Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.276       -167419.73   -167757.50       337.77   298.0
1.277       -167419.72   -167758.15       338.43   298.5
1.278       -167419.73   -167758.86       339.13   299.2
1.279       -167419.75   -167759.60       339.85   299.8
1.280       -167419.73   -167760.35       340.62   300.5
1.281       -167419.69   -167761.09       341.40   301.2
1.282       -167419.80   -167761.77       341.97   301.7
1.283       -167419.73   -167762.35       342.62   302.2
1.284       -167419.76   -167762.74       342.97   302.5
1.285       -167419.79   -167762.86       343.07   302.6
1.286       -167419.74   -167762.67       342.93   302.5
1.287       -167419.84   -167762.14       342.30   302.0
1.288       -167419.80   -167761.32       341.52   301.3
1.289       -167419.84   -167760.30       340.46   300.3
1.290       -167419.79   -167759.22       339.43   299.4
1.291       -167419.75   -167758.22       338.47   298.6
1.292       -167419.74   -167757.45       337.71   297.9
1.293       -167419.69   -167757.00       337.31   297.6
1.294       -167419.62   -167756.90       337.27   297.5
1.295       -167419.67   -167757.09       337.41   297.6
1.296       -167419.74   -167757.46       337.73   297.9
1.297       -167419.70   -167757.86       338.16   298.3
1.298       -167419.60   -167758.13       338.53   298.6
1.299       -167419.64   -167758.16       338.52   298.6
1.300       -167419.64   -167757.90       338.26   298.4
1.301       -167419.62   -167757.36       337.74   297.9
1.302       -167419.66   -167756.61       336.95   297.2
1.303       -167419.69   -167755.76       336.08   296.5
1.304       -167419.68   -167754.93       335.25   295.7
1.305       -167419.70   -167754.22       334.52   295.1
1.306       -167419.65   -167753.70       334.06   294.7
1.307       -167419.65   -167753.42       333.76   294.4
1.308       -167419.65   -167753.37       333.71   294.4
1.309       -167419.64   -167753.53       333.90   294.5
1.310       -167419.61   -167753.90       334.28   294.9
1.311       -167419.63   -167754.41       334.78   295.3
1.312       -167419.67   -167755.05       335.38   295.9
1.313       -167419.62   -167755.74       336.13   296.5
1.314       -167419.61   -167756.42       336.81   297.1
1.315       -167419.48   -167757.01       337.53   297.8
1.316       -167419.48   -167757.45       337.97   298.1
1.317       -167419.37   -167757.69       338.33   298.5
1.318       -167419.28   -167757.71       338.44   298.5
1.319       -167419.23   -167757.53       338.29   298.4
1.320       -167419.20   -167757.18       337.98   298.1
1.321       -167419.16   -167756.74       337.58   297.8
1.322       -167419.11   -167756.29       337.18   297.4
1.323       -167419.16   -167755.92       336.76   297.1
1.324       -167419.14   -167755.69       336.55   296.9
1.325       -167419.12   -167755.62       336.50   296.8
1.326       -167419.18   -167755.68       336.50   296.8
1.327       -167419.14   -167755.84       336.69   297.0
1.328       -167419.14   -167756.03       336.89   297.2
1.329       -167419.20   -167756.19       336.99   297.3
1.330       -167419.15   -167756.31       337.16   297.4
1.331       -167419.19   -167756.37       337.18   297.4
1.332       -167419.24   -167756.38       337.14   297.4
1.333       -167419.30   -167756.32       337.03   297.3
1.334       -167419.25   -167756.23       336.97   297.3
1.335       -167419.22   -167756.08       336.86   297.2
1.336       -167419.26   -167755.89       336.62   296.9
1.337       -167419.25   -167755.66       336.41   296.8
1.338       -167419.26   -167755.42       336.15   296.5
1.339       -167419.32   -167755.22       335.90   296.3
1.340       -167419.31   -167755.12       335.81   296.2
1.341       -167419.39   -167755.14       335.75   296.2
1.342       -167419.37   -167755.28       335.91   296.3
1.343       -167419.36   -167755.53       336.17   296.5
1.344       -167419.36   -167755.85       336.49   296.8
1.345       -167419.27   -167756.18       336.92   297.2
1.346       -167419.15   -167756.47       337.32   297.6
1.347       -167419.14   -167756.69       337.55   297.8
1.348       -167419.11   -167756.84       337.73   297.9
1.349       -167419.17   -167756.92       337.75   297.9
1.350       -167419.05   -167756.95       337.90   298.1
1.351       -167419.06   -167756.96       337.90   298.1
1.352       -167419.07   -167756.94       337.87   298.1
1.353       -167419.02   -167756.88       337.86   298.0
1.354       -167419.04   -167756.77       337.73   297.9
1.355       -167419.11   -167756.61       337.50   297.7
1.356       -167419.03   -167756.41       337.38   297.6
1.357       -167418.98   -167756.22       337.24   297.5
1.358       -167419.04   -167756.09       337.05   297.3
1.359       -167419.06   -167756.09       337.03   297.3
1.360       -167419.07   -167756.28       337.21   297.5
1.361       -167419.05   -167756.68       337.62   297.8
1.362       -167419.03   -167757.25       338.22   298.4
1.363       -167419.02   -167757.94       338.93   299.0
1.364       -167419.11   -167758.64       339.53   299.5
1.365       -167419.15   -167759.27       340.12   300.0
1.366       -167419.14   -167759.75       340.61   300.5
1.367       -167419.19   -167760.06       340.88   300.7
1.368       -167419.10   -167760.21       341.11   300.9
1.369       -167419.13   -167760.22       341.09   300.9
1.370       -167419.15   -167760.12       340.97   300.8
1.371       -167419.10   -167759.94       340.84   300.7
1.372       -167419.12   -167759.69       340.58   300.4
1.373       -167419.10   -167759.36       340.26   300.2
1.374       -167419.11   -167758.93       339.82   299.8
1.375       -167419.03   -167758.43       339.41   299.4
1.376       -167418.92   -167757.90       338.97   299.0
1.377       -167418.81   -167757.38       338.57   298.7
1.378       -167418.81   -167756.94       338.12   298.3
1.379       -167418.76   -167756.61       337.85   298.0
1.380       -167418.77   -167756.42       337.66   297.9
1.381       -167418.79   -167756.39       337.60   297.8
1.382       -167418.68   -167756.50       337.82   298.0
1.383       -167418.71   -167756.74       338.03   298.2
1.384       -167418.64   -167757.10       338.46   298.6
1.385       -167418.65   -167757.56       338.90   299.0
1.386       -167418.63   -167758.09       339.45   299.4
1.387       -167418.68   -167758.66       339.98   299.9
1.388       -167418.67   -167759.24       340.57   300.4
1.389       -167418.73   -167759.77       341.04   300.8
1.390       -167418.86   -167760.17       341.31   301.1
1.391       -167418.86   -167760.40       341.55   301.3
1.392       -167418.90   -167760.41       341.51   301.3
1.393       -167418.91   -167760.19       341.28   301.1
1.394       -167418.78   -167759.76       340.97   300.8
1.395       -167418.72   -167759.19       340.46   300.3
1.396       -167418.77   -167758.55       339.78   299.7
1.397       -167418.71   -167757.93       339.22   299.2
1.398       -167418.73   -167757.39       338.65   298.7
1.399       -167418.66   -167756.94       338.28   298.4
1.400       -167418.60   -167756.60       338.00   298.2
1.401       -167418.62   -167756.35       337.73   297.9
1.402       -167418.63   -167756.16       337.54   297.8
1.403       -167418.74   -167756.02       337.28   297.5
1.404       -167418.79   -167755.88       337.09   297.4
1.405       -167418.80   -167755.73       336.93   297.2
1.406       -167418.82   -167755.54       336.71   297.0
1.407       -167418.81   -167755.31       336.50   296.8
1.408       -167418.88   -167755.07       336.19   296.6
1.409       -167418.94   -167754.86       335.92   296.3
1.410       -167418.92   -167754.71       335.78   296.2
1.411       -167418.93   -167754.65       335.72   296.1
1.412       -167419.01   -167754.72       335.71   296.1
1.413       -167419.04   -167754.93       335.89   296.3
1.414       -167419.03   -167755.27       336.24   296.6
1.415       -167419.08   -167755.68       336.60   296.9
1.416       -167419.06   -167756.12       337.07   297.3
1.417       -167418.97   -167756.53       337.56   297.8
1.418       -167418.98   -167756.85       337.86   298.0
1.419       -167419.09   -167757.03       337.94   298.1
1.420       -167419.08   -167757.05       337.97   298.1
1.421       -167419.04   -167756.91       337.87   298.0
1.422       -167419.09   -167756.65       337.56   297.8
1.423       -167419.08   -167756.27       337.19   297.4
1.424       -167419.09   -167755.83       336.75   297.1
1.425       -167419.05   -167755.41       336.36   296.7
1.426       -167418.95   -167755.05       336.10   296.5
1.427       -167419.01   -167754.82       335.81   296.2
1.428       -167418.93   -167754.72       335.79   296.2
1.429       -167418.95   -167754.76       335.81   296.2
1.430       -167418.95   -167754.92       335.97   296.4
1.431       -167418.96   -167755.15       336.18   296.6
1.432       -167418.91   -167755.36       336.46   296.8
1.433       -167418.93   -167755.49       336.56   296.9
1.434       -167418.94   -167755.48       336.53   296.9
1.435       -167418.97   -167755.29       336.32   296.7
1.436       -167418.95   -167754.94       335.99   296.4
1.437       -167418.93   -167754.45       335.52   296.0
1.438       -167418.88   -167753.87       334.99   295.5
1.439       -167418.81   -167753.28       334.47   295.1
1.440       -167418.93   -167752.76       333.83   294.5
1.441       -167418.90   -167752.35       333.45   294.2
1.442       -167418.92   -167752.09       333.17   293.9
1.443       -167418.85   -167751.98       333.13   293.9
1.444       -167418.88   -167752.02       333.14   293.9
1.445       -167418.90   -167752.15       333.26   294.0
1.446       -167418.93   -167752.31       333.39   294.1
1.447       -167418.89   -167752.43       333.54   294.2
1.448       -167418.86   -167752.46       333.60   294.3
1.449       -167418.89   -167752.36       333.47   294.2
1.450       -167418.84   -167752.17       333.33   294.0
1.451       -167418.91   -167751.96       333.04   293.8
1.452       -167418.85   -167751.82       332.97   293.7
1.453       -167418.84   -167751.87       333.02   293.8
1.454       -167418.89   -167752.15       333.26   294.0
1.455       -167418.94   -167752.72       333.77   294.4
1.456       -167418.99   -167753.54       334.55   295.1
1.457       -167418.98   -167754.53       335.54   296.0
1.458       -167418.99   -167755.56       336.57   296.9
1.459       -167419.05   -167756.51       337.46   297.7
1.460       -167418.98   -167757.30       338.32   298.4
1.461       -167418.94   -167757.85       338.92   299.0
1.462       -167418.94   -167758.17       339.23   299.2
1.463       -167418.95   -167758.28       339.32   299.3
1.464       -167419.00   -167758.24       339.24   299.3
1.465       -167419.00   -167758.12       339.12   299.2
1.466       -167418.94   -167757.98       339.04   299.1
1.467       -167418.89   -167757.86       338.97   299.0
1.468       -167418.95   -167757.79       338.84   298.9
1.469       -167418.89   -167757.81       338.92   299.0
1.470       -167418.86   -167757.91       339.05   299.1
1.471       -167418.89   -167758.08       339.19   299.2
1.472       -167418.86   -167758.31       339.45   299.4
1.473       -167418.90   -167758.57       339.67   299.6
1.474       -167419.06   -167758.83       339.76   299.7
1.475       -167419.00   -167759.04       340.04   300.0
1.476       -167419.12   -167759.19       340.08   300.0
1.477       -167419.05   -167759.28       340.24   300.1
1.478       -167419.11   -167759.33       340.23   300.1
1.479       -167419.06   -167759.34       340.28   300.2
1.480       -167419.01   -167759.30       340.29   300.2
1.481       -167419.01   -167759.26       340.25   300.1
1.482       -167418.96   -167759.22       340.26   300.2
1.483       -167418.92   -167759.21       340.29   300.2
1.484       -167418.87   -167759.25       340.38   300.3
1.485       -167418.86   -167759.35       340.49   300.4
1.486       -167418.76   -167759.47       340.71   300.6
1.487       -167418.76   -167759.61       340.85   300.7
1.488       -167418.84   -167759.70       340.86   300.7
1.489       -167418.92   -167759.69       340.78   300.6
1.490       -167418.87   -167759.54       340.66   300.5
1.491       -167418.89   -167759.18       340.30   300.2
1.492       -167418.94   -167758.63       339.69   299.6
1.493       -167418.92   -167757.88       338.96   299.0
1.494       -167418.83   -167757.04       338.21   298.3
1.495       -167418.77   -167756.20       337.43   297.7
1.496       -167418.78   -167755.48       336.70   297.0
1.497       -167418.72   -167754.98       336.26   296.6
1.498       -167418.66   -167754.82       336.16   296.5
1.499       -167418.60   -167755.03       336.43   296.8
1.500       -167418.57   -167755.62       337.06   297.3
1.501       -167418.52   -167756.51       337.99   298.2
1.502       -167418.52   -167757.58       339.05   299.1
1.503       -167418.56   -167758.64       340.08   300.0
1.504       -167418.48   -167759.51       341.04   300.8
1.505       -167418.59   -167760.07       341.48   301.2
1.506       -167418.49   -167760.22       341.73   301.5
1.507       -167418.53   -167759.96       341.44   301.2
1.508       -167418.58   -167759.36       340.78   300.6
1.509       -167418.61   -167758.50       339.89   299.8
1.510       -167418.61   -167757.54       338.93   299.0
1.511       -167418.62   -167756.62       338.00   298.2
1.512       -167418.49   -167755.85       337.36   297.6
1.513       -167418.47   -167755.29       336.81   297.1
1.514       -167418.42   -167754.96       336.54   296.9
1.515       -167418.37   -167754.84       336.47   296.8
1.516       -167418.31   -167754.87       336.56   296.9
1.517       -167418.37   -167754.97       336.60   296.9
1.518       -167418.38   -167755.08       336.70   297.0
1.519       -167418.43   -167755.12       336.69   297.0
1.520       -167418.44   -167755.06       336.61   296.9
1.521       -167418.43   -167754.89       336.46   296.8
1.522       -167418.40   -167754.63       336.23   296.6
1.523       -167418.36   -167754.35       335.99   296.4
1.524       -167418.34   -167754.09       335.76   296.2
1.525       -167418.35   -167753.92       335.57   296.0
1.526       -167418.35   -167753.89       335.54   296.0
1.527       -167418.41   -167753.99       335.59   296.0
1.528       -167418.51   -167754.23       335.72   296.2
1.529       -167418.53   -167754.56       336.03   296.4
1.530       -167418.60   -167754.90       336.30   296.7
1.531       -167418.56   -167755.21       336.65   297.0
1.532       -167418.49   -167755.47       336.99   297.3
1.533       -167418.46   -167755.68       337.22   297.5
1.534       -167418.45   -167755.88       337.43   297.7
1.535       -167418.48   -167756.10       337.61   297.8
1.536       -167418.51   -167756.36       337.86   298.0
1.537       -167418.60   -167756.69       338.09   298.2
1.538       -167418.61   -167757.03       338.42   298.5
1.539       -167418.58   -167757.30       338.72   298.8
1.540       -167418.68   -167757.42       338.74   298.8
1.541       -167418.65   -167757.31       338.65   298.7
1.542       -167418.69   -167756.92       338.23   298.4
1.543       -167418.67   -167756.27       337.60   297.8
1.544       -167418.64   -167755.43       336.79   297.1
1.545       -167418.73   -167754.53       335.80   296.2
1.546       -167418.73   -167753.69       334.96   295.5
1.547       -167418.71   -167753.04       334.33   294.9
1.548       -167418.73   -167752.65       333.92   294.6
1.549       -167418.81   -167752.55       333.74   294.4
1.550       -167418.81   -167752.69       333.88   294.5
1.551       -167418.79   -167752.96       334.18   294.8
1.552       -167418.79   -167753.26       334.47   295.1
1.553       -167418.82   -167753.45       334.63   295.2
1.554       -167418.76   -167753.45       334.70   295.2
1.555       -167418.76   -167753.27       334.51   295.1
1.556       -167418.84   -167752.94       334.11   294.7
1.557       -167418.87   -167752.58       333.71   294.4
1.558       -167418.90   -167752.32       333.42   294.1
1.559       -167418.94   -167752.30       333.35   294.1
1.560       -167418.92   -167752.63       333.70   294.4
1.561       -167418.93   -167753.36       334.43   295.0
1.562       -167418.88   -167754.47       335.59   296.0
1.563       -167418.87   -167755.84       336.97   297.3
1.564       -167418.91   -167757.32       338.41   298.5
1.565       -167418.95   -167758.71       339.76   299.7
1.566       -167418.98   -167759.83       340.85   300.7
1.567       -167419.04   -167760.52       341.49   301.2
1.568       -167419.06   -167760.71       341.65   301.4
1.569       -167419.03   -167760.38       341.35   301.1
1.570       -167418.97   -167759.58       340.61   300.5
1.571       -167418.93   -167758.43       339.50   299.5
1.572       -167418.83   -167757.10       338.27   298.4
1.573       -167418.77   -167755.74       336.97   297.3
1.574       -167418.71   -167754.51       335.81   296.2
1.575       -167418.73   -167753.53       334.80   295.3
1.576       -167418.71   -167752.88       334.17   294.8
1.577       -167418.72   -167752.58       333.86   294.5
1.578       -167418.69   -167752.63       333.94   294.6
1.579       -167418.69   -167752.96       334.27   294.9
1.580       -167418.66   -167753.50       334.84   295.4
1.581       -167418.71   -167754.14       335.43   295.9
1.582       -167418.74   -167754.76       336.03   296.4
1.583       -167418.72   -167755.29       336.57   296.9
1.584       -167418.73   -167755.68       336.95   297.2
1.585       -167418.65   -167755.92       337.27   297.5
1.586       -167418.59   -167756.02       337.42   297.7
1.587       -167418.67   -167756.06       337.38   297.6
1.588       -167418.70   -167756.11       337.41   297.6
1.589       -167418.75   -167756.26       337.51   297.7
1.590       -167418.72   -167756.54       337.82   298.0
1.591       -167418.66   -167756.99       338.33   298.5
1.592       -167418.63   -167757.58       338.95   299.0
1.593       -167418.69   -167758.25       339.55   299.5
1.594       -167418.73   -167758.88       340.14   300.1
1.595       -167418.75   -167759.36       340.61   300.5
1.596       -167418.85   -167759.59       340.74   300.6
1.597       -167418.84   -167759.48       340.64   300.5
1.598       -167418.76   -167759.03       340.28   300.2
1.599       -167418.73   -167758.30       339.58   299.6
1.600       -167418.75   -167757.39       338.64   298.7
1.601       -167418.78   -167756.46       337.68   297.9
1.602       -167418.82   -167755.65       336.83   297.1
1.603       -167418.88   -167755.09       336.21   296.6
1.604       -167418.77   -167754.84       336.07   296.5
1.605       -167418.68   -167754.90       336.22   296.6
1.606       -167418.70   -167755.18       336.48   296.8
1.607       -167418.70   -167755.57       336.87   297.2
1.608       -167418.71   -167755.94       337.24   297.5
1.609       -167418.64   -167756.20       337.56   297.8
1.610       -167418.49   -167756.27       337.78   298.0
1.611       -167418.55   -167756.16       337.60   297.8
1.612       -167418.55   -167755.88       337.33   297.6
1.613       -167418.58   -167755.53       336.95   297.2
1.614       -167418.55   -167755.19       336.64   297.0
1.615       -167418.61   -167754.93       336.33   296.7
1.616       -167418.55   -167754.80       336.26   296.6
1.617       -167418.50   -167754.82       336.32   296.7
1.618       -167418.49   -167754.98       336.49   296.8
1.619       -167418.46   -167755.27       336.81   297.1
1.620       -167418.43   -167755.67       337.24   297.5
1.621       -167418.42   -167756.14       337.72   297.9
1.622       -167418.40   -167756.64       338.24   298.4
1.623       -167418.38   -167757.13       338.75   298.8
1.624       -167418.51   -167757.55       339.03   299.1
1.625       -167418.51   -167757.86       339.36   299.4
1.626       -167418.46   -167758.07       339.61   299.6
1.627       -167418.40   -167758.16       339.76   299.7
1.628       -167418.37   -167758.14       339.76   299.7
1.629       -167418.44   -167758.04       339.60   299.6
1.630       -167418.42   -167757.92       339.50   299.5
1.631       -167418.40   -167757.81       339.41   299.4
1.632       -167418.54   -167757.75       339.22   299.2
1.633       -167418.42   -167757.76       339.34   299.3
1.634       -167418.39   -167757.81       339.42   299.4
1.635       -167418.30   -167757.86       339.56   299.5
1.636       -167418.32   -167757.85       339.54   299.5
1.637       -167418.19   -167757.77       339.59   299.6
1.638       -167418.16   -167757.62       339.45   299.4
1.639       -167418.19   -167757.39       339.20   299.2
1.640       -167418.16   -167757.14       338.98   299.0
1.641       -167418.11   -167756.90       338.79   298.9
1.642       -167418.13   -167756.72       338.59   298.7
1.643       -167418.12   -167756.63       338.51   298.6
1.644       -167418.02   -167756.65       338.63   298.7
1.645       -167417.95   -167756.78       338.83   298.9
1.646       -167417.91   -167757.00       339.09   299.1
1.647       -167417.92   -167757.27       339.34   299.3
1.648       -167417.84   -167757.52       339.68   299.6
1.649       -167417.84   -167757.72       339.88   299.8
1.650       -167417.89   -167757.80       339.91   299.8
1.651       -167417.87   -167757.71       339.84   299.8
1.652       -167417.86   -167757.44       339.58   299.6
1.653       -167417.93   -167756.98       339.05   299.1
1.654       -167417.94   -167756.35       338.41   298.5
1.655       -167417.91   -167755.62       337.72   297.9
1.656       -167417.88   -167754.83       336.95   297.2
1.657       -167417.89   -167754.05       336.16   296.5
1.658       -167417.98   -167753.35       335.36   295.8
1.659       -167417.88   -167752.80       334.92   295.4
1.660       -167417.83   -167752.44       334.61   295.2
1.661       -167417.86   -167752.32       334.46   295.0
1.662       -167417.75   -167752.44       334.69   295.2
1.663       -167417.80   -167752.80       334.99   295.5
1.664       -167417.72   -167753.37       335.65   296.1
1.665       -167417.71   -167754.14       336.43   296.8
1.666       -167417.71   -167755.08       337.37   297.6
1.667       -167417.76   -167756.12       338.36   298.5
1.668       -167417.73   -167757.18       339.45   299.4
1.669       -167417.76   -167758.15       340.39   300.3
1.670       -167417.81   -167758.94       341.13   300.9
1.671       -167417.84   -167759.45       341.62   301.4
1.672       -167417.88   -167759.65       341.77   301.5
1.673       -167417.97   -167759.55       341.57   301.3
1.674       -167417.91   -167759.21       341.30   301.1
1.675       -167417.95   -167758.74       340.80   300.6
1.676       -167418.02   -167758.31       340.29   300.2
1.677       -167418.00   -167758.03       340.03   300.0
1.678       -167418.03   -167758.02       339.99   299.9
1.679       -167418.07   -167758.28       340.21   300.1
1.680       -167418.06   -167758.79       340.73   300.6
1.681       -167418.14   -167759.43       341.29   301.1
1.682       -167418.17   -167760.05       341.88   301.6
1.683       -167418.17   -167760.50       342.34   302.0
1.684       -167418.22   -167760.67       342.44   302.1
1.685       -167418.13   -167760.46       342.33   302.0
1.686       -167418.06   -167759.86       341.80   301.5
1.687       -167418.09   -167758.89       340.80   300.6
1.688       -167418.07   -167757.66       339.59   299.6
1.689       -167418.00   -167756.29       338.29   298.4
1.690       -167418.08   -167754.96       336.88   297.2
1.691       -167418.12   -167753.83       335.71   296.1
1.692       -167418.07   -167753.05       334.98   295.5
1.693       -167418.06   -167752.70       334.64   295.2
1.694       -167418.07   -167752.82       334.75   295.3
1.695       -167418.13   -167753.35       335.21   295.7
1.696       -167418.11   -167754.16       336.05   296.4
1.697       -167418.16   -167755.11       336.94   297.2
1.698       -167418.01   -167756.01       338.00   298.2
1.699       -167418.02   -167756.72       338.70   298.8
1.700       -167417.97   -167757.12       339.15   299.2
1.701       -167418.01   -167757.16       339.15   299.2
1.702       -167418.12   -167756.84       338.72   298.8
1.703       -167418.21   -167756.24       338.03   298.2
1.704       -167418.21   -167755.50       337.28   297.5
1.705       -167418.20   -167754.76       336.55   296.9
1.706       -167418.23   -167754.19       335.97   296.4
1.707       -167418.29   -167753.92       335.63   296.1
1.708       -167418.23   -167754.05       335.82   296.2
1.709       -167418.18   -167754.60       336.42   296.8
1.710       -167418.17   -167755.54       337.37   297.6
1.711       -167418.13   -167756.76       338.63   298.7
1.712       -167418.13   -167758.13       340.00   299.9
1.713       -167418.18   -167759.48       341.30   301.1
1.714       -167418.16   -167760.64       342.48   302.1
1.715       -167418.19   -167761.47       343.29   302.8
1.716       -167418.19   -167761.91       343.72   303.2
1.717       -167418.11   -167761.93       343.82   303.3
1.718       -167418.13   -167761.57       343.44   303.0
1.719       -167418.14   -167760.92       342.77   302.4
1.720       -167418.06   -167760.06       342.00   301.7
1.721       -167418.01   -167759.13       341.12   300.9
1.722       -167417.91   -167758.22       340.31   300.2
1.723       -167417.96   -167757.41       339.45   299.4
1.724       -167417.96   -167756.75       338.79   298.9
1.725       -167417.96   -167756.29       338.33   298.4
1.726       -167417.83   -167756.01       338.18   298.3
1.727       -167417.87   -167755.91       338.04   298.2
1.728       -167417.95   -167755.95       338.00   298.2
1.729       -167417.91   -167756.06       338.15   298.3
1.730       -167417.97   -167756.17       338.20   298.3
1.731       -167417.95   -167756.19       338.24   298.4
1.732       -167418.01   -167756.04       338.03   298.2
1.733       -167417.94   -167755.64       337.70   297.9
1.734       -167417.81   -167754.99       337.18   297.4
1.735       -167417.83   -167754.11       336.28   296.6
1.736       -167417.79   -167753.11       335.31   295.8
1.737       -167417.80   -167752.13       334.33   294.9
1.738       -167417.86   -167751.32       333.47   294.2
1.739       -167417.86   -167750.84       332.97   293.7
1.740       -167417.91   -167750.73       332.83   293.6
1.741       -167417.89   -167751.01       333.12   293.9
1.742       -167417.96   -167751.59       333.63   294.3
1.743       -167417.86   -167752.31       334.45   295.0
1.744       -167417.96   -167753.01       335.05   295.6
1.745       -167417.97   -167753.57       335.60   296.0
1.746       -167417.96   -167753.90       335.94   296.3
1.747       -167418.00   -167754.00       336.01   296.4
1.748       -167417.99   -167753.96       335.97   296.4
1.749       -167417.93   -167753.87       335.94   296.3
1.750       -167417.91   -167753.87       335.95   296.4
1.751       -167417.97   -167754.06       336.08   296.5
1.752       -167417.89   -167754.50       336.61   296.9
1.753       -167417.90   -167755.19       337.29   297.5
1.754       -167417.99   -167756.04       338.06   298.2
1.755       -167418.03   -167756.94       338.91   299.0
1.756       -167418.01   -167757.75       339.74   299.7
1.757       -167418.04   -167758.33       340.28   300.2
1.758       -167418.15   -167758.60       340.45   300.3
1.759       -167418.16   -167758.53       340.37   300.3
1.760       -167418.18   -167758.14       339.96   299.9
1.761       -167418.23   -167757.55       339.32   299.3
1.762       -167418.21   -167756.89       338.68   298.8
1.763       -167418.21   -167756.32       338.11   298.3
1.764       -167418.33   -167755.92       337.59   297.8
1.765       -167418.33   -167755.75       337.42   297.7
1.766       -167418.30   -167755.80       337.49   297.7
1.767       -167418.26   -167755.97       337.71   297.9
1.768       -167418.27   -167756.15       337.88   298.1
1.769       -167418.36   -167756.19       337.82   298.0
1.770       -167418.33   -167755.99       337.66   297.9
1.771       -167418.35   -167755.53       337.18   297.4
1.772       -167418.33   -167754.81       336.48   296.8
1.773       -167418.34   -167753.95       335.61   296.1
1.774       -167418.37   -167753.09       334.72   295.3
1.775       -167418.36   -167752.38       334.02   294.7
1.776       -167418.40   -167751.95       333.55   294.2
1.777       -167418.35   -167751.86       333.51   294.2
1.778       -167418.34   -167752.13       333.78   294.4
1.779       -167418.31   -167752.67       334.36   294.9
1.780       -167418.26   -167753.36       335.10   295.6
1.781       -167418.26   -167754.09       335.82   296.2
1.782       -167418.33   -167754.70       336.37   296.7
1.783       -167418.32   -167755.11       336.79   297.1
1.784       -167418.26   -167755.26       337.00   297.3
1.785       -167418.29   -167755.16       336.88   297.2
1.786       -167418.25   -167754.91       336.66   297.0
1.787       -167418.26   -167754.61       336.35   296.7
1.788       -167418.26   -167754.38       336.12   296.5
1.789       -167418.29   -167754.33       336.04   296.4
1.790       -167418.38   -167754.53       336.15   296.5
1.791       -167418.49   -167754.98       336.49   296.8
1.792       -167418.62   -167755.64       337.02   297.3
1.793       -167418.69   -167756.43       337.74   297.9
1.794       -167418.66   -167757.20       338.54   298.6
1.795       -167418.65   -167757.83       339.18   299.2
1.796       -167418.67   -167758.20       339.53   299.5
1.797       -167418.69   -167758.28       339.59   299.6
1.798       -167418.71   -167758.06       339.35   299.4
1.799       -167418.68   -167757.58       338.90   299.0
1.800       -167418.74   -167756.95       338.21   298.4
1.801       -167418.83   -167756.28       337.45   297.7
1.802       -167418.84   -167755.68       336.83   297.1
1.803       -167418.92   -167755.23       336.32   296.7
1.804       -167418.92   -167754.97       336.05   296.4
1.805       -167418.98   -167754.87       335.89   296.3
1.806       -167418.92   -167754.87       335.95   296.4
1.807       -167418.96   -167754.89       335.92   296.3
1.808       -167418.99   -167754.86       335.87   296.3
1.809       -167419.07   -167754.77       335.70   296.1
1.810       -167419.08   -167754.63       335.56   296.0
1.811       -167418.96   -167754.49       335.53   296.0
1.812       -167419.01   -167754.43       335.42   295.9
1.813       -167419.04   -167754.53       335.49   295.9
1.814       -167419.08   -167754.82       335.75   296.2
1.815       -167419.08   -167755.32       336.25   296.6
1.816       -167419.13   -167755.98       336.85   297.1
1.817       -167419.15   -167756.72       337.57   297.8
1.818       -167419.11   -167757.44       338.32   298.4
1.819       -167419.17   -167758.01       338.85   298.9
1.820       -167419.11   -167758.36       339.25   299.3
1.821       -167419.10   -167758.43       339.34   299.3
1.822       -167419.04   -167758.25       339.20   299.2
1.823       -167419.04   -167757.85       338.81   298.9
1.824       -167419.08   -167757.34       338.26   298.4
1.825       -167418.99   -167756.84       337.85   298.0
1.826       -167418.93   -167756.44       337.51   297.7
1.827       -167418.91   -167756.24       337.33   297.6
1.828       -167418.83   -167756.28       337.45   297.7
1.829       -167418.78   -167756.58       337.80   298.0
1.830       -167418.74   -167757.09       338.35   298.5
1.831       -167418.70   -167757.76       339.06   299.1
1.832       -167418.75   -167758.54       339.80   299.7
1.833       -167418.64   -167759.33       340.69   300.5
1.834       -167418.64   -167760.02       341.38   301.1
1.835       -167418.66   -167760.55       341.90   301.6
1.836       -167418.52   -167760.84       342.32   302.0
1.837       -167418.63   -167760.84       342.21   301.9
1.838       -167418.59   -167760.57       341.98   301.7
1.839       -167418.57   -167760.06       341.49   301.2
1.840       -167418.53   -167759.40       340.87   300.7
1.841       -167418.58   -167758.70       340.12   300.0
1.842       -167418.52   -167758.04       339.52   299.5
1.843       -167418.53   -167757.53       338.99   299.0
1.844       -167418.52   -167757.20       338.68   298.8
1.845       -167418.48   -167757.05       338.57   298.7
1.846       -167418.49   -167757.06       338.57   298.7
1.847       -167418.45   -167757.14       338.69   298.8
1.848       -167418.51   -167757.23       338.72   298.8
1.849       -167418.49   -167757.23       338.74   298.8
1.850       -167418.45   -167757.11       338.66   298.7
1.851       -167418.50   -167756.79       338.30   298.4
1.852       -167418.52   -167756.29       337.77   298.0
1.853       -167418.52   -167755.66       337.14   297.4
1.854       -167418.50   -167754.95       336.46   296.8
1.855       -167418.45   -167754.30       335.85   296.3
1.856       -167418.30   -167753.80       335.50   296.0
