eps, k, i0 , i1
0.100, 0.80, 2122, 4091
3.00363, -0.93725
3.00864, -0.59392
3.01370, 0.05137
3.01871, 0.32267
3.02371, -0.35181
3.02874, -1.02972
3.03380, -1.38126
3.03881, -1.86009
3.04382, -1.40369
3.04882, -0.24967
3.05385, 0.02332
3.05890, -0.45329
3.06396, -1.02898
3.06899, -0.47743
3.07415, -0.15876
3.07941, 0.02658
3.08442, 0.42539
3.08943, 0.83488
3.09443, -0.70060
3.09946, -1.45363
3.10458, -0.05025
3.10961, 0.62660
3.11461, -0.38297
3.11963, -0.46387
3.12472, 0.46198
3.12974, -0.39737
3.13478, -1.07963
3.13997, -0.29886
3.14518, 0.14688
3.15020, -0.94788
3.15527, -0.79654
3.16027, -0.13355
3.16528, 0.16905
3.17034, 0.42553
3.17535, 0.68952
3.18035, 0.54124
3.18536, 0.47515
3.19037, -1.24865
3.19540, -1.43155
3.20040, -0.36751
3.20540, -0.46406
3.21041, -0.70624
3.21541, 0.49586
3.22042, 0.99899
3.22544, 0.81950
3.23047, -0.05285
3.23549, 0.47984
3.24049, 0.17771
3.24549, -0.51126
3.25049, 0.78874
3.25550, 1.27674
3.26051, 0.36138
3.26553, -0.15358
3.27054, 0.16413
3.27555, 0.69064
3.28060, 1.11413
3.28561, 0.65586
3.29065, 0.94987
3.29567, 0.34329
3.30067, -0.08570
3.30573, 0.76853
3.31081, 1.92750
3.31584, 1.23676
3.32084, 0.46426
3.32587, -0.01158
3.33088, -0.18899
3.33588, 0.08970
3.34089, 1.32842
3.34589, 1.26317
3.35094, 0.94023
3.35603, 1.03795
3.36104, 0.46588
3.36606, 1.65717
3.37107, 2.86682
3.37610, 1.46945
3.38111, 0.53035
3.38612, 0.97953
3.39112, 0.19602
3.39612, 0.58078
3.40114, 1.82414
3.40620, 1.64409
3.41121, 0.85164
3.41622, 1.26092
3.42135, 2.06680
3.42640, 2.57411
3.43145, 2.20775
3.43646, 1.45026
3.44147, 0.82187
3.44647, -0.22761
3.45147, 1.34331
3.45649, 2.74053
3.46153, 2.68171
3.46654, 1.72295
3.47162, 1.78148
3.47664, 2.14428
3.48164, 1.60537
3.48665, 2.03065
3.49176, 2.56445
3.49687, 1.53235
3.50188, 0.89213
3.50689, 1.34179
3.51189, 1.72935
3.51689, 2.79012
3.52190, 2.59958
3.52692, 1.32281
3.53194, 1.23995
3.53697, 1.84662
3.54198, 1.64319
3.54700, 1.79982
3.55210, 2.77518
3.55715, 2.49353
3.56217, 2.00768
3.56717, 2.06159
3.57218, 1.99528
3.57721, 1.74794
3.58226, 2.44844
3.58727, 2.54621
3.59230, 2.56714
3.59733, 2.28821
3.60235, 1.48235
3.60750, 1.23963
3.61262, 2.88401
3.61763, 2.50446
3.62263, 1.99597
3.62764, 3.33545
3.63265, 3.34021
3.63765, 2.45352
3.64266, 3.80979
3.64769, 3.30756
3.65276, 1.69649
3.65778, 1.93287
3.66280, 2.12140
3.66781, 1.60312
3.67281, 2.45108
3.67784, 3.14653
3.68285, 3.10250
3.68792, 2.95472
3.69293, 1.94993
3.69794, 2.46211
3.70294, 3.63393
3.70794, 2.66564
3.71295, 2.09184
3.71795, 2.60457
3.72295, 2.47492
3.72796, 1.98568
3.73297, 1.86276
3.73797, 2.42243
3.74297, 2.59583
3.74798, 2.74785
3.75298, 2.39910
3.75801, 2.69324
3.76307, 3.63220
3.76809, 3.63704
3.77309, 4.06569
3.77810, 4.18017
