Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.111       -150754.70   -151062.70       308.00   301.4
0.112       -150754.65   -151063.67       309.02   302.3
0.113       -150754.71   -151064.50       309.79   303.1
0.114       -150754.65   -151065.08       310.43   303.7
0.115       -150754.67   -151065.30       310.63   303.9
0.116       -150754.65   -151065.13       310.48   303.8
0.117       -150754.69   -151064.56       309.87   303.2
0.118       -150754.65   -151063.67       309.02   302.4
0.119       -150754.60   -151062.56       307.96   301.3
0.120       -150754.63   -151061.36       306.73   300.1
0.121       -150754.80   -151060.22       305.42   298.8
0.122       -150754.85   -151059.27       304.42   297.9
0.123       -150754.91   -151058.59       303.67   297.1
0.124       -150754.93   -151058.19       303.26   296.7
0.125       -150754.91   -151058.06       303.15   296.6
0.126       -150755.00   -151058.16       303.16   296.6
0.127       -150755.02   -151058.42       303.40   296.9
0.128       -150755.09   -151058.75       303.66   297.1
0.129       -150755.14   -151059.10       303.96   297.4
0.130       -150755.10   -151059.42       304.31   297.7
0.131       -150755.11   -151059.67       304.56   298.0
0.132       -150755.15   -151059.83       304.68   298.1
0.133       -150751.24   -151059.81       308.58   301.9
0.134       -150751.33   -151059.58       308.25   301.6
0.135       -150751.36   -151059.17       307.81   301.2
0.136       -150751.32   -151058.65       307.33   300.7
0.137       -150751.26   -151058.10       306.84   300.2
0.138       -150751.33   -151057.59       306.25   299.6
0.139       -150751.37   -151057.20       305.83   299.2
0.140       -150751.34   -151056.97       305.62   299.0
0.141       -150751.38   -151056.91       305.54   298.9
0.142       -150751.39   -151057.02       305.63   299.0
0.143       -150751.33   -151057.25       305.92   299.3
0.144       -150751.22   -151057.55       306.34   299.7
0.145       -150750.65   -151057.88       307.23   300.6
0.146       -150750.76   -151058.16       307.40   300.8
0.147       -150750.79   -151058.36       307.57   300.9
0.148       -150750.85   -151058.45       307.60   301.0
0.149       -150750.86   -151058.42       307.56   300.9
0.150       -150750.93   -151058.29       307.36   300.7
0.151       -150750.86   -151058.08       307.22   300.6
0.152       -150750.75   -151057.82       307.08   300.4
0.153       -150750.69   -151057.55       306.86   300.2
0.154       -150750.58   -151057.29       306.71   300.1
0.155       -150750.56   -151057.05       306.49   299.9
0.156       -150750.55   -151056.85       306.30   299.7
0.157       -150749.88   -151056.66       306.78   300.2
0.158       -150749.84   -151056.47       306.63   300.0
0.159       -150749.84   -151056.28       306.43   299.8
0.160       -150749.90   -151056.08       306.18   299.6
0.161       -150749.92   -151055.89       305.98   299.4
0.162       -150749.89   -151055.77       305.88   299.3
0.163       -150749.92   -151055.76       305.84   299.2
0.164       -150749.94   -151055.87       305.93   299.3
0.165       -150749.92   -151056.12       306.21   299.6
0.166       -150749.94   -151056.51       306.57   300.0
0.167       -150749.88   -151056.98       307.10   300.5
0.168       -150749.93   -151057.44       307.51   300.9
0.169       -150751.72   -151057.80       306.08   299.5
0.170       -150751.75   -151057.99       306.24   299.6
0.171       -150751.76   -151057.93       306.16   299.6
0.172       -150751.83   -151057.62       305.79   299.2
0.173       -150751.81   -151057.09       305.28   298.7
0.174       -150751.81   -151056.46       304.65   298.1
0.175       -150751.72   -151055.86       304.13   297.6
0.176       -150751.71   -151055.42       303.71   297.2
0.177       -150751.66   -151055.30       303.64   297.1
0.178       -150751.72   -151055.55       303.83   297.3
0.179       -150751.74   -151056.18       304.44   297.9
0.180       -150751.75   -151057.08       305.33   298.7
0.181       -150749.16   -151058.08       308.92   302.3
0.182       -150749.14   -151058.98       309.83   303.1
0.183       -150749.15   -151059.60       310.45   303.8
0.184       -150749.18   -151059.84       310.66   304.0
0.185       -150749.24   -151059.67       310.42   303.7
0.186       -150749.23   -151059.13       309.90   303.2
0.187       -150749.16   -151058.35       309.19   302.5
0.188       -150749.15   -151057.49       308.34   301.7
0.189       -150749.15   -151056.76       307.61   301.0
0.190       -150749.14   -151056.32       307.18   300.5
0.191       -150749.16   -151056.31       307.14   300.5
0.192       -150749.21   -151056.77       307.56   300.9
0.193       -150751.14   -151057.68       306.54   299.9
0.194       -150751.10   -151058.95       307.84   301.2
0.195       -150751.17   -151060.38       309.22   302.5
0.196       -150751.28   -151061.76       310.49   303.8
0.197       -150751.25   -151062.89       311.64   304.9
0.198       -150751.23   -151063.60       312.37   305.6
0.199       -150751.19   -151063.81       312.62   305.9
0.200       -150751.13   -151063.55       312.42   305.7
0.201       -150751.18   -151062.86       311.69   305.0
0.202       -150751.29   -151061.87       310.58   303.9
0.203       -150751.31   -151060.70       309.40   302.7
0.204       -150751.29   -151059.49       308.20   301.5
0.205       -150754.45   -151058.40       303.95   297.4
0.206       -150754.38   -151057.58       303.20   296.7
0.207       -150754.33   -151057.06       302.73   296.2
0.208       -150754.41   -151056.87       302.46   295.9
0.209       -150754.52   -151056.99       302.47   295.9
0.210       -150754.50   -151057.39       302.88   296.3
0.211       -150754.55   -151057.99       303.44   296.9
0.212       -150754.51   -151058.72       304.21   297.6
0.213       -150754.48   -151059.48       305.00   298.4
0.214       -150754.52   -151060.17       305.65   299.0
0.215       -150754.44   -151060.70       306.26   299.7
0.216       -150754.53   -151060.99       306.46   299.8
0.217       -150754.14   -151061.02       306.88   300.3
0.218       -150754.23   -151060.79       306.56   299.9
0.219       -150754.26   -151060.35       306.10   299.5
0.220       -150754.23   -151059.81       305.57   299.0
0.221       -150754.17   -151059.26       305.08   298.5
0.222       -150754.16   -151058.79       304.63   298.1
0.223       -150754.18   -151058.48       304.30   297.7
0.224       -150754.13   -151058.36       304.23   297.7
0.225       -150754.14   -151058.46       304.32   297.8
0.226       -150754.14   -151058.71       304.57   298.0
0.227       -150754.26   -151059.05       304.79   298.2
0.228       -150754.30   -151059.41       305.11   298.5
0.229       -150751.31   -151059.70       308.39   301.7
0.230       -150751.27   -151059.79       308.52   301.9
0.231       -150751.37   -151059.69       308.31   301.7
0.232       -150751.36   -151059.41       308.05   301.4
0.233       -150751.35   -151059.01       307.66   301.0
0.234       -150751.32   -151058.56       307.24   300.6
0.235       -150751.31   -151058.15       306.84   300.2
0.236       -150751.35   -151057.87       306.52   299.9
0.237       -150751.40   -151057.79       306.39   299.8
0.238       -150751.37   -151057.93       306.57   300.0
0.239       -150751.37   -151058.29       306.93   300.3
0.240       -150751.33   -151058.83       307.50   300.9
0.241       -150753.19   -151059.48       306.28   299.7
0.242       -150753.15   -151060.16       307.01   300.4
0.243       -150753.16   -151060.76       307.60   301.0
0.244       -150753.21   -151061.19       307.98   301.3
0.245       -150753.23   -151061.38       308.15   301.5
0.246       -150753.19   -151061.34       308.15   301.5
0.247       -150753.25   -151061.12       307.87   301.2
0.248       -150753.15   -151060.79       307.64   301.0
0.249       -150753.15   -151060.46       307.31   300.7
0.250       -150753.18   -151060.21       307.03   300.4
0.251       -150753.27   -151060.10       306.83   300.2
0.252       -150753.25   -151060.16       306.91   300.3
0.253       -150753.78   -151060.36       306.58   300.0
0.254       -150753.69   -151060.63       306.94   300.3
0.255       -150753.63   -151060.89       307.27   300.6
0.256       -150753.70   -151061.07       307.36   300.7
0.257       -150753.70   -151061.08       307.38   300.7
0.258       -150753.68   -151060.92       307.24   300.6
0.259       -150753.67   -151060.60       306.93   300.3
0.260       -150753.76   -151060.19       306.43   299.8
0.261       -150753.78   -151059.78       306.00   299.4
0.262       -150753.79   -151059.47       305.67   299.1
0.263       -150753.74   -151059.35       305.61   299.0
0.264       -150753.73   -151059.50       305.77   299.2
0.265       -150752.11   -151059.91       307.80   301.2
0.266       -150752.09   -151060.55       308.46   301.8
0.267       -150752.15   -151061.34       309.19   302.5
0.268       -150752.15   -151062.21       310.06   303.4
0.269       -150752.19   -151063.04       310.86   304.1
0.270       -150752.17   -151063.72       311.55   304.8
0.271       -150752.07   -151064.11       312.04   305.3
0.272       -150752.04   -151064.16       312.12   305.4
0.273       -150752.12   -151063.83       311.71   305.0
0.274       -150752.11   -151063.17       311.05   304.3
0.275       -150752.09   -151062.25       310.16   303.5
0.276       -150752.09   -151061.19       309.10   302.4
0.277       -150757.03   -151060.18       303.15   296.6
0.278       -150757.01   -151059.39       302.38   295.8
0.279       -150756.92   -151058.86       301.94   295.4
0.280       -150756.86   -151058.63       301.77   295.3
0.281       -150756.89   -151058.67       301.78   295.3
0.282       -150756.85   -151058.93       302.08   295.6
0.283       -150756.72   -151059.34       302.62   296.1
0.284       -150756.83   -151059.82       302.99   296.5
0.285       -150756.85   -151060.28       303.43   296.9
0.286       -150756.89   -151060.64       303.75   297.2
0.287       -150756.84   -151060.86       304.02   297.5
0.288       -150756.85   -151060.90       304.05   297.5
0.289       -150751.67   -151060.71       309.04   302.4
0.290       -150751.76   -151060.26       308.51   301.8
0.291       -150751.77   -151059.68       307.91   301.3
0.292       -150751.85   -151059.13       307.28   300.6
0.293       -150751.83   -151058.72       306.89   300.3
0.294       -150751.91   -151058.57       306.66   300.0
0.295       -150751.83   -151058.71       306.88   300.3
0.296       -150751.93   -151059.12       307.19   300.6
0.297       -150751.97   -151059.71       307.74   301.1
0.298       -150752.03   -151060.36       308.33   301.7
0.299       -150752.05   -151060.95       308.90   302.2
0.300       -150752.16   -151061.35       309.19   302.5
0.301       -150757.30   -151061.55       304.25   297.7
0.302       -150757.20   -151061.59       304.39   297.8
0.303       -150757.25   -151061.45       304.20   297.6
0.304       -150757.24   -151061.15       303.90   297.3
0.305       -150757.21   -151060.70       303.49   296.9
0.306       -150757.25   -151060.16       302.91   296.4
0.307       -150757.27   -151059.59       302.32   295.8
0.308       -150757.28   -151059.07       301.78   295.3
0.309       -150757.32   -151058.65       301.33   294.8
0.310       -150757.38   -151058.41       301.02   294.5
0.311       -150757.42   -151058.40       300.98   294.5
0.312       -150757.45   -151058.64       301.19   294.7
0.313       -150746.40   -151058.97       312.58   305.8
0.314       -150746.35   -151059.18       312.84   306.1
0.315       -150746.28   -151059.25       312.96   306.2
0.316       -150746.27   -151059.14       312.86   306.1
0.317       -150746.34   -151058.85       312.51   305.8
0.318       -150746.31   -151058.42       312.11   305.4
0.319       -150746.23   -151057.88       311.65   304.9
0.320       -150746.21   -151057.31       311.10   304.4
0.321       -150746.20   -151056.76       310.56   303.9
0.322       -150746.19   -151056.31       310.12   303.4
0.323       -150746.14   -151056.00       309.86   303.2
0.324       -150746.14   -151055.87       309.72   303.0
0.325       -150752.39   -151055.99       303.59   297.0
0.326       -150752.40   -151056.43       304.02   297.5
0.327       -150752.38   -151057.13       304.75   298.2
0.328       -150752.29   -151057.99       305.70   299.1
0.329       -150752.29   -151058.92       306.63   300.0
0.330       -150752.40   -151059.79       307.39   300.8
0.331       -150752.40   -151060.51       308.10   301.5
0.332       -150752.43   -151060.99       308.56   301.9
0.333       -150752.41   -151061.16       308.76   302.1
0.334       -150752.42   -151061.00       308.58   301.9
0.335       -150752.35   -151060.53       308.18   301.5
0.336       -150752.37   -151059.81       307.44   300.8
0.337       -150753.92   -151059.00       305.08   298.5
0.338       -150753.87   -151058.25       304.39   297.8
0.339       -150753.84   -151057.69       303.84   297.3
0.340       -150753.86   -151057.41       303.55   297.0
0.341       -150753.93   -151057.45       303.52   297.0
0.342       -150753.94   -151057.80       303.86   297.3
0.343       -150753.98   -151058.40       304.42   297.9
0.344       -150754.08   -151059.12       305.04   298.5
0.345       -150753.96   -151059.82       305.86   299.3
0.346       -150753.92   -151060.35       306.42   299.8
0.347       -150753.97   -151060.61       306.63   300.0
0.348       -150754.04   -151060.55       306.51   299.9
0.349       -150753.76   -151060.20       306.44   299.8
0.350       -150753.72   -151059.62       305.90   299.3
0.351       -150753.70   -151058.94       305.24   298.7
0.352       -150753.73   -151058.29       304.56   298.0
0.353       -150753.60   -151057.77       304.16   297.6
0.354       -150753.61   -151057.45       303.84   297.3
0.355       -150753.65   -151057.34       303.69   297.1
0.356       -150753.71   -151057.43       303.72   297.2
0.357       -150753.71   -151057.63       303.92   297.4
0.358       -150753.74   -151057.85       304.12   297.6
0.359       -150753.79   -151058.00       304.21   297.6
0.360       -150753.77   -151058.00       304.23   297.7
0.361       -150749.05   -151057.76       308.71   302.0
0.362       -150749.11   -151057.26       308.14   301.5
0.363       -150749.09   -151056.58       307.49   300.9
0.364       -150749.01   -151055.85       306.84   300.2
0.365       -150749.07   -151055.20       306.14   299.5
0.366       -150749.05   -151054.76       305.71   299.1
0.367       -150749.10   -151054.58       305.48   298.9
0.368       -150749.09   -151054.71       305.61   299.0
0.369       -150749.05   -151055.10       306.05   299.4
0.370       -150749.03   -151055.70       306.67   300.0
0.371       -150749.08   -151056.38       307.31   300.7
0.372       -150749.07   -151057.03       307.96   301.3
0.373       -150751.68   -151057.54       305.85   299.3
0.374       -150751.66   -151057.81       306.15   299.5
0.375       -150751.66   -151057.76       306.10   299.5
0.376       -150751.72   -151057.35       305.63   299.0
0.377       -150751.61   -151056.60       304.99   298.4
0.378       -150751.57   -151055.61       304.03   297.5
0.379       -150751.56   -151054.51       302.95   296.4
0.380       -150751.58   -151053.47       301.89   295.4
0.381       -150751.64   -151052.68       301.04   294.5
0.382       -150751.63   -151052.27       300.64   294.2
0.383       -150751.75   -151052.33       300.58   294.1
0.384       -150751.75   -151052.88       301.14   294.6
0.385       -150740.63   -151053.71       313.08   306.3
0.386       -150740.68   -151054.56       313.88   307.1
0.387       -150740.73   -151055.32       314.59   307.8
0.388       -150740.72   -151055.92       315.19   308.4
0.389       -150740.73   -151056.29       315.55   308.7
0.390       -150740.70   -151056.40       315.69   308.9
0.391       -150740.72   -151056.25       315.53   308.7
0.392       -150740.75   -151055.88       315.13   308.3
0.393       -150740.80   -151055.32       314.52   307.7
0.394       -150740.85   -151054.63       313.78   307.0
0.395       -150740.81   -151053.87       313.05   306.3
0.396       -150740.80   -151053.07       312.27   305.5
0.397       -150752.02   -151052.46       300.44   294.0
0.398       -150752.00   -151052.18       300.18   293.7
0.399       -150752.03   -151052.20       300.17   293.7
0.400       -150752.09   -151052.44       300.35   293.9
0.401       -150752.06   -151052.82       300.76   294.3
0.402       -150752.08   -151053.25       301.17   294.7
0.403       -150752.09   -151053.68       301.59   295.1
0.404       -150752.10   -151054.06       301.96   295.4
0.405       -150752.14   -151054.38       302.24   295.7
0.406       -150752.13   -151054.66       302.54   296.0
0.407       -150752.05   -151054.94       302.89   296.4
0.408       -150751.97   -151055.25       303.28   296.7
0.409       -150745.21   -151055.54       310.33   303.6
0.410       -150745.12   -151055.75       310.63   303.9
0.411       -150745.06   -151055.91       310.85   304.1
0.412       -150745.07   -151056.04       310.97   304.3
0.413       -150745.06   -151056.14       311.07   304.4
0.414       -150745.08   -151056.17       311.09   304.4
0.415       -150744.99   -151056.07       311.08   304.4
0.416       -150745.08   -151055.81       310.74   304.0
0.417       -150745.14   -151055.37       310.23   303.5
0.418       -150745.18   -151054.72       309.54   302.9
0.419       -150745.18   -151053.90       308.72   302.1
0.420       -150745.24   -151052.96       307.72   301.1
0.421       -150747.46   -151052.02       304.56   298.0
0.422       -150747.52   -151051.21       303.69   297.1
0.423       -150747.49   -151050.63       303.14   296.6
0.424       -150747.52   -151050.32       302.80   296.3
0.425       -150747.51   -151050.32       302.81   296.3
0.426       -150747.46   -151050.61       303.15   296.6
0.427       -150747.41   -151051.12       303.70   297.1
0.428       -150747.40   -151051.78       304.38   297.8
0.429       -150747.42   -151052.50       305.08   298.5
0.430       -150747.29   -151053.21       305.92   299.3
0.431       -150747.32   -151053.87       306.55   299.9
0.432       -150747.27   -151054.46       307.19   300.6
0.433       -150748.43   -151055.02       306.59   300.0
0.434       -150748.47   -151055.56       307.10   300.5
0.435       -150748.42   -151056.09       307.67   301.0
0.436       -150748.35   -151056.61       308.26   301.6
0.437       -150748.34   -151057.08       308.74   302.1
0.438       -150748.41   -151057.49       309.07   302.4
0.439       -150748.41   -151057.81       309.40   302.7
0.440       -150748.37   -151058.03       309.66   303.0
0.441       -150748.34   -151058.11       309.78   303.1
0.442       -150748.32   -151058.08       309.75   303.1
0.443       -150748.35   -151057.93       309.58   302.9
0.444       -150748.25   -151057.71       309.45   302.8
0.445       -150753.82   -151057.53       303.72   297.2
0.446       -150753.81   -151057.52       303.71   297.2
0.447       -150753.80   -151057.70       303.89   297.3
0.448       -150753.76   -151058.04       304.28   297.7
0.449       -150753.78   -151058.52       304.74   298.2
0.450       -150753.76   -151059.08       305.32   298.7
0.451       -150753.75   -151059.68       305.94   299.3
0.452       -150753.80   -151060.30       306.50   299.9
0.453       -150753.90   -151060.88       306.98   300.4
0.454       -150753.85   -151061.44       307.59   300.9
0.455       -150753.75   -151061.97       308.22   301.6
0.456       -150753.76   -151062.46       308.70   302.0
0.457       -150757.92   -151062.92       305.00   298.4
0.458       -150757.93   -151063.39       305.45   298.9
0.459       -150757.82   -151063.78       305.96   299.4
0.460       -150757.76   -151064.04       306.28   299.7
0.461       -150757.75   -151064.11       306.36   299.8
0.462       -150757.76   -151063.99       306.23   299.6
0.463       -150757.76   -151063.71       305.95   299.3
0.464       -150757.77   -151063.33       305.56   299.0
0.465       -150757.80   -151062.92       305.12   298.5
0.466       -150757.79   -151062.54       304.75   298.2
0.467       -150757.85   -151062.26       304.41   297.8
0.468       -150757.79   -151062.14       304.35   297.8
0.469       -150753.28   -151062.13       308.85   302.2
0.470       -150753.31   -151062.17       308.86   302.2
0.471       -150753.40   -151062.23       308.83   302.2
0.472       -150753.39   -151062.26       308.87   302.2
0.473       -150753.37   -151062.23       308.85   302.2
0.474       -150753.35   -151062.07       308.72   302.1
0.475       -150753.37   -151061.79       308.42   301.8
0.476       -150753.40   -151061.40       308.01   301.4
0.477       -150753.49   -151060.92       307.43   300.8
0.478       -150753.52   -151060.39       306.87   300.2
0.479       -150753.53   -151059.85       306.33   299.7
0.480       -150753.60   -151059.37       305.77   299.2
0.481       -150751.95   -151058.94       306.99   300.4
0.482       -150751.92   -151058.56       306.64   300.0
0.483       -150751.96   -151058.22       306.27   299.7
0.484       -150751.98   -151057.95       305.98   299.4
0.485       -150751.91   -151057.76       305.85   299.3
0.486       -150751.87   -151057.65       305.78   299.2
0.487       -150751.89   -151057.63       305.74   299.1
0.488       -150751.87   -151057.68       305.81   299.2
0.489       -150751.92   -151057.77       305.85   299.2
0.490       -150751.94   -151057.90       305.96   299.4
0.491       -150751.94   -151058.06       306.12   299.5
0.492       -150752.02   -151058.24       306.21   299.6
0.493       -150751.25   -151058.43       307.18   300.5
0.494       -150751.34   -151058.65       307.31   300.7
0.495       -150751.39   -151058.92       307.53   300.9
0.496       -150751.43   -151059.23       307.80   301.2
0.497       -150751.43   -151059.58       308.15   301.5
0.498       -150751.56   -151059.92       308.36   301.7
0.499       -150751.60   -151060.22       308.61   302.0
0.500       -150751.58   -151060.41       308.83   302.2
0.501       -150751.57   -151060.46       308.89   302.2
0.502       -150751.56   -151060.36       308.80   302.1
0.503       -150751.57   -151060.11       308.54   301.9
0.504       -150751.57   -151059.73       308.16   301.5
0.505       -150754.61   -151059.31       304.70   298.1
0.506       -150754.66   -151058.94       304.28   297.7
0.507       -150754.57   -151058.65       304.09   297.5
0.508       -150754.68   -151058.50       303.82   297.3
0.509       -150754.59   -151058.49       303.90   297.3
0.510       -150754.66   -151058.64       303.98   297.4
0.511       -150754.65   -151058.92       304.27   297.7
0.512       -150754.58   -151059.30       304.72   298.1
0.513       -150754.58   -151059.74       305.16   298.6
0.514       -150754.59   -151060.23       305.64   299.0
0.515       -150754.60   -151060.72       306.13   299.5
0.516       -150754.65   -151061.18       306.53   299.9
0.517       -150754.47   -151061.56       307.09   300.5
0.518       -150754.36   -151061.82       307.46   300.8
0.519       -150754.40   -151061.90       307.50   300.9
0.520       -150754.48   -151061.75       307.27   300.6
0.521       -150754.44   -151061.34       306.90   300.3
0.522       -150754.43   -151060.67       306.23   299.6
0.523       -150754.47   -151059.79       305.32   298.7
0.524       -150754.50   -151058.79       304.30   297.7
0.525       -150754.40   -151057.80       303.40   296.9
0.526       -150754.39   -151056.95       302.56   296.0
0.527       -150754.24   -151056.35       302.11   295.6
0.528       -150754.24   -151056.06       301.82   295.3
0.529       -150744.51   -151055.93       311.42   304.7
0.530       -150744.53   -151055.81       311.28   304.6
0.531       -150744.52   -151055.64       311.13   304.4
0.532       -150744.37   -151055.40       311.03   304.3
0.533       -150744.31   -151055.05       310.74   304.0
0.534       -150744.30   -151054.60       310.30   303.6
0.535       -150744.41   -151054.11       309.70   303.0
0.536       -150744.39   -151053.65       309.26   302.6
0.537       -150744.42   -151053.30       308.88   302.2
0.538       -150744.41   -151053.11       308.70   302.0
0.539       -150744.38   -151053.07       308.69   302.0
0.540       -150744.43   -151053.18       308.75   302.1
0.541       -150748.61   -151053.43       304.83   298.2
0.542       -150748.55   -151053.81       305.26   298.7
0.543       -150748.51   -151054.22       305.71   299.1
0.544       -150748.52   -151054.58       306.06   299.5
0.545       -150748.54   -151054.83       306.29   299.7
0.546       -150748.54   -151054.95       306.41   299.8
0.547       -150748.54   -151054.96       306.42   299.8
0.548       -150748.51   -151054.91       306.39   299.8
0.549       -150748.54   -151054.85       306.31   299.7
0.550       -150748.52   -151054.83       306.31   299.7
0.551       -150748.47   -151054.90       306.42   299.8
0.552       -150748.45   -151055.05       306.60   300.0
0.553       -150748.38   -151055.23       306.85   300.2
0.554       -150748.37   -151055.39       307.02   300.4
0.555       -150748.33   -151055.43       307.10   300.5
0.556       -150748.39   -151055.27       306.88   300.3
0.557       -150748.32   -151054.88       306.56   299.9
0.558       -150748.38   -151054.27       305.89   299.3
0.559       -150748.45   -151053.50       305.06   298.5
0.560       -150748.45   -151052.71       304.26   297.7
0.561       -150748.38   -151052.02       303.64   297.1
0.562       -150748.26   -151051.58       303.31   296.8
0.563       -150748.26   -151051.48       303.22   296.7
0.564       -150748.23   -151051.79       303.56   297.0
0.565       -150742.09   -151052.41       310.31   303.6
0.566       -150742.13   -151053.19       311.06   304.3
0.567       -150742.24   -151054.05       311.81   305.1
0.568       -150742.19   -151054.89       312.71   306.0
0.569       -150742.33   -151055.60       313.28   306.5
0.570       -150742.28   -151056.12       313.84   307.1
0.571       -150742.30   -151056.38       314.08   307.3
0.572       -150742.41   -151056.36       313.95   307.2
0.573       -150742.48   -151056.04       313.56   306.8
0.574       -150742.44   -151055.47       313.03   306.3
0.575       -150742.41   -151054.70       312.29   305.6
0.576       -150742.48   -151053.80       311.32   304.6
0.577       -150751.79   -151052.99       301.20   294.7
