Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.009       -167224.12   -167565.13       341.01   300.8
2.010       -167224.10   -167564.50       340.39   300.3
2.011       -167224.07   -167563.66       339.59   299.6
2.012       -167224.00   -167562.77       338.77   298.8
2.013       -167223.92   -167561.96       338.04   298.2
2.014       -167223.93   -167561.36       337.42   297.7
2.015       -167224.02   -167561.04       337.01   297.3
2.016       -167224.07   -167560.98       336.92   297.2
2.017       -167217.74   -167561.06       343.32   302.9
2.018       -167217.73   -167561.10       343.37   302.9
2.019       -167217.78   -167561.02       343.24   302.8
2.020       -167217.79   -167560.80       343.01   302.6
2.021       -167217.84   -167560.44       342.60   302.2
2.022       -167217.79   -167560.02       342.23   301.9
2.023       -167217.76   -167559.63       341.87   301.6
2.024       -167217.81   -167559.36       341.55   301.3
2.025       -167217.82   -167559.29       341.46   301.2
2.026       -167217.81   -167559.46       341.65   301.4
2.027       -167217.71   -167559.89       342.18   301.9
2.028       -167217.77   -167560.52       342.75   302.4
2.029       -167223.04   -167561.33       338.29   298.4
2.030       -167222.98   -167562.27       339.29   299.3
2.031       -167223.03   -167563.20       340.17   300.1
2.032       -167222.96   -167563.99       341.04   300.8
2.033       -167222.96   -167564.54       341.58   301.3
2.034       -167223.00   -167564.79       341.80   301.5
2.035       -167223.03   -167564.72       341.70   301.4
2.036       -167223.11   -167564.35       341.24   301.0
2.037       -167223.09   -167563.77       340.68   300.5
2.038       -167223.07   -167563.06       339.99   299.9
2.039       -167223.08   -167562.36       339.28   299.3
2.040       -167223.08   -167561.81       338.73   298.8
2.041       -167220.38   -167561.47       341.09   300.9
2.042       -167220.44   -167561.37       340.93   300.7
2.043       -167220.48   -167561.50       341.02   300.8
2.044       -167220.50   -167561.79       341.29   301.1
2.045       -167220.61   -167562.16       341.55   301.3
2.046       -167220.60   -167562.56       341.96   301.7
2.047       -167220.62   -167562.91       342.30   302.0
2.048       -167220.61   -167563.18       342.57   302.2
2.049       -167220.63   -167563.39       342.76   302.4
2.050       -167220.65   -167563.55       342.90   302.5
2.051       -167220.60   -167563.71       343.11   302.7
2.052       -167220.59   -167563.88       343.29   302.8
2.053       -167227.07   -167564.16       337.09   297.4
2.054       -167227.00   -167564.62       337.62   297.8
2.055       -167226.92   -167565.23       338.31   298.4
2.056       -167226.86   -167565.91       339.06   299.1
2.057       -167226.82   -167566.61       339.78   299.7
2.058       -167226.80   -167567.23       340.44   300.3
2.059       -167226.92   -167567.73       340.81   300.6
2.060       -167226.86   -167568.03       341.16   301.0
2.061       -167226.82   -167568.11       341.29   301.1
2.062       -167226.80   -167567.98       341.18   301.0
2.063       -167226.81   -167567.68       340.87   300.7
2.064       -167226.82   -167567.27       340.45   300.3
2.065       -167227.58   -167566.86       339.28   299.3
2.066       -167227.62   -167566.53       338.91   299.0
2.067       -167227.70   -167566.34       338.64   298.7
2.068       -167227.72   -167566.32       338.61   298.7
2.069       -167227.76   -167566.47       338.71   298.8
2.070       -167227.69   -167566.77       339.07   299.1
2.071       -167227.71   -167567.16       339.45   299.4
2.072       -167227.67   -167567.62       339.95   299.9
2.073       -167227.71   -167568.08       340.37   300.3
2.074       -167227.70   -167568.53       340.83   300.7
2.075       -167227.63   -167568.94       341.31   301.1
2.076       -167227.65   -167569.33       341.68   301.4
2.077       -167230.76   -167569.73       338.96   299.0
2.078       -167230.75   -167570.17       339.42   299.4
2.079       -167230.69   -167570.64       339.96   299.9
2.080       -167230.60   -167571.12       340.51   300.4
2.081       -167230.60   -167571.52       340.92   300.7
2.082       -167230.59   -167571.82       341.23   301.0
2.083       -167230.58   -167572.00       341.42   301.2
2.084       -167230.58   -167572.04       341.46   301.2
2.085       -167230.52   -167571.92       341.39   301.2
2.086       -167230.63   -167571.65       341.02   300.8
2.087       -167230.74   -167571.24       340.50   300.4
2.088       -167230.72   -167570.69       339.97   299.9
2.089       -167230.48   -167570.04       339.56   299.5
2.090       -167230.53   -167569.30       338.77   298.8
2.091       -167230.49   -167568.52       338.04   298.2
2.092       -167230.47   -167567.75       337.28   297.5
2.093       -167230.44   -167566.99       336.55   296.9
2.094       -167230.40   -167566.28       335.88   296.3
2.095       -167230.42   -167565.61       335.18   295.7
2.096       -167230.43   -167565.00       334.58   295.1
2.097       -167230.33   -167564.49       334.16   294.8
2.098       -167230.37   -167564.07       333.70   294.4
2.099       -167230.40   -167563.76       333.36   294.1
2.100       -167230.35   -167563.59       333.24   294.0
2.101       -167216.49   -167563.38       346.89   306.0
2.102       -167216.53   -167562.97       346.44   305.6
2.103       -167216.47   -167562.43       345.96   305.2
2.104       -167216.50   -167561.82       345.32   304.6
2.105       -167216.48   -167561.22       344.74   304.1
2.106       -167216.36   -167560.66       344.30   303.7
2.107       -167216.42   -167560.16       343.74   303.2
2.108       -167216.36   -167559.75       343.39   302.9
2.109       -167216.39   -167559.46       343.07   302.6
2.110       -167216.40   -167559.30       342.89   302.5
2.111       -167216.40   -167559.25       342.85   302.4
2.112       -167216.46   -167559.31       342.85   302.4
2.113       -167222.01   -167559.52       337.50   297.7
2.114       -167222.08   -167559.88       337.81   298.0
2.115       -167222.13   -167560.32       338.19   298.3
2.116       -167222.17   -167560.75       338.57   298.7
2.117       -167222.09   -167561.10       339.00   299.0
2.118       -167222.12   -167561.31       339.19   299.2
2.119       -167222.08   -167561.39       339.31   299.3
2.120       -167222.12   -167561.37       339.25   299.3
2.121       -167222.05   -167561.31       339.25   299.3
2.122       -167222.11   -167561.28       339.16   299.2
2.123       -167222.17   -167561.35       339.18   299.2
2.124       -167222.24   -167561.59       339.35   299.4
2.125       -167220.83   -167562.01       341.18   301.0
2.126       -167220.90   -167562.57       341.67   301.4
2.127       -167220.88   -167563.24       342.36   302.0
2.128       -167220.86   -167563.97       343.11   302.7
2.129       -167220.94   -167564.68       343.74   303.2
2.130       -167220.94   -167565.27       344.34   303.8
2.131       -167220.91   -167565.65       344.74   304.1
2.132       -167220.88   -167565.74       344.86   304.2
2.133       -167220.89   -167565.56       344.67   304.0
2.134       -167220.87   -167565.16       344.28   303.7
2.135       -167220.83   -167564.61       343.78   303.3
2.136       -167220.82   -167564.07       343.26   302.8
2.137       -167227.10   -167563.78       336.68   297.0
2.138       -167227.07   -167563.93       336.85   297.2
2.139       -167227.06   -167564.56       337.50   297.7
2.140       -167226.92   -167565.62       338.70   298.8
2.141       -167226.93   -167566.98       340.05   300.0
2.142       -167226.88   -167568.41       341.53   301.3
2.143       -167226.94   -167569.67       342.73   302.3
2.144       -167226.92   -167570.56       343.64   303.1
2.145       -167226.83   -167570.91       344.07   303.5
2.146       -167226.75   -167570.65       343.91   303.4
2.147       -167226.70   -167569.83       343.13   302.7
2.148       -167226.62   -167568.54       341.92   301.6
2.149       -167230.33   -167567.06       336.72   297.0
2.150       -167230.36   -167565.63       335.27   295.8
2.151       -167230.34   -167564.45       334.11   294.7
2.152       -167230.25   -167563.68       333.43   294.1
2.153       -167230.21   -167563.38       333.18   293.9
2.154       -167230.18   -167563.55       333.37   294.1
2.155       -167230.20   -167564.11       333.91   294.6
2.156       -167230.25   -167564.93       334.68   295.2
2.157       -167230.29   -167565.84       335.56   296.0
2.158       -167230.35   -167566.68       336.33   296.7
2.159       -167230.35   -167567.32       336.96   297.2
2.160       -167230.39   -167567.69       337.29   297.5
2.161       -167224.83   -167567.72       342.89   302.5
2.162       -167224.90   -167567.40       342.50   302.1
2.163       -167224.89   -167566.88       341.99   301.7
2.164       -167224.86   -167566.30       341.44   301.2
2.165       -167224.79   -167565.82       341.03   300.8
2.166       -167224.85   -167565.54       340.69   300.5
2.167       -167224.79   -167565.51       340.72   300.6
2.168       -167224.74   -167565.69       340.95   300.8
2.169       -167224.81   -167566.04       341.23   301.0
2.170       -167224.91   -167566.45       341.54   301.3
2.171       -167224.94   -167566.81       341.87   301.6
2.172       -167224.99   -167567.03       342.03   301.7
2.173       -167228.86   -167567.08       338.22   298.4
2.174       -167228.82   -167566.99       338.17   298.3
2.175       -167228.85   -167566.74       337.89   298.1
2.176       -167228.83   -167566.37       337.53   297.8
2.177       -167228.78   -167565.94       337.16   297.4
2.178       -167228.78   -167565.52       336.74   297.0
2.179       -167228.71   -167565.17       336.47   296.8
2.180       -167228.77   -167564.95       336.17   296.6
2.181       -167228.73   -167564.85       336.12   296.5
2.182       -167228.80   -167564.89       336.09   296.5
2.183       -167228.87   -167565.01       336.13   296.5
2.184       -167228.92   -167565.17       336.24   296.6
2.185       -167221.16   -167565.21       344.05   303.5
2.186       -167221.13   -167564.99       343.86   303.3
2.187       -167221.08   -167564.52       343.44   303.0
2.188       -167221.15   -167563.85       342.70   302.3
2.189       -167221.18   -167563.05       341.87   301.6
2.190       -167221.21   -167562.19       340.98   300.8
2.191       -167221.25   -167561.35       340.10   300.0
2.192       -167221.21   -167560.62       339.41   299.4
2.193       -167221.21   -167560.07       338.86   298.9
2.194       -167221.20   -167559.73       338.53   298.6
2.195       -167221.19   -167559.62       338.44   298.5
2.196       -167221.12   -167559.76       338.64   298.7
2.197       -167218.32   -167560.05       341.72   301.4
2.198       -167218.27   -167560.39       342.12   301.8
2.199       -167218.21   -167560.71       342.50   302.1
2.200       -167218.23   -167560.95       342.72   302.3
2.201       -167218.27   -167561.09       342.82   302.4
2.202       -167218.28   -167561.13       342.85   302.4
2.203       -167218.34   -167561.12       342.77   302.4
2.204       -167218.31   -167561.11       342.80   302.4
2.205       -167218.29   -167561.17       342.89   302.5
2.206       -167218.39   -167561.37       342.98   302.6
2.207       -167218.39   -167561.72       343.33   302.9
2.208       -167218.35   -167562.19       343.84   303.3
2.209       -167225.78   -167562.79       337.01   297.3
2.210       -167225.79   -167563.54       337.75   297.9
2.211       -167225.72   -167564.30       338.58   298.7
2.212       -167225.73   -167564.92       339.18   299.2
2.213       -167225.72   -167565.30       339.58   299.6
2.214       -167225.70   -167565.41       339.71   299.7
2.215       -167225.69   -167565.25       339.56   299.5
2.216       -167225.70   -167564.90       339.19   299.2
2.217       -167225.65   -167564.43       338.78   298.9
2.218       -167225.77   -167563.96       338.19   298.3
2.219       -167225.76   -167563.58       337.82   298.0
2.220       -167225.72   -167563.35       337.63   297.8
2.221       -167220.78   -167563.23       342.45   302.1
2.222       -167220.77   -167563.18       342.41   302.1
2.223       -167220.80   -167563.18       342.38   302.0
2.224       -167220.85   -167563.23       342.38   302.0
2.225       -167220.91   -167563.31       342.40   302.0
2.226       -167221.01   -167563.39       342.38   302.0
2.227       -167220.91   -167563.47       342.56   302.2
2.228       -167220.85   -167563.50       342.65   302.3
2.229       -167220.88   -167563.48       342.60   302.2
2.230       -167220.82   -167563.38       342.56   302.2
2.231       -167220.83   -167563.21       342.38   302.0
2.232       -167220.88   -167562.96       342.08   301.8
2.233       -167224.88   -167562.68       337.80   298.0
2.234       -167224.93   -167562.43       337.50   297.7
2.235       -167224.95   -167562.24       337.28   297.5
2.236       -167224.92   -167562.10       337.18   297.4
2.237       -167224.86   -167562.03       337.17   297.4
2.238       -167224.84   -167562.04       337.20   297.5
2.239       -167224.83   -167562.10       337.27   297.5
2.240       -167224.78   -167562.23       337.45   297.7
2.241       -167224.75   -167562.42       337.66   297.9
2.242       -167224.73   -167562.67       337.94   298.1
2.243       -167224.68   -167562.98       338.30   298.4
2.244       -167224.80   -167563.36       338.56   298.7
2.245       -167221.84   -167563.76       341.92   301.6
2.246       -167221.88   -167564.13       342.26   301.9
2.247       -167221.96   -167564.51       342.55   302.2
2.248       -167221.98   -167564.91       342.93   302.5
2.249       -167222.01   -167565.38       343.37   302.9
2.250       -167222.07   -167565.93       343.86   303.3
2.251       -167222.21   -167566.57       344.36   303.8
2.252       -167222.25   -167567.26       345.01   304.3
2.253       -167222.25   -167567.92       345.68   304.9
2.254       -167222.28   -167568.47       346.19   305.4
2.255       -167222.23   -167568.81       346.58   305.7
2.256       -167222.26   -167568.86       346.60   305.7
2.257       -167235.21   -167568.75       333.54   294.2
2.258       -167235.16   -167568.66       333.51   294.2
2.259       -167235.23   -167568.61       333.38   294.1
2.260       -167235.15   -167568.62       333.47   294.2
2.261       -167235.10   -167568.74       333.64   294.3
2.262       -167235.05   -167568.98       333.92   294.6
2.263       -167235.01   -167569.32       334.31   294.9
2.264       -167235.03   -167569.73       334.70   295.3
2.265       -167235.07   -167570.14       335.07   295.6
2.266       -167235.11   -167570.48       335.37   295.8
2.267       -167235.12   -167570.71       335.58   296.0
2.268       -167235.05   -167570.77       335.72   296.1
2.269       -167226.32   -167570.54       344.23   303.7
2.270       -167226.28   -167569.97       343.69   303.2
2.271       -167226.20   -167569.14       342.94   302.5
2.272       -167226.10   -167568.20       342.10   301.8
2.273       -167226.04   -167567.27       341.23   301.0
2.274       -167226.02   -167566.44       340.42   300.3
2.275       -167226.03   -167565.78       339.75   299.7
2.276       -167226.01   -167565.28       339.27   299.3
2.277       -167226.03   -167564.91       338.88   298.9
2.278       -167226.03   -167564.63       338.59   298.7
2.279       -167226.00   -167564.37       338.36   298.5
2.280       -167226.03   -167564.07       338.04   298.2
2.281       -167221.93   -167563.65       341.72   301.4
2.282       -167221.94   -167563.08       341.15   300.9
2.283       -167221.93   -167562.42       340.49   300.4
2.284       -167221.88   -167561.73       339.85   299.8
2.285       -167221.89   -167561.11       339.22   299.2
2.286       -167221.97   -167560.64       338.67   298.8
2.287       -167221.91   -167560.39       338.48   298.6
2.288       -167221.88   -167560.42       338.54   298.6
2.289       -167221.88   -167560.72       338.84   298.9
2.290       -167221.97   -167561.26       339.29   299.3
2.291       -167221.98   -167562.01       340.02   299.9
2.292       -167222.03   -167562.88       340.84   300.7
2.293       -167223.64   -167563.82       340.18   300.1
2.294       -167223.61   -167564.75       341.14   300.9
2.295       -167223.61   -167565.58       341.97   301.7
2.296       -167223.68   -167566.20       342.53   302.2
2.297       -167223.74   -167566.55       342.81   302.4
2.298       -167223.66   -167566.57       342.91   302.5
2.299       -167223.61   -167566.28       342.67   302.3
2.300       -167223.63   -167565.71       342.08   301.8
2.301       -167223.67   -167564.98       341.31   301.1
2.302       -167223.72   -167564.19       340.47   300.3
2.303       -167223.67   -167563.49       339.82   299.8
2.304       -167223.70   -167563.00       339.30   299.3
2.305       -167222.08   -167562.79       340.72   300.6
2.306       -167222.07   -167562.89       340.82   300.6
2.307       -167222.01   -167563.26       341.25   301.0
2.308       -167222.03   -167563.81       341.78   301.5
2.309       -167222.04   -167564.44       342.40   302.0
2.310       -167222.00   -167565.01       343.01   302.6
2.311       -167221.99   -167565.40       343.41   302.9
2.312       -167222.09   -167565.53       343.44   303.0
2.313       -167222.08   -167565.39       343.31   302.8
2.314       -167222.17   -167564.98       342.81   302.4
2.315       -167222.03   -167564.36       342.33   302.0
2.316       -167222.04   -167563.63       341.59   301.3
2.317       -167225.00   -167562.92       337.92   298.1
2.318       -167224.94   -167562.38       337.44   297.7
2.319       -167225.01   -167562.09       337.08   297.4
2.320       -167225.01   -167562.10       337.09   297.4
2.321       -167224.77   -167562.39       337.62   297.8
2.322       -167224.83   -167562.87       338.04   298.2
2.323       -167224.87   -167563.42       338.55   298.6
2.324       -167224.93   -167563.92       338.99   299.0
2.325       -167224.87   -167564.28       339.41   299.4
2.326       -167224.82   -167564.41       339.59   299.6
2.327       -167224.84   -167564.33       339.49   299.5
2.328       -167224.82   -167564.06       339.24   299.3
2.329       -167223.13   -167563.67       340.54   300.4
2.330       -167223.09   -167563.23       340.14   300.0
2.331       -167223.04   -167562.85       339.81   299.8
2.332       -167223.09   -167562.58       339.49   299.5
2.333       -167223.10   -167562.44       339.35   299.3
2.334       -167223.08   -167562.43       339.36   299.4
2.335       -167223.11   -167562.51       339.40   299.4
2.336       -167223.06   -167562.65       339.59   299.6
2.337       -167223.04   -167562.78       339.74   299.7
2.338       -167223.07   -167562.89       339.82   299.8
2.339       -167223.11   -167562.95       339.84   299.8
2.340       -167223.06   -167562.93       339.87   299.8
2.341       -167222.69   -167562.81       340.12   300.0
2.342       -167222.73   -167562.59       339.86   299.8
2.343       -167222.78   -167562.27       339.49   299.5
2.344       -167222.78   -167561.89       339.11   299.1
2.345       -167222.77   -167561.48       338.71   298.8
2.346       -167222.79   -167561.10       338.31   298.4
2.347       -167222.83   -167560.83       337.99   298.2
2.348       -167222.79   -167560.73       337.94   298.1
2.349       -167222.72   -167560.87       338.15   298.3
2.350       -167222.67   -167561.27       338.61   298.7
2.351       -167222.68   -167561.93       339.25   299.3
2.352       -167222.69   -167562.78       340.09   300.0
2.353       -167222.69   -167563.74       341.05   300.9
2.354       -167222.63   -167564.70       342.07   301.8
2.355       -167222.69   -167565.57       342.87   302.5
2.356       -167222.69   -167566.26       343.57   303.1
2.357       -167222.71   -167566.71       344.01   303.5
2.358       -167222.74   -167566.92       344.18   303.6
2.359       -167222.73   -167566.90       344.17   303.6
2.360       -167222.77   -167566.71       343.94   303.4
2.361       -167222.76   -167566.45       343.69   303.2
2.362       -167222.74   -167566.20       343.46   303.0
2.363       -167222.76   -167566.02       343.25   302.8
2.364       -167222.81   -167565.96       343.14   302.7
2.365       -167228.93   -167566.09       337.15   297.4
2.366       -167228.97   -167566.45       337.49   297.7
2.367       -167228.91   -167566.95       338.04   298.2
2.368       -167228.96   -167567.47       338.51   298.6
2.369       -167228.93   -167567.88       338.94   299.0
2.370       -167228.97   -167568.06       339.08   299.1
2.371       -167229.00   -167567.95       338.95   299.0
2.372       -167229.08   -167567.56       338.48   298.6
2.373       -167229.11   -167566.93       337.82   298.0
2.374       -167229.09   -167566.17       337.07   297.3
2.375       -167229.07   -167565.42       336.34   296.7
2.376       -167229.00   -167564.81       335.81   296.2
2.377       -167220.44   -167564.32       343.89   303.4
2.378       -167220.58   -167563.92       343.34   302.9
2.379       -167220.54   -167563.65       343.11   302.7
2.380       -167220.46   -167563.52       343.06   302.6
2.381       -167220.39   -167563.52       343.13   302.7
2.382       -167220.42   -167563.62       343.20   302.8
2.383       -167220.37   -167563.78       343.41   302.9
2.384       -167220.38   -167563.92       343.54   303.1
2.385       -167220.41   -167564.01       343.60   303.1
2.386       -167220.31   -167564.01       343.70   303.2
2.387       -167220.36   -167563.90       343.54   303.1
2.388       -167220.41   -167563.69       343.28   302.8
2.389       -167226.77   -167563.51       336.74   297.1
2.390       -167226.73   -167563.49       336.76   297.1
2.391       -167226.77   -167563.66       336.89   297.2
2.392       -167226.79   -167564.04       337.25   297.5
2.393       -167226.89   -167564.62       337.74   297.9
2.394       -167226.90   -167565.38       338.48   298.6
2.395       -167226.82   -167566.22       339.41   299.4
2.396       -167226.83   -167567.05       340.22   300.1
2.397       -167226.82   -167567.77       340.95   300.8
2.398       -167226.86   -167568.27       341.40   301.2
2.399       -167226.85   -167568.47       341.62   301.4
2.400       -167226.88   -167568.35       341.47   301.2
2.401       -167229.75   -167567.97       338.22   298.4
2.402       -167229.77   -167567.42       337.65   297.9
2.403       -167229.81   -167566.77       336.97   297.3
2.404       -167229.82   -167566.12       336.31   296.7
2.405       -167229.73   -167565.54       335.81   296.2
2.406       -167229.76   -167565.08       335.32   295.8
2.407       -167229.84   -167564.80       334.96   295.5
2.408       -167229.75   -167564.74       334.99   295.5
2.409       -167229.68   -167564.90       335.22   295.7
2.410       -167229.69   -167565.27       335.58   296.0
2.411       -167229.72   -167565.82       336.09   296.5
2.412       -167229.67   -167566.48       336.81   297.1
2.413       -167223.12   -167567.11       343.98   303.4
2.414       -167223.19   -167567.52       344.32   303.7
2.415       -167223.20   -167567.67       344.47   303.9
2.416       -167223.21   -167567.56       344.35   303.8
2.417       -167223.11   -167567.22       344.10   303.5
2.418       -167223.08   -167566.71       343.63   303.1
2.419       -167223.04   -167566.12       343.08   302.6
2.420       -167223.01   -167565.56       342.55   302.2
2.421       -167223.03   -167565.11       342.08   301.8
2.422       -167222.95   -167564.81       341.86   301.6
2.423       -167222.94   -167564.65       341.71   301.4
2.424       -167222.90   -167564.63       341.72   301.4
2.425       -167226.24   -167564.71       338.47   298.6
2.426       -167226.26   -167564.87       338.61   298.7
2.427       -167226.36   -167565.03       338.67   298.8
2.428       -167226.29   -167565.12       338.83   298.9
2.429       -167226.20   -167565.08       338.88   298.9
2.430       -167226.18   -167564.90       338.71   298.8
2.431       -167226.32   -167564.58       338.26   298.4
2.432       -167226.32   -167564.18       337.85   298.0
2.433       -167226.35   -167563.77       337.41   297.6
2.434       -167226.42   -167563.44       337.02   297.3
2.435       -167226.38   -167563.26       336.88   297.2
2.436       -167226.42   -167563.27       336.86   297.2
2.437       -167219.87   -167563.44       343.56   303.1
2.438       -167219.95   -167563.64       343.69   303.2
2.439       -167219.97   -167563.88       343.91   303.4
2.440       -167220.07   -167564.15       344.08   303.5
2.441       -167220.04   -167564.45       344.41   303.8
2.442       -167220.12   -167564.79       344.66   304.0
2.443       -167220.03   -167565.13       345.10   304.4
2.444       -167220.08   -167565.46       345.38   304.7
2.445       -167220.10   -167565.72       345.63   304.9
2.446       -167220.08   -167565.89       345.81   305.1
2.447       -167220.09   -167565.91       345.82   305.1
2.448       -167220.14   -167565.74       345.61   304.9
2.449       -167231.11   -167565.53       334.42   295.0
2.450       -167231.06   -167565.42       334.36   294.9
2.451       -167231.12   -167565.40       334.28   294.9
2.452       -167231.04   -167565.46       334.42   295.0
2.453       -167231.10   -167565.59       334.50   295.1
2.454       -167231.12   -167565.80       334.68   295.2
2.455       -167231.08   -167566.06       334.97   295.5
2.456       -167231.16   -167566.33       335.17   295.7
2.457       -167231.15   -167566.59       335.44   295.9
2.458       -167231.10   -167566.79       335.69   296.1
2.459       -167231.14   -167566.89       335.76   296.2
2.460       -167231.05   -167566.88       335.84   296.3
2.461       -167222.45   -167566.64       344.19   303.6
2.462       -167222.39   -167566.06       343.68   303.2
2.463       -167222.37   -167565.22       342.85   302.4
2.464       -167222.37   -167564.22       341.84   301.6
2.465       -167222.27   -167563.18       340.91   300.7
2.466       -167222.31   -167562.25       339.94   299.9
2.467       -167222.30   -167561.53       339.23   299.2
2.468       -167222.25   -167561.11       338.85   298.9
2.469       -167222.20   -167561.01       338.81   298.9
2.470       -167222.15   -167561.21       339.06   299.1
2.471       -167222.19   -167561.61       339.42   299.4
2.472       -167222.16   -167562.08       339.92   299.9
2.473       -167221.82   -167562.50       340.68   300.5
2.474       -167221.92   -167562.77       340.84   300.7
2.475       -167221.95   -167562.86       340.91   300.7
2.476       -167221.91   -167562.82       340.91   300.7
2.477       -167221.97   -167562.73       340.76   300.6
2.478       -167222.08   -167562.70       340.61   300.5
2.479       -167222.09   -167562.82       340.73   300.6
2.480       -167222.05   -167563.14       341.10   300.9
2.481       -167222.10   -167563.66       341.56   301.3
2.482       -167222.06   -167564.27       342.21   301.9
2.483       -167222.09   -167564.88       342.78   302.4
2.484       -167222.12   -167565.36       343.24   302.8
2.485       -167228.43   -167565.71       337.28   297.5
2.486       -167228.45   -167565.94       337.50   297.7
2.487       -167228.43   -167566.03       337.60   297.8
2.488       -167228.53   -167565.98       337.45   297.7
2.489       -167228.44   -167565.83       337.39   297.6
2.490       -167228.52   -167565.65       337.12   297.4
2.491       -167228.50   -167565.51       337.01   297.3
2.492       -167228.52   -167565.48       336.95   297.2
2.493       -167228.50   -167565.63       337.12   297.4
2.494       -167228.47   -167565.98       337.51   297.7
2.495       -167228.43   -167566.54       338.11   298.3
2.496       -167228.42   -167567.26       338.84   298.9
2.497       -167225.99   -167568.07       342.08   301.8
2.498       -167225.99   -167568.84       342.85   302.4
2.499       -167225.98   -167569.50       343.51   303.0
2.500       -167225.90   -167569.98       344.08   303.5
2.501       -167225.88   -167570.24       344.36   303.8
2.502       -167225.81   -167570.29       344.48   303.9
2.503       -167225.82   -167570.14       344.32   303.7
2.504       -167225.83   -167569.83       344.01   303.5
2.505       -167225.75   -167569.46       343.71   303.2
2.506       -167225.73   -167569.07       343.33   302.9
2.507       -167225.72   -167568.69       342.98   302.6
2.508       -167225.76   -167568.37       342.60   302.2
2.509       -167230.81   -167568.19       337.38   297.6
2.510       -167230.91   -167568.23       337.32   297.6
2.511       -167230.88   -167568.44       337.56   297.8
2.512       -167230.89   -167568.77       337.88   298.1
2.513       -167230.87   -167569.16       338.28   298.4
2.514       -167230.88   -167569.52       338.64   298.7
2.515       -167230.83   -167569.79       338.96   299.0
2.516       -167230.84   -167569.91       339.07   299.1
2.517       -167230.87   -167569.87       339.00   299.0
2.518       -167230.95   -167569.64       338.69   298.8
2.519       -167230.93   -167569.26       338.33   298.5
2.520       -167230.93   -167568.76       337.83   298.0
2.521       -167226.38   -167568.15       341.77   301.5
2.522       -167226.38   -167567.48       341.09   300.9
2.523       -167226.32   -167566.85       340.52   300.4
2.524       -167226.24   -167566.36       340.12   300.0
2.525       -167226.30   -167566.09       339.80   299.7
2.526       -167226.29   -167566.09       339.80   299.8
2.527       -167226.20   -167566.36       340.15   300.1
2.528       -167226.24   -167566.81       340.57   300.4
2.529       -167226.20   -167567.34       341.14   300.9
2.530       -167226.23   -167567.84       341.61   301.3
2.531       -167226.26   -167568.18       341.91   301.6
2.532       -167226.16   -167568.29       342.13   301.8
2.533       -167230.14   -167568.20       338.07   298.2
2.534       -167230.01   -167567.98       337.97   298.1
2.535       -167229.95   -167567.68       337.73   297.9
2.536       -167229.97   -167567.39       337.41   297.6
2.537       -167230.10   -167567.18       337.09   297.4
2.538       -167230.03   -167567.14       337.12   297.4
2.539       -167230.07   -167567.28       337.21   297.5
2.540       -167230.06   -167567.56       337.50   297.7
2.541       -167230.03   -167567.92       337.89   298.1
2.542       -167230.09   -167568.23       338.14   298.3
2.543       -167230.09   -167568.44       338.35   298.5
2.544       -167230.10   -167568.48       338.38   298.5
2.545       -167226.71   -167568.33       341.62   301.4
2.546       -167226.70   -167567.97       341.27   301.0
2.547       -167226.67   -167567.49       340.82   300.6
2.548       -167226.70   -167566.98       340.29   300.2
2.549       -167226.63   -167566.53       339.91   299.8
2.550       -167226.56   -167566.17       339.61   299.6
2.551       -167226.66   -167565.90       339.24   299.3
2.552       -167226.66   -167565.68       339.02   299.1
2.553       -167226.59   -167565.46       338.87   298.9
2.554       -167226.58   -167565.17       338.59   298.7
2.555       -167226.57   -167564.77       338.20   298.3
2.556       -167226.53   -167564.23       337.71   297.9
2.557       -167221.76   -167563.50       341.75   301.5
2.558       -167221.80   -167562.58       340.78   300.6
2.559       -167221.71   -167561.54       339.82   299.8
2.560       -167221.75   -167560.43       338.68   298.8
2.561       -167221.73   -167559.32       337.59   297.8
2.562       -167221.79   -167558.25       336.46   296.8
2.563       -167221.79   -167557.24       335.45   295.9
2.564       -167221.81   -167556.33       334.53   295.1
2.565       -167221.80   -167555.56       333.76   294.4
2.566       -167221.81   -167554.97       333.15   293.9
2.567       -167221.82   -167554.60       332.78   293.6
2.568       -167221.87   -167554.51       332.64   293.4
2.569       -167206.81   -167554.49       347.68   306.7
2.570       -167206.70   -167554.34       347.64   306.7
2.571       -167206.69   -167554.07       347.38   306.4
2.572       -167206.70   -167553.69       346.99   306.1
2.573       -167206.73   -167553.24       346.51   305.7
2.574       -167206.70   -167552.76       346.05   305.3
2.575       -167206.66   -167552.28       345.62   304.9
2.576       -167206.69   -167551.88       345.19   304.5
2.577       -167206.72   -167551.58       344.86   304.2
2.578       -167206.71   -167551.43       344.72   304.1
2.579       -167206.67   -167551.46       344.79   304.2
2.580       -167206.62   -167551.68       345.06   304.4
2.581       -167216.48   -167552.21       335.72   296.2
2.582       -167216.60   -167553.12       336.52   296.9
2.583       -167216.56   -167554.34       337.78   298.0
2.584       -167216.53   -167555.69       339.16   299.2
2.585       -167216.48   -167557.03       340.55   300.4
2.586       -167216.61   -167558.20       341.59   301.3
2.587       -167216.59   -167559.10       342.51   302.1
2.588       -167216.62   -167559.67       343.05   302.6
2.589       -167216.62   -167559.94       343.32   302.9
