Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.001       -150886.38   -151192.40       306.02   299.1
0.002       -150886.33   -151192.21       305.89   299.0
0.003       -150886.31   -151192.12       305.82   298.9
0.004       -150886.32   -151192.13       305.81   298.9
0.005       -150886.25   -151192.19       305.94   299.0
0.006       -150886.25   -151192.25       306.00   299.1
0.007       -150886.24   -151192.24       306.00   299.1
0.008       -150886.16   -151192.12       305.96   299.1
0.009       -150886.17   -151191.90       305.73   298.8
0.010       -150886.15   -151191.63       305.48   298.6
0.011       -150886.16   -151191.36       305.20   298.3
0.012       -150886.16   -151191.19       305.03   298.1
0.013       -150886.10   -151191.15       305.05   298.2
0.014       -150886.13   -151191.27       305.13   298.2
0.015       -150886.13   -151191.50       305.37   298.5
0.016       -150886.03   -151191.79       305.76   298.9
0.017       -150885.95   -151192.07       306.12   299.2
0.018       -150885.97   -151192.28       306.32   299.4
0.019       -150886.06   -151192.40       306.34   299.4
0.020       -150886.12   -151192.43       306.32   299.4
0.021       -150886.15   -151192.38       306.23   299.3
0.022       -150886.20   -151192.27       306.08   299.2
0.023       -150886.36   -151192.13       305.78   298.9
0.024       -150886.37   -151191.97       305.60   298.7
0.025       -150886.37   -151191.80       305.43   298.5
0.026       -150886.33   -151191.59       305.26   298.4
0.027       -150886.34   -151191.36       305.02   298.1
0.028       -150886.33   -151191.12       304.79   297.9
0.029       -150886.27   -151190.92       304.65   297.8
0.030       -150886.30   -151190.76       304.46   297.6
0.031       -150886.30   -151190.69       304.39   297.5
0.032       -150886.43   -151190.72       304.29   297.4
0.033       -150886.48   -151190.84       304.36   297.5
0.034       -150886.53   -151191.05       304.51   297.6
0.035       -150886.54   -151191.27       304.74   297.9
0.036       -150886.57   -151191.50       304.93   298.0
0.037       -150886.52   -151191.69       305.18   298.3
0.038       -150886.51   -151191.85       305.34   298.4
0.039       -150886.51   -151191.96       305.45   298.6
0.040       -150886.55   -151192.03       305.48   298.6
0.041       -150886.56   -151192.04       305.48   298.6
0.042       -150886.59   -151192.01       305.42   298.5
0.043       -150886.57   -151191.92       305.35   298.5
0.044       -150886.67   -151191.77       305.10   298.2
0.045       -150886.68   -151191.52       304.84   298.0
0.046       -150886.76   -151191.19       304.43   297.6
0.047       -150886.77   -151190.78       304.01   297.1
0.048       -150886.77   -151190.33       303.56   296.7
0.049       -150886.76   -151189.90       303.14   296.3
0.050       -150886.80   -151189.55       302.75   295.9
0.051       -150886.85   -151189.35       302.50   295.7
0.052       -150886.83   -151189.33       302.50   295.7
0.053       -150886.79   -151189.49       302.70   295.9
0.054       -150886.79   -151189.82       303.04   296.2
0.055       -150886.81   -151190.25       303.44   296.6
0.056       -150886.79   -151190.69       303.90   297.0
0.057       -150886.82   -151191.06       304.23   297.4
0.058       -150886.78   -151191.28       304.50   297.6
0.059       -150886.81   -151191.31       304.50   297.6
0.060       -150886.83   -151191.15       304.32   297.4
0.061       -150886.81   -151190.84       304.03   297.2
0.062       -150886.79   -151190.44       303.65   296.8
0.063       -150886.78   -151190.04       303.26   296.4
0.064       -150886.81   -151189.74       302.93   296.1
0.065       -150886.88   -151189.61       302.73   295.9
0.066       -150886.86   -151189.70       302.83   296.0
0.067       -150886.88   -151190.00       303.11   296.3
0.068       -150886.87   -151190.48       303.60   296.7
0.069       -150886.90   -151191.04       304.14   297.3
0.070       -150886.88   -151191.60       304.72   297.8
0.071       -150886.85   -151192.06       305.21   298.3
0.072       -150886.92   -151192.33       305.42   298.5
0.073       -150886.94   -151192.40       305.46   298.6
0.074       -150886.92   -151192.27       305.35   298.5
0.075       -150886.97   -151192.02       305.05   298.2
0.076       -150886.97   -151191.78       304.82   297.9
0.077       -150886.89   -151191.67       304.78   297.9
0.078       -150886.95   -151191.77       304.81   297.9
0.079       -150887.04   -151192.10       305.07   298.2
0.080       -150887.03   -151192.63       305.60   298.7
0.081       -150887.08   -151193.27       306.19   299.3
0.082       -150887.12   -151193.89       306.78   299.9
0.083       -150887.08   -151194.39       307.31   300.4
0.084       -150887.09   -151194.67       307.58   300.6
0.085       -150887.06   -151194.70       307.64   300.7
0.086       -150887.01   -151194.52       307.51   300.6
0.087       -150887.03   -151194.18       307.15   300.2
0.088       -150886.96   -151193.78       306.82   299.9
0.089       -150886.93   -151193.41       306.48   299.6
0.090       -150886.83   -151193.11       306.27   299.4
0.091       -150886.84   -151192.89       306.06   299.2
0.092       -150886.80   -151192.75       305.95   299.0
0.093       -150886.77   -151192.65       305.88   299.0
0.094       -150886.77   -151192.57       305.80   298.9
0.095       -150886.82   -151192.48       305.65   298.8
0.096       -150886.87   -151192.39       305.51   298.6
0.097       -150886.92   -151192.31       305.39   298.5
0.098       -150886.83   -151192.27       305.44   298.5
0.099       -150886.87   -151192.29       305.42   298.5
0.100       -150886.89   -151192.37       305.48   298.6
0.101       -150886.87   -151192.53       305.66   298.8
0.102       -150886.83   -151192.78       305.95   299.0
0.103       -150886.86   -151193.12       306.26   299.3
0.104       -150886.87   -151193.55       306.68   299.8
0.105       -150886.87   -151194.06       307.19   300.3
0.106       -150886.92   -151194.62       307.70   300.8
0.107       -150886.89   -151195.18       308.29   301.3
0.108       -150886.88   -151195.70       308.82   301.9
0.109       -150886.85   -151196.12       309.27   302.3
0.110       -150886.84   -151196.42       309.57   302.6
0.111       -150886.88   -151196.58       309.70   302.7
0.112       -150886.88   -151196.58       309.70   302.7
0.113       -150886.87   -151196.44       309.58   302.6
0.114       -150886.87   -151196.18       309.31   302.3
0.115       -150886.93   -151195.83       308.90   301.9
0.116       -150886.85   -151195.44       308.58   301.6
0.117       -150886.88   -151195.06       308.19   301.2
0.118       -150886.72   -151194.78       308.06   301.1
0.119       -150886.73   -151194.60       307.87   300.9
0.120       -150886.80   -151194.56       307.76   300.8
0.121       -150886.76   -151194.63       307.87   300.9
0.122       -150886.77   -151194.76       307.98   301.0
0.123       -150886.77   -151194.87       308.10   301.1
0.124       -150886.81   -151194.89       308.08   301.1
0.125       -150886.92   -151194.75       307.82   300.9
0.126       -150886.92   -151194.39       307.47   300.5
0.127       -150886.93   -151193.84       306.91   300.0
0.128       -150887.00   -151193.13       306.13   299.2
0.129       -150887.02   -151192.36       305.34   298.4
0.130       -150887.10   -151191.62       304.53   297.7
0.131       -150887.10   -151191.00       303.89   297.0
0.132       -150887.12   -151190.55       303.43   296.6
0.133       -150887.24   -151190.28       303.04   296.2
0.134       -150887.29   -151190.17       302.88   296.0
0.135       -150887.28   -151190.16       302.88   296.0
0.136       -150887.26   -151190.20       302.94   296.1
0.137       -150887.25   -151190.21       302.96   296.1
0.138       -150887.20   -151190.16       302.95   296.1
0.139       -150887.26   -151190.03       302.77   295.9
0.140       -150887.27   -151189.85       302.58   295.7
0.141       -150887.22   -151189.65       302.43   295.6
0.142       -150887.20   -151189.48       302.28   295.5
0.143       -150887.21   -151189.41       302.19   295.4
0.144       -150887.22   -151189.47       302.25   295.4
0.145       -150887.21   -151189.70       302.49   295.7
0.146       -150887.23   -151190.07       302.83   296.0
0.147       -150887.29   -151190.52       303.23   296.4
0.148       -150887.31   -151191.01       303.69   296.8
0.149       -150887.34   -151191.48       304.14   297.3
0.150       -150887.44   -151191.92       304.48   297.6
0.151       -150887.52   -151192.33       304.81   297.9
0.152       -150887.52   -151192.72       305.20   298.3
0.153       -150887.60   -151193.14       305.53   298.6
0.154       -150887.59   -151193.56       305.97   299.1
0.155       -150887.60   -151193.99       306.39   299.5
0.156       -150887.65   -151194.38       306.72   299.8
0.157       -150887.61   -151194.68       307.08   300.1
0.158       -150887.63   -151194.86       307.23   300.3
0.159       -150887.64   -151194.90       307.26   300.3
0.160       -150887.65   -151194.81       307.15   300.2
0.161       -150887.68   -151194.61       306.92   300.0
0.162       -150887.74   -151194.35       306.61   299.7
0.163       -150887.71   -151194.10       306.39   299.5
0.164       -150887.80   -151193.90       306.10   299.2
0.165       -150887.81   -151193.80       305.99   299.1
0.166       -150887.77   -151193.81       306.04   299.1
0.167       -150887.76   -151193.94       306.18   299.3
0.168       -150887.77   -151194.20       306.43   299.5
0.169       -150887.81   -151194.56       306.75   299.8
0.170       -150887.84   -151195.00       307.16   300.2
0.171       -150887.85   -151195.49       307.65   300.7
0.172       -150887.87   -151195.98       308.11   301.2
0.173       -150887.82   -151196.41       308.58   301.6
0.174       -150887.82   -151196.72       308.89   301.9
0.175       -150887.78   -151196.86       309.08   302.1
0.176       -150887.82   -151196.80       308.98   302.0
0.177       -150887.83   -151196.54       308.71   301.7
0.178       -150887.85   -151196.12       308.26   301.3
0.179       -150887.87   -151195.57       307.71   300.8
0.180       -150887.94   -151194.97       307.03   300.1
0.181       -150887.92   -151194.40       306.47   299.6
0.182       -150887.86   -151193.93       306.07   299.2
0.183       -150887.87   -151193.63       305.76   298.9
0.184       -150887.77   -151193.52       305.75   298.8
0.185       -150887.80   -151193.62       305.82   298.9
0.186       -150887.82   -151193.93       306.10   299.2
0.187       -150887.85   -151194.41       306.56   299.6
0.188       -150887.88   -151195.03       307.14   300.2
0.189       -150887.80   -151195.69       307.89   300.9
0.190       -150887.75   -151196.30       308.55   301.6
0.191       -150887.84   -151196.76       308.92   301.9
0.192       -150887.79   -151197.00       309.21   302.2
0.193       -150887.79   -151197.00       309.21   302.2
0.194       -150887.76   -151196.77       309.01   302.0
0.195       -150887.76   -151196.38       308.62   301.7
0.196       -150887.75   -151195.91       308.15   301.2
0.197       -150887.74   -151195.48       307.73   300.8
0.198       -150887.78   -151195.18       307.40   300.5
0.199       -150887.77   -151195.06       307.29   300.3
0.200       -150887.74   -151195.13       307.40   300.5
0.201       -150887.86   -151195.37       307.51   300.6
0.202       -150887.88   -151195.68       307.81   300.9
0.203       -150887.91   -151195.97       308.06   301.1
0.204       -150887.91   -151196.13       308.22   301.3
0.205       -150887.93   -151196.08       308.15   301.2
0.206       -150887.95   -151195.81       307.86   300.9
0.207       -150888.01   -151195.32       307.30   300.4
0.208       -150887.98   -151194.66       306.68   299.8
0.209       -150887.95   -151193.92       305.97   299.1
0.210       -150887.97   -151193.20       305.22   298.3
0.211       -150887.91   -151192.57       304.66   297.8
0.212       -150887.88   -151192.11       304.24   297.4
0.213       -150887.92   -151191.85       303.93   297.1
0.214       -150887.92   -151191.76       303.85   297.0
0.215       -150887.91   -151191.82       303.91   297.1
0.216       -150887.90   -151191.97       304.07   297.2
0.217       -150887.87   -151192.11       304.24   297.4
0.218       -150887.84   -151192.18       304.34   297.5
0.219       -150887.81   -151192.13       304.32   297.5
0.220       -150887.73   -151191.91       304.18   297.3
0.221       -150887.78   -151191.51       303.73   296.9
0.222       -150887.79   -151190.95       303.16   296.3
0.223       -150887.85   -151190.27       302.42   295.6
0.224       -150887.94   -151189.53       301.59   294.8
0.225       -150887.79   -151188.79       301.00   294.2
0.226       -150887.72   -151188.14       300.41   293.6
0.227       -150887.68   -151187.63       299.95   293.2
0.228       -150887.75   -151187.35       299.60   292.8
0.229       -150887.79   -151187.36       299.56   292.8
0.230       -150887.74   -151187.67       299.93   293.2
0.231       -150887.84   -151188.26       300.42   293.6
0.232       -150887.79   -151189.11       301.32   294.5
0.233       -150887.75   -151190.10       302.35   295.5
0.234       -150887.69   -151191.16       303.46   296.6
0.235       -150887.69   -151192.16       304.47   297.6
0.236       -150887.79   -151193.04       305.25   298.4
0.237       -150887.82   -151193.72       305.90   299.0
0.238       -150887.85   -151194.17       306.33   299.4
0.239       -150887.77   -151194.38       306.61   299.7
0.240       -150887.77   -151194.35       306.58   299.7
0.241       -150887.69   -151194.12       306.43   299.5
0.242       -150887.61   -151193.74       306.13   299.2
0.243       -150887.58   -151193.27       305.69   298.8
0.244       -150887.56   -151192.79       305.24   298.3
0.245       -150887.49   -151192.39       304.90   298.0
0.246       -150887.49   -151192.12       304.63   297.8
0.247       -150887.51   -151192.01       304.50   297.6
0.248       -150887.56   -151192.05       304.49   297.6
0.249       -150887.57   -151192.19       304.62   297.7
0.250       -150887.60   -151192.37       304.77   297.9
0.251       -150887.70   -151192.53       304.83   297.9
0.252       -150887.67   -151192.61       304.94   298.1
0.253       -150887.65   -151192.60       304.96   298.1
0.254       -150887.67   -151192.52       304.85   298.0
0.255       -150887.68   -151192.40       304.72   297.8
0.256       -150887.71   -151192.29       304.58   297.7
0.257       -150887.72   -151192.22       304.50   297.6
0.258       -150887.72   -151192.21       304.49   297.6
0.259       -150887.66   -151192.30       304.63   297.8
0.260       -150887.69   -151192.44       304.74   297.9
0.261       -150887.68   -151192.60       304.92   298.0
0.262       -150887.69   -151192.75       305.06   298.2
0.263       -150887.67   -151192.85       305.18   298.3
0.264       -150887.65   -151192.91       305.25   298.4
0.265       -150887.68   -151192.89       305.21   298.3
0.266       -150887.76   -151192.80       305.05   298.2
0.267       -150887.76   -151192.66       304.89   298.0
0.268       -150887.74   -151192.47       304.73   297.9
0.269       -150887.66   -151192.28       304.62   297.7
0.270       -150887.62   -151192.08       304.46   297.6
0.271       -150887.64   -151191.89       304.25   297.4
0.272       -150887.67   -151191.73       304.05   297.2
0.273       -150887.66   -151191.59       303.93   297.1
0.274       -150887.70   -151191.49       303.79   296.9
0.275       -150887.67   -151191.40       303.73   296.9
0.276       -150887.66   -151191.30       303.64   296.8
0.277       -150887.70   -151191.15       303.45   296.6
0.278       -150887.68   -151190.94       303.26   296.4
0.279       -150887.61   -151190.67       303.06   296.2
0.280       -150887.52   -151190.36       302.83   296.0
0.281       -150887.52   -151190.05       302.53   295.7
0.282       -150887.58   -151189.81       302.23   295.4
0.283       -150887.60   -151189.69       302.09   295.3
0.284       -150887.59   -151189.75       302.16   295.3
0.285       -150887.68   -151189.98       302.30   295.5
0.286       -150887.73   -151190.40       302.66   295.8
0.287       -150887.69   -151190.96       303.27   296.4
0.288       -150887.69   -151191.61       303.92   297.1
0.289       -150887.70   -151192.31       304.61   297.7
0.290       -150887.68   -151193.05       305.36   298.5
0.291       -150887.78   -151193.76       305.98   299.1
0.292       -150887.81   -151194.42       306.61   299.7
0.293       -150887.79   -151194.97       307.18   300.2
0.294       -150887.83   -151195.36       307.54   300.6
0.295       -150887.78   -151195.57       307.78   300.8
0.296       -150887.74   -151195.58       307.84   300.9
0.297       -150887.78   -151195.43       307.65   300.7
0.298       -150887.82   -151195.23       307.42   300.5
0.299       -150887.80   -151195.06       307.25   300.3
0.300       -150887.86   -151194.96       307.11   300.2
0.301       -150887.94   -151194.99       307.05   300.1
0.302       -150888.00   -151195.12       307.12   300.2
0.303       -150888.06   -151195.27       307.21   300.3
0.304       -150888.12   -151195.31       307.19   300.3
0.305       -150888.21   -151195.15       306.94   300.0
0.306       -150888.21   -151194.68       306.47   299.5
0.307       -150888.24   -151193.88       305.64   298.7
0.308       -150888.28   -151192.77       304.49   297.6
0.309       -150888.26   -151191.47       303.22   296.4
0.310       -150888.29   -151190.16       301.87   295.1
0.311       -150888.21   -151189.01       300.80   294.0
0.312       -150888.14   -151188.19       300.05   293.3
0.313       -150888.07   -151187.83       299.76   293.0
0.314       -150888.02   -151187.99       299.97   293.2
0.315       -150888.08   -151188.65       300.57   293.8
0.316       -150888.08   -151189.70       301.63   294.8
0.317       -150888.09   -151191.00       302.91   296.1
0.318       -150888.05   -151192.36       304.31   297.4
0.319       -150888.10   -151193.62       305.52   298.6
0.320       -150888.06   -151194.61       306.55   299.6
0.321       -150888.15   -151195.23       307.08   300.1
0.322       -150888.09   -151195.43       307.34   300.4
0.323       -150888.22   -151195.24       307.01   300.1
0.324       -150888.18   -151194.73       306.55   299.6
0.325       -150888.20   -151194.02       305.82   298.9
0.326       -150888.18   -151193.23       305.05   298.2
0.327       -150888.13   -151192.48       304.35   297.5
0.328       -150888.21   -151191.89       303.68   296.8
0.329       -150888.15   -151191.52       303.37   296.5
0.330       -150888.07   -151191.40       303.33   296.5
0.331       -150888.05   -151191.52       303.47   296.6
0.332       -150887.99   -151191.80       303.81   297.0
0.333       -150887.98   -151192.17       304.19   297.3
0.334       -150887.98   -151192.52       304.54   297.7
0.335       -150888.02   -151192.77       304.76   297.9
0.336       -150888.07   -151192.88       304.81   297.9
0.337       -150888.03   -151192.79       304.76   297.9
0.338       -150888.04   -151192.50       304.46   297.6
0.339       -150888.06   -151192.03       303.97   297.1
0.340       -150888.08   -151191.42       303.34   296.5
0.341       -150888.02   -151190.73       302.71   295.9
0.342       -150887.97   -151190.05       302.08   295.3
0.343       -150887.98   -151189.48       301.50   294.7
0.344       -150887.96   -151189.10       301.15   294.3
0.345       -150888.01   -151188.96       300.96   294.2
0.346       -150888.05   -151189.10       301.05   294.3
0.347       -150888.13   -151189.49       301.36   294.6
0.348       -150888.08   -151190.11       302.03   295.2
0.349       -150888.15   -151190.83       302.68   295.8
0.350       -150888.20   -151191.58       303.38   296.5
0.351       -150888.15   -151192.26       304.11   297.2
0.352       -150888.15   -151192.79       304.64   297.8
0.353       -150888.22   -151193.14       304.92   298.0
0.354       -150888.22   -151193.33       305.10   298.2
0.355       -150888.21   -151193.36       305.16   298.3
0.356       -150888.25   -151193.31       305.05   298.2
0.357       -150888.21   -151193.22       305.01   298.1
0.358       -150888.21   -151193.16       304.95   298.1
0.359       -150888.18   -151193.14       304.96   298.1
0.360       -150888.23   -151193.17       304.95   298.1
0.361       -150888.22   -151193.27       305.05   298.2
0.362       -150888.12   -151193.43       305.31   298.4
0.363       -150888.14   -151193.64       305.50   298.6
0.364       -150888.11   -151193.92       305.81   298.9
0.365       -150888.13   -151194.29       306.16   299.3
0.366       -150888.11   -151194.76       306.65   299.7
0.367       -150888.10   -151195.32       307.22   300.3
0.368       -150888.04   -151195.96       307.91   301.0
0.369       -150888.08   -151196.60       308.52   301.6
0.370       -150888.08   -151197.14       309.06   302.1
0.371       -150888.12   -151197.51       309.39   302.4
0.372       -150888.23   -151197.61       309.39   302.4
0.373       -150888.26   -151197.42       309.16   302.2
0.374       -150888.26   -151196.93       308.67   301.7
0.375       -150888.29   -151196.16       307.86   300.9
0.376       -150888.28   -151195.17       306.90   300.0
0.377       -150888.29   -151194.08       305.79   298.9
0.378       -150888.34   -151192.99       304.64   297.8
0.379       -150888.32   -151191.98       303.66   296.8
0.380       -150888.34   -151191.15       302.81   296.0
0.381       -150888.30   -151190.54       302.23   295.4
0.382       -150888.37   -151190.13       301.76   295.0
0.383       -150888.45   -151189.90       301.44   294.6
0.384       -150888.52   -151189.77       301.26   294.5
0.385       -150888.55   -151189.68       301.13   294.3
0.386       -150888.48   -151189.55       301.07   294.3
0.387       -150888.48   -151189.34       300.86   294.1
0.388       -150888.43   -151189.06       300.63   293.8
0.389       -150888.40   -151188.75       300.35   293.6
0.390       -150888.42   -151188.51       300.09   293.3
0.391       -150888.39   -151188.43       300.04   293.3
0.392       -150888.46   -151188.62       300.16   293.4
0.393       -150888.42   -151189.14       300.72   293.9
0.394       -150888.39   -151190.00       301.61   294.8
0.395       -150888.42   -151191.16       302.74   295.9
0.396       -150888.40   -151192.50       304.10   297.2
0.397       -150888.49   -151193.90       305.41   298.5
0.398       -150888.58   -151195.19       306.61   299.7
0.399       -150888.49   -151196.23       307.75   300.8
0.400       -150888.39   -151196.91       308.52   301.6
0.401       -150888.42   -151197.13       308.70   301.7
0.402       -150888.49   -151196.90       308.42   301.5
0.403       -150888.41   -151196.28       307.87   300.9
0.404       -150888.48   -151195.38       306.90   300.0
0.405       -150888.43   -151194.33       305.90   299.0
0.406       -150888.46   -151193.30       304.84   298.0
0.407       -150888.44   -151192.41       303.97   297.1
0.408       -150888.44   -151191.75       303.31   296.5
0.409       -150888.48   -151191.38       302.91   296.1
0.410       -150888.54   -151191.30       302.76   295.9
0.411       -150888.60   -151191.43       302.83   296.0
0.412       -150888.63   -151191.70       303.07   296.2
0.413       -150888.58   -151191.96       303.38   296.5
0.414       -150888.60   -151192.10       303.50   296.6
0.415       -150888.76   -151192.04       303.29   296.4
0.416       -150888.77   -151191.74       302.98   296.1
0.417       -150888.77   -151191.25       302.48   295.6
0.418       -150888.83   -151190.64       301.81   295.0
0.419       -150888.78   -151190.04       301.25   294.5
0.420       -150888.71   -151189.56       300.85   294.1
0.421       -150888.70   -151189.30       300.60   293.8
0.422       -150888.72   -151189.29       300.57   293.8
0.423       -150888.69   -151189.53       300.84   294.1
0.424       -150888.75   -151189.98       301.23   294.4
0.425       -150888.72   -151190.58       301.86   295.0
0.426       -150888.70   -151191.27       302.57   295.7
0.427       -150888.72   -151192.00       303.29   296.4
0.428       -150888.82   -151192.72       303.90   297.0
0.429       -150888.83   -151193.37       304.55   297.7
0.430       -150888.77   -151193.93       305.17   298.3
0.431       -150888.73   -151194.37       305.63   298.7
0.432       -150888.80   -151194.64       305.84   298.9
0.433       -150888.81   -151194.73       305.92   299.0
0.434       -150888.75   -151194.65       305.90   299.0
0.435       -150888.70   -151194.41       305.72   298.8
0.436       -150888.75   -151194.09       305.34   298.4
0.437       -150888.77   -151193.77       304.99   298.1
0.438       -150888.84   -151193.53       304.69   297.8
0.439       -150888.84   -151193.45       304.61   297.7
0.440       -150888.79   -151193.56       304.77   297.9
0.441       -150888.83   -151193.85       305.02   298.1
0.442       -150888.83   -151194.25       305.42   298.5
0.443       -150888.96   -151194.68       305.73   298.8
0.444       -150889.05   -151195.04       305.99   299.1
0.445       -150889.11   -151195.24       306.14   299.2
0.446       -150889.12   -151195.22       306.10   299.2
0.447       -150889.09   -151194.93       305.84   298.9
0.448       -150889.05   -151194.40       305.35   298.5
0.449       -150889.09   -151193.65       304.56   297.7
0.450       -150889.05   -151192.76       303.72   296.9
0.451       -150888.98   -151191.81       302.83   296.0
0.452       -150888.95   -151190.87       301.92   295.1
0.453       -150889.01   -151189.99       300.99   294.2
0.454       -150889.10   -151189.23       300.13   293.4
0.455       -150889.07   -151188.64       299.57   292.8
0.456       -150889.03   -151188.23       299.20   292.4
0.457       -150889.05   -151188.02       298.97   292.2
0.458       -150889.05   -151188.02       298.97   292.2
0.459       -150889.00   -151188.22       299.22   292.5
0.460       -150889.00   -151188.58       299.58   292.8
0.461       -150889.04   -151189.08       300.04   293.3
0.462       -150889.06   -151189.67       300.61   293.8
0.463       -150889.14   -151190.30       301.15   294.4
0.464       -150889.07   -151190.93       301.86   295.0
0.465       -150889.03   -151191.51       302.48   295.7
0.466       -150889.05   -151192.03       302.97   296.1
0.467       -150889.07   -151192.45       303.38   296.5
0.468       -150889.03   -151192.80       303.77   296.9
0.469       -150889.08   -151193.08       304.00   297.1
0.470       -150889.05   -151193.31       304.26   297.4
0.471       -150889.11   -151193.54       304.43   297.6
0.472       -150889.16   -151193.82       304.65   297.8
0.473       -150889.19   -151194.18       304.98   298.1
0.474       -150889.22   -151194.64       305.42   298.5
0.475       -150889.24   -151195.20       305.96   299.1
0.476       -150889.24   -151195.82       306.58   299.7
0.477       -150889.16   -151196.44       307.28   300.3
0.478       -150889.13   -151196.98       307.85   300.9
0.479       -150889.08   -151197.38       308.30   301.3
0.480       -150888.99   -151197.58       308.58   301.6
0.481       -150889.02   -151197.56       308.54   301.6
0.482       -150889.04   -151197.37       308.33   301.4
0.483       -150889.03   -151197.08       308.05   301.1
0.484       -150889.00   -151196.74       307.74   300.8
0.485       -150889.02   -151196.42       307.40   300.5
0.486       -150888.96   -151196.17       307.21   300.3
0.487       -150888.93   -151196.04       307.11   300.2
0.488       -150888.95   -151196.01       307.05   300.1
0.489       -150888.94   -151196.04       307.10   300.2
0.490       -150888.94   -151196.12       307.18   300.2
0.491       -150888.97   -151196.20       307.23   300.3
0.492       -150889.02   -151196.25       307.22   300.3
0.493       -150889.03   -151196.25       307.22   300.3
0.494       -150889.09   -151196.16       307.07   300.1
0.495       -150889.15   -151195.96       306.81   299.9
0.496       -150889.26   -151195.61       306.35   299.4
0.497       -150889.28   -151195.07       305.80   298.9
0.498       -150889.34   -151194.32       304.97   298.1
0.499       -150889.31   -151193.35       304.04   297.2
0.500       -150889.33   -151192.20       302.86   296.0
0.501       -150889.40   -151190.97       301.57   294.8
0.502       -150889.40   -151189.81       300.41   293.6
0.503       -150889.46   -151188.87       299.41   292.6
0.504       -150889.48   -151188.30       298.82   292.1
0.505       -150889.43   -151188.21       298.78   292.0
0.506       -150889.45   -151188.60       299.15   292.4
0.507       -150889.52   -151189.42       299.90   293.1
0.508       -150889.60   -151190.56       300.96   294.2
0.509       -150889.70   -151191.87       302.17   295.4
0.510       -150889.73   -151193.18       303.44   296.6
0.511       -150889.82   -151194.31       304.49   297.6
0.512       -150889.86   -151195.15       305.29   298.4
0.513       -150889.90   -151195.67       305.77   298.9
0.514       -150889.85   -151195.85       306.00   299.1
0.515       -150889.73   -151195.78       306.05   299.1
0.516       -150889.65   -151195.54       305.90   299.0
0.517       -150889.60   -151195.27       305.67   298.8
0.518       -150889.60   -151195.06       305.46   298.6
0.519       -150889.63   -151195.02       305.39   298.5
0.520       -150889.71   -151195.20       305.49   298.6
0.521       -150889.70   -151195.60       305.89   299.0
0.522       -150889.67   -151196.17       306.50   299.6
0.523       -150889.66   -151196.83       307.17   300.2
0.524       -150889.58   -151197.47       307.89   300.9
0.525       -150889.58   -151197.96       308.38   301.4
0.526       -150889.54   -151198.18       308.64   301.7
0.527       -150889.54   -151198.07       308.53   301.6
0.528       -150889.53   -151197.58       308.05   301.1
0.529       -150889.45   -151196.76       307.31   300.4
0.530       -150889.43   -151195.72       306.29   299.4
0.531       -150889.39   -151194.57       305.19   298.3
0.532       -150889.40   -151193.47       304.07   297.2
0.533       -150889.36   -151192.55       303.20   296.4
0.534       -150889.39   -151191.91       302.52   295.7
0.535       -150889.37   -151191.60       302.23   295.4
0.536       -150889.39   -151191.60       302.21   295.4
0.537       -150889.39   -151191.88       302.49   295.7
0.538       -150889.33   -151192.34       303.00   296.2
0.539       -150889.30   -151192.87       303.57   296.7
0.540       -150889.32   -151193.40       304.07   297.2
0.541       -150889.40   -151193.82       304.42   297.5
0.542       -150889.38   -151194.10       304.72   297.8
0.543       -150889.27   -151194.22       304.95   298.1
0.544       -150889.31   -151194.17       304.86   298.0
0.545       -150889.32   -151193.98       304.66   297.8
0.546       -150889.28   -151193.69       304.41   297.5
0.547       -150889.25   -151193.37       304.12   297.3
0.548       -150889.27   -151193.09       303.82   297.0
0.549       -150889.25   -151192.91       303.66   296.8
0.550       -150889.21   -151192.91       303.69   296.8
0.551       -150889.23   -151193.09       303.85   297.0
0.552       -150889.19   -151193.44       304.25   297.4
0.553       -150889.22   -151193.89       304.67   297.8
0.554       -150889.18   -151194.35       305.17   298.3
0.555       -150889.18   -151194.70       305.52   298.6
0.556       -150889.21   -151194.82       305.61   298.7
0.557       -150889.15   -151194.64       305.49   298.6
0.558       -150889.11   -151194.14       305.04   298.2
0.559       -150889.15   -151193.38       304.24   297.4
0.560       -150889.17   -151192.47       303.29   296.4
0.561       -150889.16   -151191.51       302.35   295.5
0.562       -150889.22   -151190.67       301.45   294.6
0.563       -150889.30   -151190.04       300.73   293.9
0.564       -150889.28   -151189.71       300.43   293.6
0.565       -150889.21   -151189.70       300.48   293.7
0.566       -150889.30   -151190.01       300.70   293.9
0.567       -150889.26   -151190.59       301.33   294.5
0.568       -150889.22   -151191.37       302.16   295.3
0.569       -150889.24   -151192.26       303.02   296.2
0.570       -150889.21   -151193.16       303.94   297.1
0.571       -150889.26   -151193.98       304.72   297.8
0.572       -150889.33   -151194.65       305.32   298.4
0.573       -150889.42   -151195.08       305.66   298.8
0.574       -150889.44   -151195.24       305.80   298.9
0.575       -150889.44   -151195.13       305.69   298.8
0.576       -150889.52   -151194.75       305.23   298.3
0.577       -150889.52   -151194.17       304.64   297.8
0.578       -150889.53   -151193.49       303.95   297.1
0.579       -150889.37   -151192.82       303.45   296.6
0.580       -150889.26   -151192.28       303.01   296.2
0.581       -150889.26   -151191.94       302.68   295.8
