Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.071       -145488.28   -145784.49       296.21   300.3
0.072       -145488.34   -145785.14       296.80   300.9
0.073       -145488.31   -145785.57       297.26   301.4
0.074       -145488.24   -145785.70       297.46   301.6
0.075       -145488.28   -145785.51       297.24   301.3
0.076       -145488.27   -145785.05       296.78   300.9
0.077       -145488.31   -145784.41       296.11   300.2
0.078       -145488.26   -145783.73       295.47   299.5
0.079       -145488.28   -145783.12       294.84   298.9
0.080       -145488.13   -145782.70       294.56   298.6
0.081       -145488.08   -145782.52       294.43   298.5
0.082       -145488.17   -145782.59       294.42   298.5
0.083       -145488.14   -145782.88       294.74   298.8
0.084       -145488.12   -145783.32       295.20   299.3
0.085       -145488.13   -145783.83       295.70   299.8
0.086       -145488.07   -145784.35       296.27   300.4
0.087       -145488.11   -145784.82       296.72   300.8
0.088       -145488.07   -145785.24       297.17   301.3
0.089       -145488.09   -145785.59       297.50   301.6
0.090       -145488.12   -145785.88       297.76   301.9
0.091       -145488.06   -145786.10       298.03   302.1
0.092       -145488.12   -145786.24       298.12   302.2
0.093       -145488.09   -145786.30       298.21   302.3
0.094       -145488.03   -145786.27       298.24   302.4
0.095       -145488.01   -145786.15       298.14   302.3
0.096       -145488.01   -145785.96       297.96   302.1
0.097       -145488.02   -145785.73       297.71   301.8
0.098       -145488.00   -145785.48       297.48   301.6
0.099       -145488.01   -145785.26       297.25   301.4
0.100       -145488.01   -145785.05       297.04   301.1
0.101       -145488.03   -145784.84       296.81   300.9
0.102       -145488.04   -145784.59       296.55   300.6
0.103       -145488.07   -145784.27       296.20   300.3
0.104       -145488.07   -145783.85       295.78   299.9
0.105       -145488.08   -145783.35       295.27   299.3
0.106       -145488.07   -145782.81       294.74   298.8
0.107       -145488.07   -145782.34       294.27   298.3
0.108       -145488.03   -145782.03       294.00   298.1
0.109       -145487.96   -145781.96       293.99   298.1
0.110       -145487.91   -145782.19       294.28   298.3
0.111       -145487.91   -145782.75       294.84   298.9
0.112       -145487.93   -145783.60       295.67   299.8
0.113       -145487.92   -145784.67       296.75   300.8
0.114       -145487.91   -145785.84       297.93   302.0
0.115       -145487.98   -145787.01       299.02   303.2
0.116       -145488.06   -145788.05       299.99   304.1
0.117       -145488.10   -145788.88       300.78   304.9
0.118       -145488.11   -145789.43       301.32   305.5
0.119       -145488.14   -145789.69       301.55   305.7
0.120       -145488.10   -145789.69       301.59   305.8
0.121       -145488.01   -145789.49       301.48   305.6
0.122       -145488.02   -145789.17       301.14   305.3
0.123       -145488.02   -145788.78       300.76   304.9
0.124       -145488.06   -145788.38       300.32   304.5
0.125       -145488.01   -145787.98       299.97   304.1
0.126       -145488.02   -145787.57       299.54   303.7
0.127       -145488.09   -145787.10       299.01   303.1
0.128       -145488.13   -145786.55       298.42   302.5
0.129       -145488.06   -145785.86       297.80   301.9
0.130       -145488.02   -145785.03       297.01   301.1
0.131       -145487.99   -145784.08       296.09   300.2
0.132       -145488.03   -145783.03       295.00   299.1
0.133       -145488.01   -145781.99       293.98   298.0
0.134       -145487.95   -145781.06       293.11   297.2
0.135       -145487.96   -145780.34       292.39   296.4
0.136       -145488.00   -145779.96       291.96   296.0
0.137       -145488.01   -145779.97       291.96   296.0
0.138       -145488.03   -145780.40       292.38   296.4
0.139       -145488.04   -145781.22       293.18   297.2
0.140       -145488.12   -145782.33       294.21   298.3
0.141       -145488.07   -145783.57       295.50   299.6
0.142       -145488.11   -145784.80       296.69   300.8
0.143       -145488.05   -145785.87       297.81   301.9
0.144       -145488.13   -145786.66       298.53   302.7
0.145       -145488.17   -145787.14       298.97   303.1
0.146       -145488.13   -145787.29       299.15   303.3
0.147       -145488.13   -145787.15       299.02   303.1
0.148       -145488.18   -145786.80       298.62   302.7
0.149       -145488.18   -145786.34       298.16   302.3
0.150       -145488.14   -145785.88       297.73   301.8
0.151       -145488.21   -145785.48       297.27   301.4
0.152       -145488.22   -145785.23       297.01   301.1
0.153       -145488.20   -145785.19       296.99   301.1
0.154       -145488.27   -145785.38       297.11   301.2
0.155       -145488.22   -145785.77       297.55   301.7
0.156       -145488.25   -145786.32       298.08   302.2
0.157       -145488.23   -145786.95       298.71   302.8
0.158       -145488.26   -145787.53       299.27   303.4
0.159       -145488.28   -145787.95       299.67   303.8
0.160       -145488.30   -145788.10       299.80   303.9
0.161       -145488.27   -145787.93       299.66   303.8
0.162       -145488.22   -145787.45       299.23   303.4
0.163       -145488.22   -145786.73       298.51   302.6
0.164       -145488.24   -145785.89       297.65   301.8
0.165       -145488.31   -145785.06       296.75   300.8
0.166       -145488.28   -145784.37       296.09   300.2
0.167       -145488.24   -145783.93       295.68   299.8
0.168       -145488.29   -145783.78       295.49   299.6
0.169       -145488.25   -145783.92       295.67   299.8
0.170       -145488.28   -145784.29       296.02   300.1
0.171       -145488.27   -145784.76       296.50   300.6
0.172       -145488.24   -145785.20       296.97   301.1
0.173       -145488.23   -145785.50       297.26   301.4
0.174       -145488.19   -145785.57       297.38   301.5
0.175       -145488.19   -145785.41       297.22   301.3
0.176       -145488.09   -145785.06       296.97   301.1
0.177       -145488.09   -145784.62       296.53   300.6
0.178       -145488.07   -145784.19       296.12   300.2
0.179       -145488.08   -145783.85       295.78   299.9
0.180       -145488.18   -145783.66       295.48   299.6
0.181       -145488.12   -145783.62       295.49   299.6
0.182       -145488.18   -145783.69       295.51   299.6
0.183       -145488.27   -145783.83       295.56   299.6
0.184       -145488.21   -145783.97       295.76   299.8
0.185       -145488.17   -145784.06       295.89   300.0
0.186       -145488.17   -145784.08       295.91   300.0
0.187       -145488.16   -145784.03       295.88   300.0
0.188       -145488.15   -145783.96       295.81   299.9
0.189       -145488.17   -145783.91       295.74   299.8
0.190       -145488.13   -145783.94       295.81   299.9
0.191       -145488.08   -145784.11       296.03   300.1
0.192       -145488.07   -145784.42       296.34   300.4
0.193       -145488.13   -145784.85       296.72   300.8
0.194       -145488.03   -145785.34       297.32   301.4
0.195       -145488.03   -145785.83       297.79   301.9
0.196       -145487.98   -145786.23       298.26   302.4
0.197       -145487.98   -145786.52       298.54   302.7
0.198       -145488.02   -145786.65       298.64   302.8
0.199       -145488.02   -145786.69       298.66   302.8
0.200       -145488.03   -145786.68       298.65   302.8
0.201       -145487.98   -145786.72       298.74   302.9
0.202       -145488.01   -145786.86       298.85   303.0
0.203       -145488.03   -145787.13       299.11   303.2
0.204       -145487.97   -145787.53       299.55   303.7
0.205       -145487.92   -145787.97       300.05   304.2
0.206       -145487.96   -145788.36       300.40   304.5
0.207       -145487.98   -145788.56       300.58   304.7
0.208       -145488.03   -145788.48       300.46   304.6
0.209       -145488.08   -145788.06       299.98   304.1
0.210       -145488.11   -145787.28       299.17   303.3
0.211       -145488.10   -145786.24       298.14   302.3
0.212       -145488.09   -145785.07       296.98   301.1
0.213       -145488.04   -145783.93       295.90   300.0
0.214       -145488.05   -145783.01       294.97   299.0
0.215       -145488.04   -145782.45       294.40   298.5
0.216       -145488.04   -145782.30       294.27   298.3
0.217       -145487.98   -145782.55       294.57   298.6
0.218       -145488.06   -145783.07       295.01   299.1
0.219       -145488.01   -145783.70       295.69   299.8
0.220       -145487.88   -145784.25       296.36   300.5
0.221       -145487.87   -145784.56       296.69   300.8
0.222       -145487.92   -145784.54       296.62   300.7
0.223       -145487.98   -145784.18       296.20   300.3
0.224       -145487.91   -145783.57       295.65   299.7
0.225       -145487.90   -145782.83       294.94   299.0
0.226       -145487.85   -145782.14       294.29   298.4
0.227       -145487.82   -145781.66       293.84   297.9
0.228       -145487.81   -145781.55       293.74   297.8
0.229       -145487.83   -145781.91       294.07   298.1
0.230       -145487.87   -145782.76       294.90   299.0
0.231       -145487.85   -145784.04       296.20   300.3
0.232       -145487.91   -145785.61       297.70   301.8
0.233       -145487.95   -145787.25       299.30   303.4
0.234       -145488.06   -145788.72       300.66   304.8
0.235       -145488.15   -145789.84       301.69   305.9
0.236       -145488.08   -145790.46       302.38   306.6
0.237       -145488.16   -145790.54       302.39   306.6
0.238       -145488.19   -145790.11       301.92   306.1
0.239       -145488.21   -145789.27       301.06   305.2
0.240       -145488.11   -145788.19       300.08   304.2
0.241       -145488.13   -145787.06       298.93   303.1
0.242       -145488.10   -145786.03       297.93   302.0
0.243       -145488.07   -145785.23       297.16   301.3
0.244       -145488.15   -145784.72       296.57   300.7
0.245       -145488.28   -145784.51       296.23   300.3
0.246       -145488.21   -145784.59       296.38   300.5
0.247       -145488.21   -145784.91       296.70   300.8
0.248       -145488.14   -145785.40       297.26   301.4
0.249       -145488.14   -145785.96       297.82   301.9
0.250       -145488.19   -145786.50       298.32   302.4
0.251       -145488.12   -145786.94       298.83   303.0
0.252       -145488.08   -145787.22       299.13   303.3
0.253       -145488.09   -145787.29       299.20   303.3
0.254       -145488.05   -145787.17       299.12   303.2
0.255       -145488.09   -145786.88       298.79   302.9
0.256       -145488.11   -145786.47       298.36   302.5
0.257       -145488.10   -145786.01       297.91   302.0
0.258       -145488.07   -145785.52       297.45   301.6
0.259       -145488.09   -145785.04       296.94   301.0
0.260       -145488.11   -145784.55       296.45   300.5
0.261       -145488.11   -145784.05       295.94   300.0
0.262       -145488.09   -145783.52       295.43   299.5
0.263       -145488.11   -145782.98       294.87   298.9
0.264       -145488.15   -145782.46       294.31   298.4
0.265       -145488.13   -145782.00       293.87   297.9
0.266       -145488.17   -145781.63       293.46   297.5
0.267       -145488.21   -145781.37       293.16   297.2
0.268       -145488.24   -145781.21       292.97   297.0
0.269       -145488.28   -145781.12       292.84   296.9
0.270       -145488.22   -145781.05       292.84   296.9
0.271       -145488.22   -145780.97       292.76   296.8
0.272       -145488.16   -145780.85       292.70   296.7
0.273       -145488.18   -145780.68       292.51   296.5
0.274       -145488.12   -145780.51       292.39   296.4
0.275       -145488.07   -145780.39       292.33   296.4
0.276       -145488.03   -145780.40       292.37   296.4
0.277       -145487.96   -145780.60       292.64   296.7
0.278       -145487.90   -145781.03       293.14   297.2
0.279       -145487.99   -145781.71       293.72   297.8
0.280       -145487.97   -145782.59       294.62   298.7
0.281       -145488.01   -145783.61       295.59   299.7
0.282       -145488.02   -145784.63       296.61   300.7
0.283       -145487.99   -145785.57       297.58   301.7
0.284       -145488.02   -145786.31       298.29   302.4
0.285       -145488.04   -145786.78       298.74   302.9
0.286       -145487.97   -145786.93       298.96   303.1
0.287       -145487.98   -145786.77       298.79   302.9
0.288       -145487.82   -145786.36       298.53   302.7
0.289       -145487.87   -145785.76       297.89   302.0
0.290       -145487.89   -145785.08       297.20   301.3
0.291       -145487.92   -145784.43       296.52   300.6
0.292       -145487.82   -145783.91       296.09   300.2
0.293       -145487.86   -145783.58       295.72   299.8
0.294       -145487.81   -145783.50       295.69   299.8
0.295       -145487.82   -145783.68       295.87   300.0
0.296       -145487.80   -145784.10       296.30   300.4
0.297       -145487.83   -145784.69       296.85   300.9
0.298       -145487.83   -145785.37       297.54   301.6
0.299       -145487.82   -145786.04       298.22   302.3
0.300       -145487.86   -145786.62       298.76   302.9
0.301       -145487.82   -145787.00       299.18   303.3
0.302       -145487.77   -145787.13       299.37   303.5
0.303       -145487.81   -145786.99       299.17   303.3
0.304       -145487.78   -145786.58       298.79   302.9
0.305       -145487.83   -145785.97       298.14   302.3
0.306       -145487.82   -145785.24       297.41   301.5
0.307       -145487.87   -145784.51       296.63   300.7
0.308       -145487.81   -145783.89       296.07   300.2
0.309       -145487.84   -145783.45       295.61   299.7
0.310       -145487.83   -145783.25       295.42   299.5
0.311       -145487.76   -145783.30       295.54   299.6
0.312       -145487.75   -145783.54       295.79   299.9
0.313       -145487.74   -145783.91       296.18   300.3
0.314       -145487.70   -145784.34       296.64   300.7
0.315       -145487.69   -145784.76       297.07   301.2
0.316       -145487.62   -145785.15       297.53   301.6
0.317       -145487.65   -145785.47       297.82   301.9
0.318       -145487.63   -145785.72       298.09   302.2
0.319       -145487.61   -145785.91       298.30   302.4
0.320       -145487.58   -145786.04       298.46   302.6
0.321       -145487.55   -145786.14       298.59   302.7
0.322       -145487.59   -145786.22       298.63   302.8
0.323       -145487.50   -145786.31       298.80   302.9
0.324       -145487.55   -145786.41       298.86   303.0
0.325       -145487.68   -145786.54       298.86   303.0
0.326       -145487.84   -145786.67       298.84   303.0
0.327       -145487.78   -145786.80       299.02   303.1
0.328       -145487.79   -145786.88       299.09   303.2
0.329       -145487.86   -145786.87       299.00   303.1
0.330       -145487.92   -145786.77       298.84   303.0
0.331       -145487.95   -145786.60       298.65   302.8
0.332       -145487.85   -145786.39       298.54   302.7
0.333       -145487.78   -145786.20       298.42   302.5
0.334       -145487.76   -145786.06       298.29   302.4
0.335       -145487.78   -145786.01       298.23   302.3
0.336       -145487.78   -145786.07       298.29   302.4
0.337       -145487.80   -145786.24       298.43   302.6
0.338       -145487.79   -145786.48       298.69   302.8
0.339       -145487.85   -145786.73       298.88   303.0
0.340       -145487.80   -145786.93       299.13   303.3
0.341       -145487.83   -145787.02       299.19   303.3
0.342       -145487.82   -145786.96       299.14   303.3
0.343       -145487.76   -145786.77       299.01   303.1
0.344       -145487.76   -145786.49       298.73   302.9
0.345       -145487.80   -145786.17       298.37   302.5
0.346       -145487.79   -145785.88       298.08   302.2
0.347       -145487.89   -145785.66       297.76   301.9
0.348       -145487.90   -145785.54       297.65   301.8
0.349       -145487.84   -145785.51       297.67   301.8
0.350       -145487.89   -145785.50       297.61   301.7
0.351       -145487.77   -145785.42       297.65   301.8
0.352       -145487.81   -145785.18       297.37   301.5
0.353       -145487.84   -145784.73       296.89   301.0
0.354       -145487.90   -145784.08       296.18   300.3
0.355       -145487.83   -145783.25       295.43   299.5
0.356       -145487.84   -145782.36       294.52   298.6
0.357       -145487.76   -145781.51       293.75   297.8
0.358       -145487.72   -145780.84       293.11   297.2
0.359       -145487.77   -145780.46       292.68   296.7
0.360       -145487.75   -145780.45       292.70   296.7
0.361       -145487.74   -145780.84       293.10   297.1
0.362       -145487.69   -145781.61       293.92   298.0
0.363       -145487.61   -145782.67       295.05   299.1
0.364       -145487.67   -145783.89       296.21   300.3
0.365       -145487.75   -145785.13       297.37   301.5
0.366       -145487.76   -145786.24       298.47   302.6
0.367       -145487.76   -145787.10       299.33   303.5
0.368       -145487.70   -145787.64       299.94   304.1
0.369       -145487.79   -145787.83       300.04   304.2
0.370       -145487.77   -145787.69       299.91   304.1
0.371       -145487.71   -145787.28       299.57   303.7
0.372       -145487.70   -145786.70       299.00   303.1
0.373       -145487.70   -145786.05       298.35   302.5
0.374       -145487.70   -145785.44       297.74   301.9
0.375       -145487.73   -145784.98       297.25   301.4
0.376       -145487.72   -145784.73       297.02   301.1
0.377       -145487.77   -145784.73       296.96   301.1
0.378       -145487.71   -145784.96       297.25   301.4
0.379       -145487.68   -145785.36       297.68   301.8
0.380       -145487.71   -145785.84       298.13   302.3
0.381       -145487.78   -145786.28       298.50   302.6
0.382       -145487.81   -145786.56       298.75   302.9
0.383       -145487.76   -145786.57       298.81   302.9
0.384       -145487.75   -145786.24       298.49   302.6
0.385       -145487.78   -145785.54       297.77   301.9
0.386       -145487.76   -145784.51       296.75   300.8
0.387       -145487.72   -145783.21       295.49   299.6
0.388       -145487.74   -145781.77       294.04   298.1
0.389       -145487.78   -145780.35       292.57   296.6
0.390       -145487.78   -145779.08       291.30   295.3
0.391       -145487.84   -145778.08       290.24   294.2
0.392       -145487.87   -145777.44       289.56   293.6
0.393       -145487.81   -145777.20       289.39   293.4
0.394       -145487.80   -145777.38       289.58   293.6
0.395       -145487.78   -145777.92       290.14   294.1
0.396       -145487.78   -145778.75       290.97   295.0
0.397       -145487.78   -145779.73       291.95   296.0
0.398       -145487.71   -145780.73       293.02   297.1
0.399       -145487.70   -145781.61       293.91   298.0
0.400       -145487.75   -145782.27       294.52   298.6
0.401       -145487.70   -145782.67       294.96   299.0
0.402       -145487.64   -145782.80       295.16   299.2
0.403       -145487.62   -145782.71       295.09   299.2
0.404       -145487.63   -145782.51       294.88   298.9
0.405       -145487.68   -145782.30       294.62   298.7
0.406       -145487.64   -145782.20       294.56   298.6
0.407       -145487.63   -145782.27       294.64   298.7
0.408       -145487.65   -145782.58       294.93   299.0
0.409       -145487.71   -145783.10       295.40   299.5
0.410       -145487.66   -145783.80       296.14   300.2
0.411       -145487.65   -145784.61       296.96   301.1
0.412       -145487.67   -145785.44       297.77   301.9
0.413       -145487.70   -145786.18       298.48   302.6
0.414       -145487.61   -145786.74       299.13   303.3
0.415       -145487.67   -145787.07       299.39   303.5
0.416       -145487.70   -145787.11       299.42   303.6
0.417       -145487.75   -145786.91       299.16   303.3
0.418       -145487.77   -145786.53       298.76   302.9
0.419       -145487.70   -145786.07       298.37   302.5
0.420       -145487.71   -145785.65       297.94   302.1
0.421       -145487.69   -145785.40       297.71   301.8
0.422       -145487.72   -145785.40       297.68   301.8
0.423       -145487.67   -145785.68       298.00   302.1
0.424       -145487.76   -145786.19       298.43   302.5
0.425       -145487.72   -145786.86       299.14   303.3
0.426       -145487.76   -145787.54       299.78   303.9
0.427       -145487.76   -145788.07       300.31   304.5
0.428       -145487.79   -145788.35       300.56   304.7
0.429       -145487.82   -145788.32       300.49   304.6
0.430       -145487.89   -145787.94       300.05   304.2
0.431       -145487.83   -145787.29       299.46   303.6
0.432       -145487.79   -145786.44       298.65   302.8
0.433       -145487.82   -145785.53       297.71   301.8
0.434       -145487.94   -145784.69       296.75   300.8
0.435       -145487.93   -145784.05       296.11   300.2
0.436       -145487.90   -145783.65       295.76   299.8
0.437       -145487.91   -145783.53       295.62   299.7
0.438       -145487.88   -145783.65       295.77   299.9
0.439       -145487.89   -145783.94       296.05   300.1
0.440       -145487.97   -145784.33       296.36   300.4
0.441       -145488.06   -145784.76       296.70   300.8
0.442       -145488.05   -145785.15       297.10   301.2
0.443       -145487.96   -145785.46       297.50   301.6
0.444       -145487.96   -145785.66       297.70   301.8
0.445       -145487.94   -145785.75       297.81   301.9
0.446       -145487.92   -145785.74       297.82   301.9
0.447       -145487.92   -145785.66       297.74   301.9
0.448       -145487.89   -145785.53       297.64   301.7
0.449       -145487.89   -145785.40       297.50   301.6
0.450       -145487.87   -145785.31       297.44   301.5
0.451       -145487.83   -145785.29       297.46   301.6
0.452       -145487.93   -145785.36       297.43   301.5
0.453       -145487.96   -145785.52       297.55   301.7
0.454       -145487.96   -145785.73       297.77   301.9
0.455       -145487.96   -145785.95       297.99   302.1
0.456       -145487.90   -145786.14       298.24   302.4
0.457       -145487.98   -145786.25       298.27   302.4
0.458       -145488.02   -145786.28       298.26   302.4
0.459       -145488.11   -145786.23       298.12   302.2
0.460       -145488.15   -145786.12       297.97   302.1
0.461       -145488.15   -145785.96       297.81   301.9
0.462       -145488.25   -145785.76       297.52   301.6
0.463       -145488.22   -145785.55       297.33   301.4
0.464       -145488.24   -145785.34       297.09   301.2
0.465       -145488.24   -145785.15       296.91   301.0
0.466       -145488.17   -145785.01       296.84   300.9
0.467       -145488.16   -145784.94       296.79   300.9
0.468       -145488.17   -145784.96       296.79   300.9
0.469       -145488.20   -145785.03       296.84   300.9
0.470       -145488.19   -145785.15       296.96   301.1
0.471       -145488.22   -145785.27       297.06   301.2
0.472       -145488.31   -145785.37       297.06   301.2
0.473       -145488.33   -145785.41       297.08   301.2
0.474       -145488.30   -145785.38       297.08   301.2
0.475       -145488.31   -145785.29       296.99   301.1
0.476       -145488.33   -145785.19       296.86   301.0
0.477       -145488.34   -145785.10       296.76   300.9
0.478       -145488.29   -145785.06       296.77   300.9
0.479       -145488.33   -145785.10       296.77   300.9
0.480       -145488.32   -145785.20       296.88   301.0
0.481       -145488.34   -145785.37       297.02   301.1
0.482       -145488.32   -145785.57       297.26   301.4
0.483       -145488.34   -145785.78       297.44   301.5
0.484       -145488.33   -145785.98       297.65   301.8
0.485       -145488.33   -145786.14       297.81   301.9
0.486       -145488.36   -145786.22       297.87   302.0
0.487       -145488.38   -145786.25       297.88   302.0
0.488       -145488.41   -145786.24       297.83   301.9
0.489       -145488.43   -145786.18       297.75   301.9
0.490       -145488.44   -145786.09       297.65   301.8
0.491       -145488.45   -145785.97       297.53   301.6
0.492       -145488.54   -145785.86       297.32   301.4
0.493       -145488.55   -145785.77       297.22   301.3
0.494       -145488.64   -145785.71       297.08   301.2
0.495       -145488.64   -145785.71       297.07   301.2
0.496       -145488.66   -145785.75       297.09   301.2
0.497       -145488.57   -145785.82       297.25   301.4
0.498       -145488.56   -145785.89       297.33   301.4
0.499       -145488.57   -145785.94       297.37   301.5
0.500       -145488.65   -145785.97       297.32   301.4
0.501       -145488.68   -145785.96       297.27   301.4
0.502       -145488.76   -145785.93       297.17   301.3
0.503       -145488.76   -145785.91       297.14   301.2
0.504       -145488.84   -145785.94       297.09   301.2
0.505       -145488.88   -145786.03       297.15   301.3
0.506       -145488.86   -145786.20       297.34   301.4
0.507       -145488.87   -145786.40       297.53   301.6
0.508       -145488.85   -145786.59       297.74   301.8
0.509       -145488.86   -145786.69       297.83   301.9
0.510       -145488.91   -145786.63       297.72   301.8
0.511       -145488.91   -145786.34       297.43   301.5
0.512       -145488.92   -145785.79       296.87   301.0
0.513       -145488.90   -145785.02       296.11   300.2
0.514       -145488.87   -145784.10       295.23   299.3
0.515       -145488.87   -145783.15       294.29   298.4
0.516       -145488.87   -145782.30       293.44   297.5
0.517       -145488.86   -145781.68       292.82   296.9
0.518       -145488.92   -145781.36       292.44   296.5
0.519       -145488.81   -145781.34       292.54   296.6
0.520       -145488.80   -145781.58       292.78   296.8
0.521       -145488.78   -145781.98       293.20   297.3
0.522       -145488.77   -145782.43       293.66   297.7
0.523       -145488.77   -145782.83       294.06   298.1
0.524       -145488.77   -145783.10       294.32   298.4
0.525       -145488.75   -145783.20       294.45   298.5
0.526       -145488.74   -145783.17       294.43   298.5
0.527       -145488.76   -145783.05       294.30   298.4
0.528       -145488.83   -145782.91       294.09   298.1
0.529       -145488.86   -145782.84       293.99   298.0
0.530       -145488.82   -145782.91       294.09   298.1
0.531       -145488.74   -145783.14       294.41   298.5
0.532       -145488.69   -145783.55       294.86   298.9
0.533       -145488.75   -145784.09       295.34   299.4
0.534       -145488.78   -145784.72       295.94   300.0
0.535       -145488.76   -145785.34       296.59   300.7
0.536       -145488.76   -145785.89       297.14   301.2
0.537       -145488.73   -145786.30       297.57   301.7
0.538       -145488.75   -145786.50       297.75   301.9
0.539       -145488.80   -145786.50       297.70   301.8
0.540       -145488.81   -145786.29       297.48   301.6
0.541       -145488.76   -145785.90       297.14   301.2
0.542       -145488.78   -145785.37       296.60   300.7
0.543       -145488.72   -145784.77       296.06   300.1
0.544       -145488.73   -145784.18       295.45   299.5
0.545       -145488.70   -145783.68       294.98   299.1
0.546       -145488.73   -145783.37       294.64   298.7
0.547       -145488.73   -145783.32       294.59   298.7
0.548       -145488.67   -145783.57       294.90   299.0
0.549       -145488.65   -145784.14       295.49   299.6
0.550       -145488.54   -145784.98       296.44   300.5
0.551       -145488.53   -145785.97       297.44   301.5
0.552       -145488.52   -145786.98       298.46   302.6
0.553       -145488.48   -145787.85       299.37   303.5
0.554       -145488.48   -145788.47       299.98   304.1
0.555       -145488.57   -145788.74       300.17   304.3
0.556       -145488.49   -145788.70       300.21   304.4
0.557       -145488.53   -145788.40       299.88   304.0
0.558       -145488.54   -145787.99       299.45   303.6
0.559       -145488.56   -145787.60       299.04   303.2
0.560       -145488.58   -145787.34       298.76   302.9
0.561       -145488.58   -145787.31       298.73   302.9
0.562       -145488.53   -145787.50       298.98   303.1
0.563       -145488.47   -145787.87       299.40   303.5
0.564       -145488.44   -145788.35       299.91   304.1
0.565       -145488.45   -145788.82       300.37   304.5
0.566       -145488.51   -145789.18       300.67   304.8
0.567       -145488.48   -145789.33       300.86   305.0
0.568       -145488.54   -145789.23       300.69   304.8
0.569       -145488.51   -145788.87       300.36   304.5
0.570       -145488.50   -145788.27       299.77   303.9
0.571       -145488.40   -145787.52       299.12   303.2
0.572       -145488.54   -145786.69       298.15   302.3
0.573       -145488.50   -145785.92       297.42   301.5
0.574       -145488.50   -145785.28       296.78   300.9
0.575       -145488.51   -145784.86       296.35   300.4
0.576       -145488.52   -145784.70       296.18   300.3
0.577       -145488.54   -145784.81       296.27   300.4
0.578       -145488.58   -145785.17       296.59   300.7
0.579       -145488.59   -145785.73       297.14   301.2
0.580       -145488.63   -145786.41       297.78   301.9
