3.06622,-1.46516,-1.35122,-1.28665,-1.26960,-1.31751,-1.47500,-1.82906,-2.53536,-3.86223,-6.26224,-10.48759,-17.77464,-30.13708,-50.82961,-85.07815,-141.22576,-1.91942
3.07123,-1.98687,-1.83020,-1.68681,-1.52799,-1.32498,-1.04523,-0.64845,-0.08233,0.72253,1.85860,3.44865,5.65446,8.68705,12.81815,18.39250,25.83952,-1.38686
3.07624,-2.18133,-1.98287,-1.76802,-1.48432,-1.06212,-0.40101,0.65054,2.32562,4.98521,9.18907,15.80434,26.17231,42.36406,67.57200,106.70920,167.32579,-0.65729
3.08128,-1.47459,-1.32095,-1.19455,-1.07392,-0.94101,-0.78021,-0.57791,-0.32323,-0.01061,0.35467,0.74652,1.10066,1.28569,1.05568,-0.02599,-2.70806,-1.10554
3.08629,-1.75616,-1.62111,-1.52618,-1.46132,-1.43052,-1.45725,-1.59530,-1.94837,-2.70350,-4.18669,-6.95356,-11.93608,-20.67783,-35.70882,-61.13988,-103.60056,-1.71230
3.09135,-2.53300,-2.34931,-2.15791,-1.91259,-1.55821,-1.02090,-0.19527,1.07310,3.01255,5.96139,10.42033,17.12905,27.17785,42.17037,64.46050,97.49690,-1.22297
3.09638,-2.29166,-2.10040,-1.89600,-1.63091,-1.24624,-0.66164,0.23838,1.62350,3.74494,6.97505,11.86494,19.22831,30.26358,46.73121,71.21094,107.47456,-0.97629
3.10140,-1.82383,-1.65127,-1.47335,-1.24710,-0.91487,-0.39168,0.45469,1.83480,4.08684,7.75479,13.71268,23.36156,38.94137,64.02315,104.28416,168.72583,-0.83397
3.10644,-2.01187,-1.86558,-1.73397,-1.59258,-1.41942,-1.19345,-0.89451,-0.50555,-0.01881,0.55124,1.14324,1.60406,1.60975,0.52910,-2.80810,-10.50006,-1.54999
3.11145,-2.59433,-2.44471,-2.30035,-2.12817,-1.89492,-1.56214,-1.08141,-0.38945,0.59698,1.98654,3.91848,6.56647,10.13881,14.87081,21.00219,28.72731,-2.02267
3.11648,-1.61048,-1.53196,-1.52367,-1.60131,-1.81229,-2.25073,-3.08390,-4.59644,-7.26216,-11.85871,-19.64922,-32.66845,-54.17110,-89.33164,-146.33304,-238.05533,-2.66280
3.12149,-0.69656,-0.66172,-0.74102,-0.98109,-1.47840,-2.40540,-4.05387,-6.90493,-11.74036,-19.81783,-33.14514,-54.90731,-90.12979,-146.70431,-236.97216,-380.16153,-2.84192
3.12649,-2.05085,-1.92141,-1.82987,-1.76775,-1.73951,-1.76683,-1.89688,-2.21682,-2.87775,-4.13290,-6.39771,-10.34319,-17.03997,-28.17905,-46.40841,-75.84382,-2.17643
3.13150,-3.97880,-3.70554,-3.35082,-2.81927,-1.97248,-0.60062,1.62050,5.19425,10.90205,19.95377,34.21686,56.56475,91.40572,145.48416,229.09282,357.90403,-0.84082
3.13651,-3.61510,-3.34067,-2.98782,-2.46320,-1.63072,-0.28419,1.89422,5.39694,10.98638,19.83979,33.76914,55.55400,89.44508,141.92397,222.84803,347.17280,-0.48868
3.14151,-1.43090,-1.27041,-1.12947,-0.98361,-0.80663,-0.56743,-0.22540,0.27623,1.01990,2.12803,3.78465,6.26870,10.00556,15.64695,24.19505,37.19575,-0.88130
3.14651,-0.88451,-0.75390,-0.66384,-0.60355,-0.56957,-0.56751,-0.61492,-0.74673,-1.02410,-1.54856,-2.48361,-4.08737,-6.76111,-11.12071,-18.10091,-29.10574,-0.86426
3.15156,-2.23726,-2.02689,-1.78099,-1.43115,-0.88065,0.01646,1.48730,3.88883,7.78268,14.05050,24.07194,39.99858,65.17521,104.78582,166.84313,263.70145,-0.20289
3.15675,-2.27322,-2.06401,-1.82729,-1.50026,-0.99801,-0.19637,1.09293,3.15893,6.44631,11.63779,19.77792,32.45885,52.09831,82.35456,128.74419,199.55977,-0.55935
3.16185,-1.61684,-1.42788,-1.24027,-1.01105,-0.68610,-0.19018,0.58796,1.81754,3.75890,6.81376,11.60200,19.07866,30.71247,48.75761,76.66699,119.71990,-0.60326
3.16686,-2.10716,-1.90023,-1.68550,-1.41458,-1.02511,-0.42948,0.50205,1.96661,4.26674,7.86827,13.48870,22.23220,35.79595,56.78505,89.19298,139.13374,-0.80538
3.17193,-3.52354,-3.27963,-2.99352,-2.59550,-1.99096,-1.04282,0.45442,2.81296,6.50902,12.26883,21.19811,34.97701,56.15319,88.58222,138.08840,213.45571,-1.36182
3.17708,-3.80605,-3.57432,-3.30933,-2.94847,-2.41094,-1.58359,-0.30115,1.68185,4.73206,9.39739,16.49562,27.24504,43.45726,67.82119,104.32138,158.85356,-1.80634
3.18218,-2.59917,-2.43676,-2.30057,-2.16877,-2.02636,-1.86572,-1.68932,-1.51613,-1.39377,-1.41961,-1.77622,-2.78942,-5.02220,-9.42506,-17.57461,-32.05001,-2.14909
3.18720,-1.56185,-1.42423,-1.33452,-1.28246,-1.26926,-1.31034,-1.44057,-1.72363,-2.26722,-3.24717,-4.94452,-7.80187,-12.50852,-20.12791,-32.28767,-51.46164,-1.72941
3.19222,-1.56583,-1.38360,-1.21400,-1.02024,-0.75945,-0.37534,0.21237,1.12308,2.53798,4.73426,8.13739,13.40124,21.53129,34.07389,53.40732,83.18953,-0.72465
3.19723,-2.26461,-2.00542,-1.69171,-1.23718,-0.51515,0.66877,2.61905,5.81580,11.01574,19.40823,32.85576,54.26395,88.14994,141.51315,225.16700,355.77211,0.31650
3.20227,-2.43835,-2.16161,-1.81764,-1.31239,-0.50737,0.80912,2.96640,6.47930,12.15200,21.23659,35.67520,58.46883,94.23842,150.07587,236.83346,371.07367,0.39436
3.20733,-2.22069,-1.96336,-1.64855,-1.18869,-0.45527,0.74882,2.73209,5.98017,11.25709,19.76121,33.36520,54.98458,89.14289,142.83618,226.85333,357.78958,0.41012
3.21233,-1.73038,-1.52800,-1.30856,-1.01485,-0.56797,0.14949,1.31896,3.22493,6.31493,11.29213,19.25819,31.93345,51.99553,83.59911,133.17215,210.63335,-0.20365
3.21739,-1.05574,-0.89854,-0.76684,-0.63615,-0.48261,-0.28017,0.00273,0.40700,0.98763,1.81966,3.00597,4.68757,7.05725,10.37766,15.00532,21.42243,-0.66465
3.22245,-1.68677,-1.47058,-1.22917,-0.89659,-0.37900,0.46712,1.86870,4.18894,8.01030,14.26515,24.44139,40.90519,67.40679,109.87104,177.63049,285.34515,0.06702
3.22746,-2.68849,-2.45267,-2.17554,-1.78290,-1.17122,-0.18569,1.41245,3.99539,8.14460,14.76706,25.27382,41.85398,67.89444,108.62185,172.08307,270.64086,-0.60839
3.23247,-2.98828,-2.77370,-2.53551,-2.21475,-1.73688,-0.99825,0.15208,1.93779,4.69185,8.90919,15.32312,25.01562,39.57620,61.32936,93.65880,141.46670,-1.24279
3.23749,-2.23276,-2.08190,-1.96200,-1.85404,-1.75056,-1.65794,-1.60316,-1.64721,-1.90911,-2.60619,-4.12066,-7.10748,-12.66774,-22.62495,-39.96220,-69.51031,-1.74169
3.24255,-1.53752,-1.43248,-1.39490,-1.43228,-1.57932,-1.90973,-2.55743,-3.75227,-5.87823,-9.56639,-15.84202,-26.35579,-43.74523,-72.19757,-118.32291,-192.50467,-2.28749
3.24757,-2.02447,-1.83530,-1.63259,-1.36082,-0.94572,-0.27771,0.81315,2.59519,5.49405,10.18438,17.73276,29.82004,49.08673,79.66797,128.02055,204.19871,-0.73129
3.25257,-2.40100,-2.15109,-1.83613,-1.36548,-0.60893,0.63105,2.66062,5.95671,11.26127,19.72441,33.12166,54.18292,87.08990,138.22575,217.30345,339.06054,0.42589
3.25757,-2.04719,-1.81735,-1.53242,-1.10851,-0.42491,0.70223,2.55913,5.59350,10.50450,18.37952,30.90205,50.66676,81.65600,129.95823,204.84892,320.41322,0.41423
3.26259,-0.96841,-0.80846,-0.65080,-0.45236,-0.15777,0.31279,1.08132,2.33841,4.38349,7.68669,12.98379,21.42224,34.78492,55.83241,88.82552,140.32131,-0.08197
3.26759,-0.78220,-0.61948,-0.46163,-0.26755,0.01592,0.46568,1.19995,2.40505,4.37683,7.58522,12.77511,21.12354,34.48473,55.77061,89.54120,142.91864,0.19478
3.27259,-2.24019,-2.00254,-1.71049,-1.28125,-0.59369,0.53844,2.40768,5.47589,10.47173,18.54080,31.47728,52.07994,84.69862,136.07059,216.59823,342.29711,0.21025
3.27760,-3.62996,-3.33639,-2.94586,-2.34624,-1.36971,0.24403,2.90375,7.25272,14.30097,25.62821,43.69515,72.31965,117.40377,188.04097,298.19919,469.27508,-0.05286
3.28260,-3.18430,-2.92098,-2.59874,-2.13483,-1.41086,-0.24952,1.62029,4.61611,9.38123,16.90452,28.70115,47.08507,75.57888,119.52929,187.02975,290.30169,-0.47189
3.28760,-2.39566,-2.15944,-1.89561,-1.54300,-1.01777,-0.19829,1.09777,3.14759,6.37447,11.42476,19.28353,31.44838,50.19028,78.94442,122.89516,189.85037,-0.51151
3.29260,-2.46359,-2.22420,-1.95232,-1.58312,-1.02718,-0.15365,1.23508,3.44141,6.92991,12.41407,20.98777,34.32415,54.97648,86.83244,135.79968,210.83895,-0.52038
3.29760,-2.92505,-2.67456,-2.37424,-1.94774,-1.28667,-0.22892,1.47420,4.20764,8.56824,15.48002,26.36996,43.43589,70.05406,111.39830,175.37970,274.07093,-0.68322
3.30261,-3.17936,-2.91905,-2.59876,-2.13575,-1.40972,-0.23789,1.66285,4.73415,9.66532,17.53000,29.99580,49.64505,80.46513,128.59639,203.47146,319.54829,-0.78287
3.30766,-3.02038,-2.75631,-2.43351,-1.97085,-1.24908,-0.08664,1.79804,4.84463,9.74051,17.55839,29.96822,49.56245,80.35517,128.54633,203.69071,320.48395,-0.55321
3.31269,-2.88849,-2.63381,-2.33025,-1.90451,-1.25094,-0.21137,1.45617,4.12505,8.37254,15.08996,25.65021,42.16218,67.85669,107.67084,169.13159,263.69054,-0.60088
3.31770,-3.11095,-2.86458,-2.57168,-2.16051,-1.52901,-0.52486,1.08469,3.65875,7.75231,14.22218,24.38791,40.27626,64.99209,103.27992,162.37340,253.27836,-0.98701
3.32270,-3.10222,-2.83706,-2.50961,-2.03468,-1.28729,-0.07637,1.89596,5.09720,10.26163,18.54058,31.73468,52.65251,85.66366,137.55021,218.81609,345.69815,-0.44230
3.32772,-2.96849,-2.67506,-2.30345,-1.75570,-0.88577,0.53070,2.84363,6.60129,12.66220,22.36724,37.80388,62.21148,100.60165,160.70609,254.42282,400.01970,0.19402
3.33273,-2.67372,-2.37837,-2.01047,-1.47580,-0.63548,0.72107,2.91800,6.45636,12.10995,21.06992,35.16268,57.17731,91.35675,144.13214,225.21864,349.24706,0.39336
3.33773,-2.66873,-2.37238,-1.99787,-1.44594,-0.56871,0.86025,3.19227,6.97448,13.05764,22.76007,38.11641,62.25414,99.96243,158.54904,249.12872,388.55667,0.73236
3.34274,-2.44816,-2.19403,-1.88722,-1.44561,-0.74963,0.38264,2.23374,5.24550,10.10870,17.90045,30.29429,49.88100,80.65766,128.77127,203.64777,319.70334,0.14580
3.34776,-1.62395,-1.43722,-1.25002,-1.01484,-0.67122,-0.13346,0.72702,2.10773,4.31431,7.81976,13.35450,22.04282,35.60964,56.69280,89.31367,139.58510,-0.57171
3.35278,-1.90946,-1.70855,-1.49104,-1.19458,-0.73628,0.00589,1.22021,3.20190,6.41544,11.59040,19.86947,33.03643,53.86688,86.66680,138.09782,218.43997,-0.36201
3.35779,-2.44959,-2.21940,-1.95366,-1.57737,-0.98803,-0.03346,1.52024,4.03675,8.08206,14.53502,24.75550,40.83990,66.00902,105.19486,165.92735,259.67151,-0.38116
3.36279,-2.72541,-2.46384,-2.15588,-1.72183,-1.05161,0.01681,1.72866,4.45861,8.77958,15.56565,26.14576,42.53307,67.76661,106.41877,165.34802,254.81333,-0.23682
3.36781,-3.47356,-3.13663,-2.69617,-2.02872,-0.95047,0.82162,3.72934,8.46409,16.10571,28.33446,47.75419,78.38397,126.40457,201.28878,317.51010,497.12113,0.68444
3.37282,-3.21225,-2.89709,-2.50055,-1.91392,-0.97787,0.55095,3.05081,7.11241,13.65713,24.11745,40.71190,66.86328,107.83345,171.68459,270.73217,423.73728,0.25850
3.37782,-2.28095,-2.02726,-1.74320,-1.35516,-0.75986,0.19766,1.75766,4.29704,8.40874,15.02424,25.60294,42.42436,69.03845,110.95785,176.72067,279.51953,-0.28599
3.38284,-1.78243,-1.54212,-1.28667,-0.95285,-0.45486,0.33319,1.60354,3.65461,6.95177,12.22056,20.58964,33.81000,54.59048,87.11063,137.80339,216.54805,-0.04426
3.38786,-2.89913,-2.56956,-2.15387,-1.53745,-0.54890,1.07678,3.75556,8.14275,15.26954,26.75349,45.12268,74.31415,120.43894,192.95369,306.45258,483.40378,0.71538
3.39287,-3.78045,-3.38364,-2.84853,-2.02367,-0.67499,1.56483,5.27614,11.37582,21.30798,37.33766,63.00199,103.80171,168.25866,269.52872,427.85764,674.31316,1.15300
3.39787,-3.07371,-2.70554,-2.23171,-1.52682,-0.39935,1.44818,4.48222,9.43607,17.46090,30.35857,50.93990,83.57490,135.03691,215.79485,341.98937,538.45098,1.18408
3.40287,-2.74302,-2.41340,-2.01007,-1.43219,-0.53183,0.91445,3.24962,7.00326,12.99314,22.47934,37.39749,60.71164,96.94715,152.99418,239.31771,371.77775,0.70436
3.40787,-3.50554,-3.16073,-2.71519,-2.04682,-0.97551,0.77358,3.62584,8.24165,15.64435,27.41391,45.97977,75.06271,120.34034,190.44666,298.47128,464.20389,0.50160
3.41288,-3.31058,-3.00100,-2.60750,-2.01963,-1.07700,0.46440,2.98279,7.06722,13.63380,24.10260,40.66634,66.69797,107.36783,170.57567,268.35655,418.99737,0.13270
3.41790,-1.80803,-1.59830,-1.37911,-1.09326,-0.66638,0.00849,1.09312,2.83709,5.62750,10.06467,17.07739,28.09856,45.33241,72.16030,113.75611,178.01801,-0.44211
3.42290,-1.04447,-0.87628,-0.72776,-0.56062,-0.33067,0.02197,0.58668,1.50277,2.99090,5.40192,9.29351,15.55038,25.57255,41.56973,67.02077,107.38943,-0.47289
3.42791,-1.82434,-1.61201,-1.38170,-1.06719,-0.57982,0.21093,1.50601,3.61961,7.04425,12.55048,21.33959,35.27739,57.25123,91.71391,145.51063,229.13375,-0.29676
3.43292,-2.94142,-2.66564,-2.32479,-1.82128,-1.01665,0.29734,2.44145,5.91275,11.48053,20.33098,34.28508,56.12607,90.09056,142.60259,223.36880,347.00817,-0.15833
3.43792,-2.97852,-2.66332,-2.25754,-1.64506,-0.65513,0.97427,3.65204,8.01832,15.07330,26.37387,44.33333,72.67743,117.13669,186.49481,294.17355,460.62428,0.80780
3.44292,-2.67687,-2.35584,-1.94268,-1.31903,-0.30963,1.35583,4.10082,8.59052,15.86757,27.55990,46.19854,75.70238,122.11633,194.73181,307.78527,483.02743,1.23319
3.44792,-2.75677,-2.44597,-2.04915,-1.45279,-0.49011,1.09490,3.70163,7.95520,14.83199,25.85102,43.36548,71.00549,114.34964,181.94017,286.81558,448.81943,0.79332
3.45293,-2.19991,-1.91337,-1.56094,-1.04427,-0.22152,1.12202,3.31781,6.87984,12.60384,21.71690,36.10260,58.63932,93.70697,147.94392,231.37506,359.08920,0.93048
3.45794,-1.88499,-1.59313,-1.22927,-0.69122,0.17136,1.58824,3.91641,7.71228,13.84134,23.64426,39.18825,63.64643,101.86902,161.24086,252.96607,393.98846,1.41882
3.46294,-2.56864,-2.24403,-1.81587,-1.15948,-0.08621,1.69788,4.65577,9.51749,17.43096,30.19370,50.60837,83.02694,134.18207,214.45408,339.79905,534.67785,1.24772
3.46795,-3.16605,-2.83456,-2.39696,-1.72837,-0.64263,1.14732,4.08958,8.88454,16.62405,29.00310,48.64168,79.57250,127.97912,203.30954,319.95379,499.76624,0.78077
3.47297,-3.53764,-3.21047,-2.78267,-2.13334,-1.08328,0.64367,3.47914,8.09974,15.56389,27.52156,46.53489,76.56768,123.73133,197.41877,312.02622,489.56276,0.30343
3.47797,-3.11744,-2.83176,-2.48413,-1.98376,-1.19881,0.07099,2.13624,5.48203,10.86611,19.46957,33.12751,54.68206,88.52149,141.40193,223.69797,351.30331,-0.26198
3.48299,-2.84800,-2.56038,-2.21852,-1.73811,-0.99620,0.19336,2.11859,5.22901,10.22768,18.21299,30.89739,50.94447,82.48785,131.92884,209.16175,329.45434,-0.05559
3.48799,-3.36662,-3.01007,-2.55405,-1.88165,-0.81749,0.90685,3.70672,8.22686,15.46702,26.97283,45.12549,73.58057,117.93157,186.71116,292.89982,456.19549,0.62738
3.49300,-4.26144,-3.85931,-3.31376,-2.48002,-1.13691,1.05690,4.63113,10.40800,19.66053,34.35213,57.49895,93.71649,150.04263,237.17407,371.32089,576.98402,0.81227
3.49804,-4.30369,-3.93659,-3.43790,-2.67419,-1.44355,0.56452,3.83104,9.10172,17.52972,30.89194,51.91579,84.77217,135.81789,214.71092,336.08388,522.05063,0.44856
3.50306,-3.17564,-2.87349,-2.47846,-1.88006,-0.91196,0.68378,3.31213,7.61042,14.57987,25.78806,43.68011,72.05635,116.80401,187.01566,296.69659,467.36721,0.39260
3.50807,-1.68877,-1.45638,-1.18655,-0.80579,-0.20707,0.77349,2.39280,5.05644,9.40464,16.44481,27.75580,45.80196,74.41498,119.53102,190.31656,300.88420,0.34251
3.51307,-1.66979,-1.41988,-1.11605,-0.67213,0.03941,1.21566,3.16690,6.38376,11.64088,20.15692,33.84106,55.67188,90.27882,144.83184,230.40071,364.02777,1.00785
3.51809,-2.75492,-2.43035,-1.98295,-1.27576,-0.09811,1.88235,5.19406,10.67653,19.65843,34.23259,57.68007,95.12231,154.52174,248.21318,395.24316,624.93703,1.65651
3.52310,-3.10204,-2.77032,-2.31410,-1.59967,-0.42737,1.51066,4.69373,9.86823,18.19253,31.45668,52.41470,85.28641,136.51389,215.89877,338.31010,526.24466,1.32407
3.52811,-2.61608,-2.30815,-1.89849,-1.26983,-0.25036,1.42144,4.14885,8.55457,15.59726,26.74644,44.24448,71.49818,113.66287,178.51115,277.72272,428.79542,1.40597
3.53311,-1.96238,-1.68105,-1.31783,-0.76404,0.14214,1.65182,4.16002,8.28927,15.01761,25.87456,43.24061,70.80364,114.25298,182.33169,288.42874,452.98336,1.47174
3.53813,-1.44999,-1.21006,-0.92305,-0.50230,0.17978,1.32255,3.24459,6.45765,11.78234,20.52966,34.78471,57.84969,94.93353,154.22268,248.54046,397.91328,0.89988
3.54313,-1.57649,-1.35227,-1.09988,-0.74828,-0.19897,0.69629,2.16831,4.58023,8.50399,14.83815,24.98929,41.15098,66.73195,107.01155,170.14154,268.67432,0.37542
3.54813,-3.28069,-2.98459,-2.60392,-2.03126,-1.11186,0.38853,2.83121,6.77550,13.08559,23.09163,38.83218,63.41835,101.57958,160.47912,250.93000,389.20435,0.11834
3.55317,-4.62821,-4.24441,-3.70281,-2.84353,-1.42539,0.92645,4.79957,11.11491,21.31097,37.62514,63.52262,104.34895,168.32087,268.02745,422.70058,661.64393,0.69687
3.55819,-3.92449,-3.55135,-3.03357,-2.21962,-0.87947,1.34556,5.01924,11.02767,20.75888,36.37780,61.24657,100.56537,162.34774,258.90115,409.07127,641.63788,1.14850
3.56320,-1.92591,-1.64458,-1.30784,-0.82851,-0.07962,1.13104,3.09979,6.28586,11.40054,19.54187,32.39817,52.55458,83.95394,132.58768,207.52962,322.47959,0.74573
3.56824,-1.67945,-1.38137,-1.01776,-0.49291,0.33532,1.68484,3.89440,7.49249,13.30249,22.60265,37.36912,60.64422,97.09324,153.84411,241.75116,377.29362,1.46882
3.57328,-2.94087,-2.56834,-2.06107,-1.27447,0.01358,2.15072,5.68418,11.47466,20.87126,35.97911,60.06833,98.19693,158.15788,251.91483,397.77507,623.67186,2.06391
3.57831,-3.99065,-3.59494,-3.04214,-2.17660,-0.75990,1.57931,5.42218,11.67694,21.75810,37.85909,63.36648,103.48784,166.20137,263.68853,414.49220,646.76190,1.34340
3.58331,-4.03871,-3.65275,-3.11944,-2.28953,-0.93589,1.29414,4.95181,10.89834,20.47533,35.76441,59.98275,98.08374,157.66828,250.36370,393.90787,615.29433,0.98166
3.58831,-3.23086,-2.87425,-2.39512,-1.65520,-0.44505,1.56155,4.87729,10.30810,19.11691,33.27405,55.83984,91.54718,147.68722,235.45186,371.96516,583.35139,1.22617
3.59333,-2.17961,-1.89181,-1.53911,-1.02277,-0.19774,1.15915,3.39738,7.06650,13.02918,22.63443,37.98247,62.32878,100.69890,160.82125,254.53930,399.94476,0.73800
3.59835,-2.06960,-1.79758,-1.46642,-0.98221,-0.20642,1.07554,3.20250,6.71194,12.45520,21.77605,36.78681,60.79430,98.95574,159.28577,254.19995,402.87564,0.74021
3.60335,-2.96589,-2.63755,-2.19685,-1.51075,-0.37656,1.52506,4.70249,9.96557,18.60027,32.63992,55.28557,91.55577,149.28915,240.68729,384.68500,610.58548,1.40913
3.60836,-2.90203,-2.58924,-2.18762,-1.58798,-0.63227,0.91752,3.42529,7.44907,13.84276,23.90780,39.61877,63.95835,101.41322,158.70588,245.87218,377.84370,0.87889
3.61336,-2.70573,-2.37611,-1.94368,-1.28545,-0.21835,1.53989,4.43027,9.14353,16.75961,28.96132,48.36140,79.00233,127.11901,202.30020,319.25504,500.49650,1.44116
3.61836,-2.61407,-2.28717,-1.85577,-1.19592,-0.12159,1.65538,4.58629,9.37913,17.14174,29.60098,49.43793,80.79918,130.07579,207.08724,326.87851,512.44407,1.42557
3.62338,-2.79637,-2.47827,-2.05888,-1.41749,-0.37356,1.35186,4.19452,8.83548,16.33599,28.34227,47.39604,77.40422,124.34780,197.34856,310.27147,484.12677,1.03973
3.62839,-2.94166,-2.61125,-2.16509,-1.46987,-0.32280,1.59380,4.78229,10.03717,18.61056,32.46689,54.67393,90.00162,145.83733,233.58082,370.76656,584.28664,1.34801
3.63340,-2.68887,-2.37680,-1.96672,-1.33856,-0.31109,1.39784,4.23262,8.89426,16.48539,28.73292,48.32953,79.45595,128.57817,205.66131,326.01456,513.09036,1.16283
3.63842,-2.85258,-2.54821,-2.16294,-1.59245,-0.68384,0.79492,3.20112,7.08651,13.30138,23.15084,38.62902,62.76928,100.16648,157.75372,245.95464,380.38934,0.47521
3.64344,-3.79857,-3.42336,-2.91555,-2.13449,-0.86728,1.21497,4.62431,10.15824,19.05514,33.23020,55.63263,90.78563,145.60070,230.60277,361.77057,563.29631,0.95885
3.64846,-4.34999,-3.91413,-3.30167,-2.33925,-0.75886,1.85921,6.17496,13.22496,24.63162,42.92349,72.02467,118.00082,190.19420,302.94629,478.20827,749.49055,1.58915
3.65346,-4.41365,-3.97611,-3.36385,-2.40702,-0.84185,1.74532,6.00571,12.96369,24.22585,42.30240,71.10069,116.68120,188.41421,300.74557,475.88958,747.93029,1.48853
3.65849,-4.41639,-4.00041,-3.42731,-2.54199,-1.10757,1.24279,5.08008,11.29257,21.25804,37.10493,62.10792,101.28566,162.30216,256.82306,402.55309,626.29209,1.15453
3.66350,-4.57767,-4.14438,-3.52339,-2.53011,-0.87703,1.89036,6.49332,14.07458,26.43759,46.41601,78.44273,129.42470,210.08480,337.01550,535.81687,845.88400,1.72300
3.66858,-3.29524,-2.93158,-2.43407,-1.65701,-0.37818,1.74897,5.26882,11.03613,20.38811,35.40700,59.32019,97.10800,156.42533,248.99521,392.71231,614.81215,1.50394
3.67367,-1.83650,-1.52234,-1.11732,-0.50415,0.49436,2.15403,4.90908,9.44450,16.83828,28.78071,47.91175,78.33944,126.43527,202.05223,320.38840,504.83498,1.85242
3.67867,-1.89778,-1.56436,-1.12966,-0.47239,0.58868,2.33104,5.18349,9.80888,17.22809,29.00558,47.52604,76.40538,121.09966,189.80294,294.76757,454.23832,2.01389
3.68368,-4.18508,-3.73378,-3.06829,-1.98341,-0.15608,2.92879,8.09426,16.65224,30.68516,53.48362,90.22532,149.02572,242.56146,390.57304,623.71810,989.49605,2.76671
3.68868,-4.46606,-4.05875,-3.47361,-2.54026,-0.99661,1.56760,5.79733,12.70485,23.87313,41.76675,70.20699,115.09555,185.51569,295.40359,466.08174,730.09390,1.53274
3.69370,-3.76638,-3.40911,-2.91692,-2.14748,-0.88578,1.20238,4.64112,10.25272,19.32349,33.85763,56.96555,93.45647,150.74151,240.20704,379.30057,594.69491,1.05001
3.69871,-3.02728,-2.70843,-2.28591,-1.63730,-0.58141,1.16051,4.02297,8.68419,16.19964,28.20461,47.22115,77.12165,123.82794,196.36201,308.42244,480.74465,0.92150
3.70371,-2.71144,-2.39590,-1.97318,-1.31570,-0.23023,1.58615,4.61355,9.61335,17.78910,31.03495,52.31878,86.27124,140.09016,224.92510,357.99375,565.81156,1.25410
3.70879,-2.19148,-1.89586,-1.51580,-0.94410,-0.02140,1.49737,3.99377,8.06266,14.62897,25.12452,41.75557,67.90641,108.74669,172.14281,270.02244,420.41316,1.12909
3.71384,-2.98305,-2.62500,-2.13102,-1.35796,-0.08658,2.02535,5.51516,11.22593,20.47582,35.31679,58.92916,96.22210,154.74566,246.07288,387.89131,607.16304,1.85264
3.71885,-3.91165,-3.50864,-2.93343,-2.01861,-0.50598,2.00853,6.15969,12.94302,23.91389,41.49152,69.42250,113.48563,182.56210,290.25616,457.34613,715.48535,1.98319
3.72386,-3.52020,-3.13710,-2.60777,-1.78288,-0.43511,1.78833,5.43792,11.37184,20.92318,36.15355,60.23695,98.03940,156.99204,248.40304,389.42521,606.00138,1.69828
