Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.070       -145487.76   -145784.73       296.97   301.1
0.071       -145487.64   -145784.85       297.21   301.3
0.072       -145487.65   -145784.85       297.21   301.3
0.073       -145490.31   -145784.80       294.50   298.6
0.074       -145490.33   -145784.76       294.43   298.5
0.075       -145490.32   -145784.78       294.46   298.5
0.076       -145490.33   -145784.87       294.55   298.6
0.077       -145490.42   -145785.08       294.66   298.7
0.078       -145490.56   -145785.40       294.84   298.9
0.079       -145490.53   -145785.81       295.28   299.4
0.080       -145490.52   -145786.27       295.75   299.8
0.081       -145490.50   -145786.75       296.26   300.3
0.082       -145490.56   -145787.22       296.66   300.8
0.083       -145490.59   -145787.63       297.04   301.1
0.084       -145490.53   -145787.96       297.43   301.5
0.085       -145493.62   -145788.22       294.60   298.7
0.086       -145493.58   -145788.44       294.86   298.9
0.087       -145493.57   -145788.58       295.01   299.1
0.088       -145493.49   -145788.60       295.10   299.2
0.089       -145493.53   -145788.47       294.94   299.0
0.090       -145493.56   -145788.17       294.61   298.7
0.091       -145493.58   -145787.72       294.14   298.2
0.092       -145493.50   -145787.14       293.63   297.7
0.093       -145493.54   -145786.48       292.94   297.0
0.094       -145493.48   -145785.82       292.35   296.4
0.095       -145493.48   -145785.26       291.78   295.8
0.096       -145493.48   -145784.86       291.38   295.4
0.097       -145484.40   -145784.54       300.14   304.3
0.098       -145484.40   -145784.20       299.80   303.9
0.099       -145484.36   -145783.86       299.50   303.6
0.100       -145484.38   -145783.53       299.15   303.3
0.101       -145484.35   -145783.20       298.84   303.0
0.102       -145484.38   -145782.89       298.51   302.6
0.103       -145484.39   -145782.63       298.24   302.4
0.104       -145484.40   -145782.44       298.05   302.2
0.105       -145484.44   -145782.33       297.89   302.0
0.106       -145484.50   -145782.30       297.81   301.9
0.107       -145484.53   -145782.36       297.83   301.9
0.108       -145484.47   -145782.49       298.02   302.1
0.109       -145488.63   -145782.74       294.11   298.2
0.110       -145488.69   -145783.13       294.45   298.5
0.111       -145488.72   -145783.59       294.87   298.9
0.112       -145488.71   -145784.06       295.36   299.4
0.113       -145488.77   -145784.48       295.71   299.8
0.114       -145488.86   -145784.81       295.94   300.0
0.115       -145488.93   -145785.01       296.08   300.2
0.116       -145488.94   -145785.10       296.16   300.3
0.117       -145488.94   -145785.12       296.18   300.3
0.118       -145488.97   -145785.10       296.13   300.2
0.119       -145488.98   -145785.11       296.13   300.2
0.120       -145489.01   -145785.20       296.20   300.3
0.121       -145489.50   -145785.43       295.93   300.0
0.122       -145489.46   -145785.80       296.34   300.4
0.123       -145489.48   -145786.28       296.80   300.9
0.124       -145489.56   -145786.80       297.24   301.3
0.125       -145489.56   -145787.28       297.73   301.8
0.126       -145489.50   -145787.64       298.14   302.3
0.127       -145489.40   -145787.78       298.38   302.5
0.128       -145489.35   -145787.67       298.31   302.4
0.129       -145489.37   -145787.30       297.93   302.0
0.130       -145489.37   -145786.71       297.34   301.4
0.131       -145489.37   -145785.99       296.63   300.7
0.132       -145489.33   -145785.25       295.92   300.0
0.133       -145489.40   -145784.59       295.19   299.3
0.134       -145489.37   -145784.09       294.72   298.8
0.135       -145489.32   -145783.77       294.45   298.5
0.136       -145489.26   -145783.64       294.38   298.4
0.137       -145489.27   -145783.65       294.38   298.4
0.138       -145489.31   -145783.78       294.47   298.5
0.139       -145489.28   -145783.98       294.70   298.8
0.140       -145489.19   -145784.19       295.00   299.1
0.141       -145489.20   -145784.39       295.18   299.3
0.142       -145489.19   -145784.56       295.37   299.4
0.143       -145489.11   -145784.71       295.59   299.7
0.144       -145489.09   -145784.83       295.75   299.8
0.145       -145488.68   -145784.93       296.25   300.3
0.146       -145488.67   -145785.01       296.34   300.4
0.147       -145488.74   -145785.08       296.35   300.4
0.148       -145488.79   -145785.18       296.39   300.5
0.149       -145488.73   -145785.30       296.57   300.7
0.150       -145488.80   -145785.45       296.65   300.7
0.151       -145488.76   -145785.63       296.86   301.0
0.152       -145488.75   -145785.82       297.07   301.2
0.153       -145488.80   -145786.01       297.21   301.3
0.154       -145488.80   -145786.17       297.36   301.5
0.155       -145488.90   -145786.25       297.35   301.5
0.156       -145488.90   -145786.24       297.34   301.4
0.157       -145491.73   -145786.16       294.44   298.5
0.158       -145491.66   -145786.03       294.37   298.4
0.159       -145491.72   -145785.82       294.10   298.2
0.160       -145491.67   -145785.51       293.84   297.9
0.161       -145491.71   -145785.07       293.36   297.4
0.162       -145491.71   -145784.51       292.80   296.8
0.163       -145491.65   -145783.85       292.20   296.2
0.164       -145491.67   -145783.14       291.47   295.5
0.165       -145491.62   -145782.47       290.85   294.9
0.166       -145491.63   -145781.98       290.35   294.4
0.167       -145491.61   -145781.77       290.17   294.2
0.168       -145491.58   -145781.95       290.37   294.4
0.169       -145480.34   -145782.38       302.04   306.2
0.170       -145480.35   -145782.88       302.53   306.7
0.171       -145480.44   -145783.41       302.97   307.2
0.172       -145480.38   -145783.89       303.51   307.7
0.173       -145480.35   -145784.26       303.90   308.1
0.174       -145480.32   -145784.44       304.12   308.3
0.175       -145480.28   -145784.38       304.10   308.3
0.176       -145480.21   -145784.08       303.87   308.1
0.177       -145480.21   -145783.55       303.34   307.5
0.178       -145480.25   -145782.85       302.60   306.8
0.179       -145480.21   -145782.07       301.86   306.0
0.180       -145480.21   -145781.28       301.07   305.2
0.181       -145490.42   -145780.72       290.29   294.3
0.182       -145490.40   -145780.55       290.15   294.2
0.183       -145490.29   -145780.73       290.43   294.4
0.184       -145490.22   -145781.18       290.96   295.0
0.185       -145490.28   -145781.79       291.51   295.5
0.186       -145490.28   -145782.44       292.16   296.2
0.187       -145490.30   -145783.02       292.72   296.8
0.188       -145490.26   -145783.46       293.20   297.2
0.189       -145490.23   -145783.71       293.48   297.5
0.190       -145490.31   -145783.78       293.48   297.5
0.191       -145490.30   -145783.74       293.44   297.5
0.192       -145490.30   -145783.64       293.34   297.4
0.193       -145485.12   -145783.51       298.39   302.5
0.194       -145485.15   -145783.35       298.20   302.3
0.195       -145485.03   -145783.24       298.21   302.3
0.196       -145485.05   -145783.21       298.16   302.3
0.197       -145485.03   -145783.27       298.24   302.4
0.198       -145485.02   -145783.40       298.38   302.5
0.199       -145485.13   -145783.55       298.42   302.5
0.200       -145485.10   -145783.67       298.57   302.7
0.201       -145485.10   -145783.74       298.64   302.8
0.202       -145485.14   -145783.75       298.61   302.7
0.203       -145485.14   -145783.71       298.57   302.7
0.204       -145485.17   -145783.67       298.50   302.6
0.205       -145490.19   -145783.72       293.53   297.6
0.206       -145490.18   -145783.95       293.77   297.8
0.207       -145490.22   -145784.30       294.09   298.1
0.208       -145490.18   -145784.71       294.53   298.6
0.209       -145490.15   -145785.05       294.90   299.0
0.210       -145490.12   -145785.21       295.10   299.2
0.211       -145490.14   -145785.11       294.97   299.0
0.212       -145490.13   -145784.73       294.60   298.7
0.213       -145490.15   -145784.13       293.98   298.0
0.214       -145490.23   -145783.42       293.19   297.2
0.215       -145490.24   -145782.73       292.48   296.5
0.216       -145490.19   -145782.19       291.99   296.0
0.217       -145482.36   -145781.76       299.40   303.5
0.218       -145482.37   -145781.38       299.00   303.1
0.219       -145482.42   -145781.03       298.61   302.7
0.220       -145482.47   -145780.69       298.22   302.3
0.221       -145482.49   -145780.33       297.83   301.9
0.222       -145482.45   -145779.90       297.46   301.6
0.223       -145482.42   -145779.42       297.00   301.1
0.224       -145482.37   -145778.92       296.55   300.6
0.225       -145482.36   -145778.46       296.10   300.2
0.226       -145482.30   -145778.14       295.84   299.9
0.227       -145482.31   -145778.00       295.69   299.8
0.228       -145482.27   -145778.09       295.82   299.9
0.229       -145481.99   -145778.42       296.43   300.5
0.230       -145481.97   -145778.95       296.98   301.1
0.231       -145481.88   -145779.63       297.75   301.9
0.232       -145481.88   -145780.36       298.48   302.6
0.233       -145481.85   -145781.05       299.20   303.3
0.234       -145481.84   -145781.63       299.79   303.9
0.235       -145481.78   -145782.06       300.28   304.4
0.236       -145481.83   -145782.32       300.49   304.6
0.237       -145481.81   -145782.44       300.64   304.8
0.238       -145481.79   -145782.46       300.67   304.8
0.239       -145481.80   -145782.40       300.61   304.8
0.240       -145481.76   -145782.29       300.53   304.7
0.241       -145490.91   -145782.27       291.36   295.4
0.242       -145490.97   -145782.47       291.50   295.5
0.243       -145490.94   -145782.83       291.90   295.9
0.244       -145491.01   -145783.30       292.28   296.3
0.245       -145491.00   -145783.79       292.79   296.8
0.246       -145491.09   -145784.24       293.15   297.2
0.247       -145491.15   -145784.61       293.46   297.5
0.248       -145491.17   -145784.85       293.67   297.7
0.249       -145491.21   -145784.95       293.75   297.8
0.250       -145491.22   -145784.93       293.71   297.8
0.251       -145491.23   -145784.82       293.59   297.6
0.252       -145491.22   -145784.66       293.43   297.5
0.253       -145486.22   -145784.42       298.20   302.3
0.254       -145486.22   -145784.09       297.87   302.0
0.255       -145486.22   -145783.76       297.54   301.6
0.256       -145486.16   -145783.48       297.32   301.4
0.257       -145486.18   -145783.32       297.14   301.2
0.258       -145486.21   -145783.32       297.11   301.2
0.259       -145486.21   -145783.52       297.30   301.4
0.260       -145486.22   -145783.90       297.68   301.8
0.261       -145486.26   -145784.44       298.18   302.3
0.262       -145486.27   -145785.06       298.78   302.9
0.263       -145486.29   -145785.69       299.39   303.5
0.264       -145486.37   -145786.24       299.88   304.0
0.265       -145494.22   -145786.77       292.56   296.6
0.266       -145494.24   -145787.32       293.08   297.1
0.267       -145494.19   -145787.80       293.60   297.7
0.268       -145494.17   -145788.12       293.95   298.0
0.269       -145494.14   -145788.25       294.11   298.2
0.270       -145494.04   -145788.16       294.12   298.2
0.271       -145493.98   -145787.90       293.91   298.0
0.272       -145493.87   -145787.51       293.64   297.7
0.273       -145493.85   -145787.08       293.23   297.3
0.274       -145493.90   -145786.73       292.84   296.9
0.275       -145493.91   -145786.55       292.64   296.7
0.276       -145493.81   -145786.62       292.81   296.8
0.277       -145487.61   -145786.86       299.25   303.4
0.278       -145487.63   -145787.16       299.53   303.7
0.279       -145487.59   -145787.48       299.89   304.0
0.280       -145487.51   -145787.75       300.24   304.4
0.281       -145487.54   -145787.92       300.38   304.5
0.282       -145487.52   -145787.91       300.40   304.5
0.283       -145487.47   -145787.72       300.25   304.4
0.284       -145487.47   -145787.32       299.85   304.0
0.285       -145487.51   -145786.72       299.21   303.3
0.286       -145487.46   -145785.99       298.53   302.7
0.287       -145487.44   -145785.19       297.75   301.9
0.288       -145487.42   -145784.37       296.95   301.1
0.289       -145489.47   -145783.67       294.20   298.3
0.290       -145489.48   -145783.16       293.67   297.7
0.291       -145489.53   -145782.85       293.32   297.4
0.292       -145489.55   -145782.75       293.20   297.3
0.293       -145489.52   -145782.82       293.30   297.4
0.294       -145489.55   -145782.99       293.44   297.5
0.295       -145489.54   -145783.16       293.62   297.7
0.296       -145489.56   -145783.23       293.67   297.7
0.297       -145489.58   -145783.13       293.55   297.6
0.298       -145489.62   -145782.81       293.19   297.2
0.299       -145489.60   -145782.26       292.66   296.7
0.300       -145489.59   -145781.53       291.94   296.0
0.301       -145481.64   -145780.58       298.94   303.1
0.302       -145481.68   -145779.44       297.76   301.9
0.303       -145481.61   -145778.31       296.69   300.8
0.304       -145481.53   -145777.36       295.83   299.9
0.305       -145481.58   -145776.76       295.18   299.3
0.306       -145481.56   -145776.58       295.02   299.1
0.307       -145481.50   -145776.84       295.34   299.4
0.308       -145481.47   -145777.48       296.01   300.1
0.309       -145481.53   -145778.36       296.83   300.9
0.310       -145481.50   -145779.33       297.83   301.9
0.311       -145481.50   -145780.23       298.73   302.9
0.312       -145481.54   -145780.92       299.38   303.5
0.313       -145488.50   -145781.40       292.90   296.9
0.314       -145488.49   -145781.72       293.23   297.3
0.315       -145488.51   -145781.87       293.36   297.4
0.316       -145488.57   -145781.90       293.33   297.4
0.317       -145488.61   -145781.85       293.24   297.3
0.318       -145488.63   -145781.80       293.17   297.2
0.319       -145488.70   -145781.79       293.09   297.1
0.320       -145488.68   -145781.88       293.20   297.2
0.321       -145488.61   -145782.11       293.50   297.5
0.322       -145488.55   -145782.48       293.93   298.0
0.323       -145488.49   -145782.97       294.48   298.5
0.324       -145488.52   -145783.56       295.04   299.1
0.325       -145486.83   -145784.16       297.33   301.4
0.326       -145486.90   -145784.70       297.80   301.9
0.327       -145486.95   -145785.12       298.17   302.3
0.328       -145487.04   -145785.38       298.34   302.5
0.329       -145487.04   -145785.47       298.43   302.5
0.330       -145487.09   -145785.39       298.30   302.4
0.331       -145487.15   -145785.18       298.04   302.2
0.332       -145487.14   -145784.91       297.76   301.9
0.333       -145487.06   -145784.59       297.53   301.6
0.334       -145487.10   -145784.27       297.16   301.3
0.335       -145487.13   -145783.97       296.84   300.9
0.336       -145487.13   -145783.72       296.59   300.7
0.337       -145488.51   -145783.56       295.05   299.1
0.338       -145488.48   -145783.49       295.02   299.1
0.339       -145488.46   -145783.49       295.03   299.1
0.340       -145488.50   -145783.51       295.01   299.1
0.341       -145488.50   -145783.48       294.98   299.1
0.342       -145488.52   -145783.34       294.82   298.9
0.343       -145488.55   -145783.06       294.51   298.6
0.344       -145488.53   -145782.61       294.08   298.1
0.345       -145488.51   -145782.03       293.52   297.6
0.346       -145488.52   -145781.38       292.86   296.9
0.347       -145488.44   -145780.73       292.30   296.3
0.348       -145488.43   -145780.18       291.75   295.8
0.349       -145480.05   -145779.64       299.59   303.7
0.350       -145480.14   -145779.06       298.92   303.0
0.351       -145480.11   -145778.47       298.37   302.5
0.352       -145480.12   -145777.91       297.80   301.9
0.353       -145480.17   -145777.42       297.25   301.4
0.354       -145480.18   -145777.01       296.83   300.9
0.355       -145480.14   -145776.72       296.58   300.7
0.356       -145480.13   -145776.56       296.43   300.5
0.357       -145480.16   -145776.56       296.41   300.5
0.358       -145480.14   -145776.73       296.59   300.7
0.359       -145480.19   -145777.05       296.85   301.0
0.360       -145480.22   -145777.49       297.27   301.4
0.361       -145482.93   -145778.04       295.11   299.2
0.362       -145482.91   -145778.67       295.76   299.8
0.363       -145482.94   -145779.32       296.38   300.5
0.364       -145482.88   -145779.90       297.01   301.1
0.365       -145482.91   -145780.36       297.45   301.6
0.366       -145482.90   -145780.68       297.78   301.9
0.367       -145482.89   -145780.85       297.96   302.1
0.368       -145482.84   -145780.88       298.04   302.2
0.369       -145482.74   -145780.81       298.07   302.2
0.370       -145482.79   -145780.66       297.87   302.0
0.371       -145482.82   -145780.47       297.65   301.8
0.372       -145482.79   -145780.27       297.48   301.6
0.373       -145485.91   -145780.13       294.22   298.3
0.374       -145485.94   -145780.10       294.15   298.2
0.375       -145485.96   -145780.17       294.21   298.3
0.376       -145485.99   -145780.36       294.36   298.4
0.377       -145486.05   -145780.64       294.59   298.7
0.378       -145486.18   -145781.04       294.86   298.9
0.379       -145486.11   -145781.55       295.45   299.5
0.380       -145486.06   -145782.18       296.11   300.2
0.381       -145486.05   -145782.90       296.84   300.9
0.382       -145486.04   -145783.68       297.64   301.7
0.383       -145486.03   -145784.50       298.47   302.6
0.384       -145485.90   -145785.32       299.43   303.6
0.385       -145492.84   -145786.18       293.34   297.4
0.386       -145492.83   -145787.12       294.30   298.4
0.387       -145492.93   -145788.05       295.12   299.2
0.388       -145493.04   -145788.87       295.83   299.9
0.389       -145493.03   -145789.51       296.47   300.6
0.390       -145493.09   -145789.88       296.79   300.9
0.391       -145493.05   -145789.97       296.92   301.0
0.392       -145493.03   -145789.79       296.76   300.9
0.393       -145492.97   -145789.39       296.42   300.5
0.394       -145492.98   -145788.87       295.89   300.0
0.395       -145492.98   -145788.31       295.33   299.4
0.396       -145492.93   -145787.78       294.85   298.9
0.397       -145490.72   -145787.31       296.59   300.7
0.398       -145490.75   -145786.90       296.16   300.2
0.399       -145490.69   -145786.57       295.88   300.0
0.400       -145490.61   -145786.30       295.69   299.8
0.401       -145490.62   -145786.07       295.44   299.5
0.402       -145490.58   -145785.84       295.26   299.3
0.403       -145490.62   -145785.61       294.99   299.1
0.404       -145490.61   -145785.35       294.74   298.8
0.405       -145490.58   -145785.09       294.51   298.6
0.406       -145490.56   -145784.83       294.27   298.3
0.407       -145490.59   -145784.61       294.02   298.1
0.408       -145490.57   -145784.46       293.89   297.9
0.409       -145486.56   -145784.34       297.78   301.9
0.410       -145486.51   -145784.25       297.74   301.9
0.411       -145486.45   -145784.21       297.76   301.9
0.412       -145486.40   -145784.22       297.82   301.9
0.413       -145486.40   -145784.29       297.90   302.0
0.414       -145486.34   -145784.44       298.10   302.2
0.415       -145486.31   -145784.63       298.32   302.4
0.416       -145486.25   -145784.85       298.60   302.7
0.417       -145486.28   -145785.07       298.79   302.9
0.418       -145486.32   -145785.26       298.94   303.1
0.419       -145486.32   -145785.38       299.06   303.2
0.420       -145486.19   -145785.39       299.20   303.3
0.421       -145492.70   -145785.36       292.66   296.7
0.422       -145492.64   -145785.37       292.73   296.8
0.423       -145492.65   -145785.39       292.74   296.8
0.424       -145492.68   -145785.41       292.73   296.8
0.425       -145492.64   -145785.41       292.77   296.8
0.426       -145492.67   -145785.42       292.76   296.8
0.427       -145492.65   -145785.44       292.79   296.8
0.428       -145492.63   -145785.51       292.88   296.9
0.429       -145492.67   -145785.65       292.98   297.0
0.430       -145492.62   -145785.88       293.25   297.3
0.431       -145492.70   -145786.19       293.50   297.5
0.432       -145492.75   -145786.57       293.82   297.9
0.433       -145488.58   -145786.90       298.33   302.4
0.434       -145488.51   -145787.08       298.57   302.7
0.435       -145488.56   -145787.08       298.52   302.6
0.436       -145488.64   -145786.89       298.25   302.4
0.437       -145488.68   -145786.54       297.85   302.0
0.438       -145488.68   -145786.09       297.41   301.5
0.439       -145488.65   -145785.60       296.94   301.0
0.440       -145488.65   -145785.13       296.48   300.6
0.441       -145488.61   -145784.72       296.11   300.2
0.442       -145488.57   -145784.39       295.83   299.9
0.443       -145488.63   -145784.15       295.52   299.6
0.444       -145488.64   -145783.98       295.34   299.4
0.445       -145487.51   -145783.84       296.33   300.4
0.446       -145487.47   -145783.72       296.25   300.3
0.447       -145487.38   -145783.63       296.25   300.3
0.448       -145487.37   -145783.59       296.22   300.3
0.449       -145487.37   -145783.65       296.28   300.4
0.450       -145487.31   -145783.83       296.53   300.6
0.451       -145487.25   -145784.16       296.90   301.0
0.452       -145487.22   -145784.61       297.39   301.5
0.453       -145487.17   -145785.16       297.98   302.1
0.454       -145487.20   -145785.72       298.52   302.6
0.455       -145487.16   -145786.22       299.07   303.2
0.456       -145487.10   -145786.59       299.49   303.6
0.457       -145494.18   -145786.86       292.69   296.7
0.458       -145494.19   -145787.09       292.90   296.9
0.459       -145494.18   -145787.26       293.08   297.1
0.460       -145494.19   -145787.34       293.15   297.2
0.461       -145494.17   -145787.33       293.16   297.2
0.462       -145494.12   -145787.22       293.11   297.2
0.463       -145494.10   -145787.06       292.96   297.0
0.464       -145494.08   -145786.86       292.77   296.8
0.465       -145494.12   -145786.67       292.55   296.6
0.466       -145494.09   -145786.54       292.45   296.5
0.467       -145494.09   -145786.48       292.39   296.4
0.468       -145494.04   -145786.53       292.50   296.5
0.469       -145487.13   -145786.62       299.49   303.6
0.470       -145487.10   -145786.63       299.53   303.7
0.471       -145487.13   -145786.60       299.47   303.6
0.472       -145487.13   -145786.54       299.41   303.5
0.473       -145487.18   -145786.44       299.27   303.4
0.474       -145487.24   -145786.30       299.07   303.2
0.475       -145487.19   -145786.13       298.94   303.1
0.476       -145487.26   -145785.89       298.63   302.8
0.477       -145487.22   -145785.61       298.39   302.5
0.478       -145487.31   -145785.27       297.96   302.1
0.479       -145487.33   -145784.87       297.53   301.6
0.480       -145487.38   -145784.39       297.01   301.1
0.481       -145489.54   -145783.88       294.34   298.4
0.482       -145489.57   -145783.40       293.83   297.9
0.483       -145489.61   -145782.95       293.35   297.4
0.484       -145489.59   -145782.58       292.99   297.0
0.485       -145489.52   -145782.29       292.77   296.8
0.486       -145489.52   -145782.09       292.57   296.6
0.487       -145489.60   -145782.00       292.39   296.4
0.488       -145489.64   -145782.02       292.37   296.4
0.489       -145489.58   -145782.15       292.57   296.6
0.490       -145489.59   -145782.37       292.79   296.8
0.491       -145489.51   -145782.65       293.14   297.2
0.492       -145489.57   -145782.94       293.37   297.4
0.493       -145484.51   -145783.13       298.62   302.7
0.494       -145484.49   -145783.15       298.66   302.8
0.495       -145484.56   -145782.96       298.41   302.5
0.496       -145484.54   -145782.60       298.06   302.2
0.497       -145484.46   -145782.10       297.64   301.7
0.498       -145484.44   -145781.52       297.07   301.2
0.499       -145484.36   -145780.91       296.55   300.6
0.500       -145484.27   -145780.32       296.05   300.1
0.501       -145484.28   -145779.80       295.52   299.6
0.502       -145484.34   -145779.41       295.08   299.1
0.503       -145484.33   -145779.16       294.83   298.9
0.504       -145484.29   -145779.06       294.77   298.8
0.505       -145482.10   -145779.07       296.97   301.1
0.506       -145482.09   -145779.14       297.05   301.2
0.507       -145482.12   -145779.24       297.12   301.2
0.508       -145482.22   -145779.34       297.12   301.2
0.509       -145482.25   -145779.42       297.17   301.3
0.510       -145482.30   -145779.44       297.14   301.2
0.511       -145482.38   -145779.38       297.00   301.1
0.512       -145482.32   -145779.24       296.91   301.0
0.513       -145482.29   -145779.03       296.74   300.8
0.514       -145482.27   -145778.79       296.52   300.6
0.515       -145482.20   -145778.59       296.40   300.5
0.516       -145482.15   -145778.50       296.35   300.4
0.517       -145482.94   -145778.55       295.61   299.7
0.518       -145482.97   -145778.78       295.81   299.9
0.519       -145482.97   -145779.18       296.21   300.3
0.520       -145483.00   -145779.70       296.70   300.8
0.521       -145483.06   -145780.29       297.22   301.3
0.522       -145482.99   -145780.89       297.90   302.0
0.523       -145482.94   -145781.46       298.52   302.6
0.524       -145482.92   -145781.95       299.03   303.2
0.525       -145482.91   -145782.33       299.43   303.6
0.526       -145482.93   -145782.59       299.67   303.8
0.527       -145482.95   -145782.69       299.74   303.9
0.528       -145482.95   -145782.61       299.66   303.8
0.529       -145490.44   -145782.47       292.03   296.1
0.530       -145490.47   -145782.40       291.93   296.0
0.531       -145490.49   -145782.40       291.91   295.9
0.532       -145490.50   -145782.49       291.99   296.0
0.533       -145490.52   -145782.65       292.14   296.2
0.534       -145490.55   -145782.89       292.34   296.4
0.535       -145490.67   -145783.19       292.53   296.6
0.536       -145490.71   -145783.54       292.83   296.9
0.537       -145490.77   -145783.91       293.14   297.2
0.538       -145490.74   -145784.26       293.52   297.6
0.539       -145490.72   -145784.59       293.87   297.9
0.540       -145490.61   -145784.89       294.28   298.3
0.541       -145487.42   -145785.12       297.71   301.8
0.542       -145487.50   -145785.27       297.77   301.9
0.543       -145487.49   -145785.35       297.86   302.0
0.544       -145487.57   -145785.40       297.84   301.9
0.545       -145487.56   -145785.43       297.87   302.0
0.546       -145487.50   -145785.46       297.95   302.1
0.547       -145487.51   -145785.50       297.99   302.1
0.548       -145487.46   -145785.54       298.08   302.2
0.549       -145487.50   -145785.59       298.09   302.2
0.550       -145487.46   -145785.66       298.20   302.3
0.551       -145487.41   -145785.73       298.32   302.4
0.552       -145487.45   -145785.79       298.35   302.5
0.553       -145492.23   -145785.91       293.68   297.7
0.554       -145492.33   -145786.11       293.78   297.8
0.555       -145492.26   -145786.32       294.06   298.1
0.556       -145492.27   -145786.48       294.22   298.3
0.557       -145492.29   -145786.54       294.25   298.3
0.558       -145492.40   -145786.48       294.08   298.1
0.559       -145492.37   -145786.33       293.96   298.0
0.560       -145492.39   -145786.13       293.74   297.8
0.561       -145492.55   -145785.93       293.38   297.4
0.562       -145492.56   -145785.77       293.21   297.3
0.563       -145492.58   -145785.68       293.10   297.1
0.564       -145492.54   -145785.64       293.10   297.1
0.565       -145486.87   -145785.55       298.68   302.8
0.566       -145486.79   -145785.28       298.50   302.6
0.567       -145486.78   -145784.86       298.08   302.2
0.568       -145486.80   -145784.34       297.53   301.6
0.569       -145486.86   -145783.78       296.92   301.0
0.570       -145486.91   -145783.30       296.39   300.5
0.571       -145486.89   -145783.00       296.10   300.2
0.572       -145486.98   -145782.96       295.98   300.1
0.573       -145487.01   -145783.21       296.20   300.3
0.574       -145487.04   -145783.74       296.69   300.8
0.575       -145487.04   -145784.46       297.42   301.5
0.576       -145487.05   -145785.26       298.22   302.3
0.577       -145491.67   -145786.10       294.43   298.5
0.578       -145491.69   -145786.92       295.23   299.3
0.579       -145491.69   -145787.60       295.91   300.0
0.580       -145491.74   -145788.09       296.35   300.4
