eps, k, i0 , i1
0.100, 0.80, 282, 2187
3.00153, -1.27678
3.00653, -2.03800
3.01163, -1.45719
3.01671, -0.26293
3.02174, 0.73861
3.02687, 0.87793
3.03191, -0.43555
3.03703, -1.17521
3.04211, -0.36575
3.04712, -0.04110
3.05216, -0.17955
3.05716, 0.38113
3.06217, 0.14125
3.06719, -0.62613
3.07222, -0.70875
3.07724, -0.37539
3.08224, -0.05462
3.08727, 0.19612
3.09229, -0.38913
3.09730, -0.70588
3.10232, -0.53064
3.10732, 0.16612
3.11234, 0.76910
3.11735, 0.58405
3.12236, 0.63296
3.12737, 0.60463
3.13241, 0.45468
3.13744, 0.86101
3.14244, 0.66748
3.14746, -0.43361
3.15246, -0.26755
3.15751, 1.54324
3.16258, 1.79881
3.16759, 0.90561
3.17262, 0.92402
3.17762, 0.50393
3.18263, -0.47204
3.18764, -0.40823
3.19265, 0.48396
3.19767, 0.85653
3.20267, 1.06704
3.20771, 1.20838
3.21276, 1.32719
3.21777, 1.65890
3.22279, 1.34571
3.22780, 0.81307
3.23280, 0.51156
3.23782, 0.03535
3.24285, 0.06525
3.24788, 1.43423
3.25289, 1.89790
3.25789, 1.31951
3.26289, 0.59655
3.26789, 0.73846
3.27295, 1.18664
3.27797, 0.56249
3.28298, 0.14384
3.28800, 0.59753
3.29306, 0.88356
3.29807, 0.81190
3.30308, 0.99224
3.30809, 1.45755
3.31310, 1.74679
3.31812, 1.67515
3.32312, 1.72333
3.32813, 1.52854
3.33316, 0.47366
3.33817, 1.11807
3.34322, 1.78649
3.34823, 1.35561
3.35325, 1.16307
3.35829, 1.70577
3.36332, 1.70198
3.36833, 0.74730
3.37333, 1.52922
3.37837, 2.13247
3.38338, 1.91436
3.38838, 1.28917
3.39338, 1.51054
3.39839, 1.83502
3.40342, 1.70775
3.40843, 1.40755
3.41343, 1.60419
3.41843, 1.74668
3.42343, 1.10962
3.42843, 1.35917
3.43344, 2.17383
3.43847, 2.53126
3.44348, 1.89115
3.44851, 1.62664
3.45354, 1.98921
3.45854, 1.96977
3.46355, 1.49472
3.46856, 1.03829
3.47356, 1.40043
3.47859, 2.16440
3.48361, 2.22687
3.48863, 2.25766
3.49366, 2.62250
3.49867, 1.81212
3.50372, 1.63972
3.50874, 2.58101
3.51375, 2.42598
3.51878, 2.07862
3.52382, 2.51414
3.52882, 2.50894
3.53384, 1.54602
3.53887, 1.44145
3.54387, 2.04319
3.54889, 1.69603
3.55397, 2.35354
3.55903, 2.99816
3.56404, 2.27070
3.56905, 1.60922
3.57415, 2.11042
3.57933, 2.22310
3.58440, 3.01565
3.58940, 3.13534
3.59440, 2.62970
3.59943, 2.28620
