Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.108       -145486.99   -145785.53       298.54   302.7
0.109       -145492.22   -145785.49       293.27   297.3
0.110       -145492.14   -145785.44       293.30   297.3
0.111       -145492.13   -145785.38       293.25   297.3
0.112       -145492.16   -145785.29       293.13   297.2
0.113       -145492.16   -145785.19       293.03   297.1
0.114       -145492.12   -145785.08       292.96   297.0
0.115       -145492.12   -145784.99       292.88   296.9
0.116       -145492.16   -145784.95       292.79   296.8
0.117       -145492.16   -145785.00       292.84   296.9
0.118       -145492.19   -145785.16       292.97   297.0
0.119       -145492.21   -145785.47       293.26   297.3
0.120       -145492.25   -145785.91       293.66   297.7
0.121       -145487.76   -145786.42       298.66   302.8
0.122       -145487.79   -145786.87       299.08   303.2
0.123       -145487.85   -145787.21       299.36   303.5
0.124       -145487.81   -145787.38       299.57   303.7
0.125       -145487.81   -145787.31       299.50   303.6
0.126       -145487.89   -145786.98       299.09   303.2
0.127       -145487.90   -145786.38       298.48   302.6
0.128       -145487.87   -145785.56       297.69   301.8
0.129       -145487.90   -145784.57       296.67   300.8
0.130       -145487.94   -145783.52       295.58   299.7
0.131       -145488.03   -145782.53       294.51   298.6
0.132       -145488.00   -145781.71       293.72   297.8
0.133       -145483.56   -145781.10       297.53   301.6
0.134       -145483.60   -145780.68       297.08   301.2
0.135       -145483.61   -145780.49       296.88   301.0
0.136       -145483.75   -145780.51       296.76   300.9
0.137       -145483.66   -145780.71       297.05   301.1
0.138       -145483.72   -145781.04       297.32   301.4
0.139       -145483.70   -145781.43       297.73   301.8
0.140       -145483.73   -145781.81       298.08   302.2
0.141       -145483.73   -145782.15       298.42   302.5
0.142       -145483.76   -145782.41       298.65   302.8
0.143       -145483.76   -145782.60       298.83   303.0
0.144       -145483.77   -145782.73       298.96   303.1
0.145       -145489.80   -145782.90       293.11   297.2
0.146       -145489.80   -145783.22       293.41   297.5
0.147       -145489.79   -145783.66       293.88   297.9
0.148       -145489.74   -145784.18       294.45   298.5
0.149       -145489.79   -145784.70       294.91   299.0
0.150       -145489.71   -145785.13       295.43   299.5
0.151       -145489.65   -145785.40       295.75   299.8
0.152       -145489.61   -145785.47       295.86   299.9
0.153       -145489.56   -145785.33       295.76   299.8
0.154       -145489.59   -145785.03       295.43   299.5
0.155       -145489.60   -145784.64       295.04   299.1
0.156       -145489.68   -145784.28       294.60   298.7
0.157       -145487.05   -145784.02       296.97   301.1
0.158       -145487.02   -145783.93       296.91   301.0
0.159       -145486.96   -145784.07       297.12   301.2
0.160       -145486.93   -145784.44       297.51   301.6
0.161       -145486.97   -145784.98       298.02   302.1
0.162       -145486.91   -145785.60       298.69   302.8
0.163       -145486.93   -145786.15       299.22   303.4
0.164       -145487.00   -145786.52       299.52   303.7
0.165       -145487.05   -145786.61       299.55   303.7
0.166       -145487.06   -145786.35       299.30   303.4
0.167       -145487.12   -145785.78       298.65   302.8
0.168       -145487.20   -145784.94       297.74   301.9
0.169       -145490.77   -145784.00       293.23   297.3
0.170       -145490.75   -145783.11       292.36   296.4
0.171       -145490.71   -145782.39       291.68   295.7
0.172       -145490.74   -145781.94       291.20   295.2
0.173       -145490.81   -145781.80       290.99   295.0
0.174       -145490.80   -145781.94       291.14   295.2
0.175       -145490.83   -145782.31       291.47   295.5
0.176       -145490.86   -145782.78       291.92   295.9
0.177       -145490.91   -145783.23       292.32   296.4
0.178       -145490.95   -145783.54       292.59   296.6
0.179       -145490.87   -145783.64       292.77   296.8
0.180       -145490.81   -145783.51       292.70   296.7
0.181       -145484.33   -145783.07       298.74   302.9
0.182       -145484.40   -145782.32       297.92   302.0
0.183       -145484.38   -145781.40       297.02   301.1
0.184       -145484.37   -145780.45       296.08   300.2
0.185       -145484.34   -145779.62       295.28   299.4
0.186       -145484.36   -145779.00       294.64   298.7
0.187       -145484.38   -145778.63       294.25   298.3
0.188       -145484.43   -145778.50       294.07   298.1
0.189       -145484.42   -145778.55       294.13   298.2
0.190       -145484.45   -145778.71       294.26   298.3
0.191       -145484.45   -145778.91       294.46   298.5
0.192       -145484.43   -145779.06       294.63   298.7
0.193       -145481.82   -145779.09       297.27   301.4
0.194       -145481.93   -145778.92       297.00   301.1
0.195       -145481.98   -145778.60       296.62   300.7
0.196       -145482.02   -145778.18       296.16   300.2
0.197       -145482.05   -145777.76       295.71   299.8
0.198       -145482.04   -145777.43       295.39   299.5
0.199       -145482.00   -145777.25       295.24   299.3
0.200       -145482.04   -145777.26       295.22   299.3
0.201       -145482.11   -145777.49       295.38   299.5
0.202       -145482.05   -145777.89       295.84   299.9
0.203       -145482.09   -145778.41       296.32   300.4
0.204       -145482.06   -145778.98       296.92   301.0
0.205       -145484.06   -145779.52       295.46   299.5
0.206       -145484.10   -145779.98       295.88   300.0
0.207       -145484.06   -145780.30       296.24   300.3
0.208       -145484.09   -145780.44       296.35   300.4
0.209       -145484.03   -145780.39       296.36   300.5
0.210       -145483.94   -145780.20       296.27   300.4
0.211       -145483.97   -145779.93       295.96   300.0
0.212       -145484.02   -145779.66       295.64   299.7
0.213       -145484.01   -145779.45       295.45   299.5
0.214       -145484.05   -145779.34       295.30   299.4
0.215       -145484.04   -145779.37       295.32   299.4
0.216       -145484.02   -145779.52       295.50   299.6
0.217       -145483.20   -145779.77       296.56   300.7
0.218       -145483.14   -145780.08       296.94   301.0
0.219       -145483.07   -145780.45       297.38   301.5
0.220       -145483.06   -145780.86       297.80   301.9
0.221       -145483.09   -145781.31       298.22   302.3
0.222       -145483.13   -145781.84       298.71   302.8
0.223       -145483.16   -145782.46       299.30   303.4
0.224       -145483.12   -145783.17       300.05   304.2
0.225       -145483.09   -145783.97       300.87   305.0
0.226       -145483.22   -145784.79       301.57   305.7
0.227       -145483.24   -145785.55       302.31   306.5
0.228       -145483.18   -145786.13       302.95   307.1
0.229       -145497.12   -145786.58       289.47   293.5
0.230       -145497.02   -145787.02       289.99   294.0
0.231       -145497.00   -145787.32       290.32   294.3
0.232       -145497.03   -145787.45       290.42   294.4
0.233       -145497.03   -145787.41       290.38   294.4
0.234       -145497.04   -145787.25       290.20   294.2
0.235       -145497.15   -145787.02       289.87   293.9
0.236       -145497.03   -145786.81       289.78   293.8
0.237       -145497.05   -145786.69       289.64   293.6
0.238       -145496.99   -145786.70       289.71   293.7
0.239       -145496.97   -145786.84       289.86   293.9
0.240       -145496.98   -145787.10       290.12   294.1
0.241       -145485.24   -145787.29       302.05   306.2
0.242       -145485.31   -145787.23       301.92   306.1
0.243       -145485.24   -145786.90       301.66   305.8
0.244       -145485.21   -145786.34       301.12   305.3
0.245       -145485.22   -145785.62       300.40   304.5
0.246       -145485.24   -145784.82       299.58   303.7
0.247       -145485.25   -145784.03       298.78   302.9
0.248       -145485.22   -145783.33       298.11   302.2
0.249       -145485.25   -145782.80       297.55   301.7
0.250       -145485.29   -145782.52       297.22   301.3
0.251       -145485.36   -145782.53       297.17   301.3
0.252       -145485.34   -145782.80       297.46   301.6
0.253       -145488.43   -145783.33       294.89   299.0
0.254       -145488.44   -145784.02       295.58   299.7
0.255       -145488.45   -145784.73       296.28   300.4
0.256       -145488.40   -145785.32       296.92   301.0
0.257       -145488.40   -145785.66       297.26   301.4
0.258       -145488.35   -145785.67       297.33   301.4
0.259       -145488.36   -145785.37       297.00   301.1
0.260       -145488.37   -145784.81       296.44   300.5
0.261       -145488.42   -145784.13       295.71   299.8
0.262       -145488.39   -145783.46       295.07   299.1
0.263       -145488.34   -145782.95       294.61   298.7
0.264       -145488.37   -145782.69       294.32   298.4
0.265       -145485.19   -145782.69       297.50   301.6
0.266       -145485.18   -145782.90       297.71   301.8
0.267       -145485.16   -145783.24       298.08   302.2
0.268       -145485.21   -145783.63       298.42   302.5
0.269       -145485.29   -145783.95       298.66   302.8
0.270       -145485.31   -145784.08       298.77   302.9
0.271       -145485.37   -145783.94       298.57   302.7
0.272       -145485.36   -145783.52       298.16   302.3
0.273       -145485.41   -145782.85       297.44   301.5
0.274       -145485.46   -145782.05       296.59   300.7
0.275       -145485.48   -145781.24       295.75   299.8
0.276       -145485.45   -145780.58       295.12   299.2
0.277       -145483.86   -145780.20       296.34   300.4
0.278       -145483.90   -145780.17       296.27   300.4
0.279       -145483.97   -145780.53       296.56   300.7
0.280       -145483.94   -145781.22       297.29   301.4
0.281       -145483.99   -145782.12       298.13   302.2
0.282       -145484.02   -145783.05       299.03   303.2
0.283       -145483.98   -145783.81       299.83   304.0
0.284       -145484.12   -145784.26       300.15   304.3
0.285       -145484.11   -145784.29       300.17   304.3
0.286       -145484.17   -145783.86       299.69   303.8
0.287       -145484.16   -145783.05       298.89   303.0
0.288       -145484.15   -145782.01       297.85   302.0
0.289       -145488.04   -145780.96       292.92   297.0
0.290       -145488.05   -145780.13       292.08   296.1
0.291       -145488.00   -145779.65       291.65   295.7
0.292       -145487.99   -145779.59       291.60   295.6
0.293       -145488.02   -145779.94       291.92   296.0
0.294       -145488.06   -145780.67       292.61   296.6
0.295       -145488.12   -145781.66       293.54   297.6
0.296       -145488.22   -145782.77       294.56   298.6
0.297       -145488.20   -145783.89       295.69   299.8
0.298       -145488.21   -145784.89       296.68   300.8
0.299       -145488.24   -145785.71       297.47   301.6
0.300       -145488.32   -145786.27       297.95   302.1
0.301       -145492.36   -145786.64       294.28   298.3
0.302       -145492.39   -145786.88       294.49   298.6
0.303       -145492.38   -145787.03       294.65   298.7
0.304       -145492.41   -145787.10       294.69   298.8
0.305       -145492.49   -145787.13       294.64   298.7
0.306       -145492.46   -145787.12       294.66   298.7
0.307       -145492.52   -145787.08       294.57   298.6
0.308       -145492.56   -145787.03       294.47   298.5
0.309       -145492.56   -145786.95       294.39   298.5
0.310       -145492.54   -145786.82       294.29   298.3
0.311       -145492.56   -145786.63       294.06   298.1
0.312       -145492.53   -145786.35       293.82   297.9
0.313       -145488.38   -145785.92       297.54   301.6
0.314       -145488.32   -145785.31       296.99   301.1
0.315       -145488.27   -145784.57       296.30   300.4
0.316       -145488.30   -145783.79       295.48   299.6
0.317       -145488.24   -145783.06       294.81   298.9
0.318       -145488.27   -145782.49       294.22   298.3
0.319       -145488.36   -145782.17       293.81   297.9
0.320       -145488.38   -145782.13       293.75   297.8
0.321       -145488.27   -145782.39       294.12   298.2
0.322       -145488.29   -145782.88       294.59   298.7
0.323       -145488.29   -145783.52       295.22   299.3
0.324       -145488.33   -145784.16       295.84   299.9
0.325       -145488.17   -145784.69       296.52   300.6
0.326       -145488.20   -145784.98       296.78   300.9
0.327       -145488.26   -145784.95       296.69   300.8
0.328       -145488.20   -145784.59       296.40   300.5
0.329       -145488.19   -145783.94       295.75   299.8
0.330       -145488.19   -145783.08       294.89   299.0
0.331       -145488.21   -145782.13       293.91   298.0
0.332       -145488.24   -145781.23       293.00   297.0
0.333       -145488.33   -145780.53       292.20   296.2
0.334       -145488.42   -145780.10       291.69   295.7
0.335       -145488.44   -145780.03       291.58   295.6
0.336       -145488.46   -145780.28       291.82   295.8
0.337       -145480.21   -145780.67       300.47   304.6
0.338       -145480.16   -145780.98       300.82   305.0
0.339       -145480.16   -145781.11       300.95   305.1
0.340       -145480.11   -145781.02       300.91   305.1
0.341       -145480.03   -145780.72       300.69   304.8
0.342       -145480.03   -145780.27       300.24   304.4
0.343       -145479.96   -145779.77       299.81   304.0
0.344       -145479.98   -145779.34       299.36   303.5
0.345       -145480.04   -145779.05       299.00   303.1
0.346       -145480.06   -145778.95       298.90   303.0
0.347       -145480.09   -145779.07       298.98   303.1
0.348       -145480.01   -145779.36       299.34   303.5
0.349       -145486.84   -145779.85       293.01   297.1
0.350       -145486.82   -145780.55       293.74   297.8
0.351       -145486.86   -145781.37       294.50   298.6
0.352       -145487.02   -145782.18       295.16   299.2
0.353       -145487.00   -145782.91       295.90   300.0
0.354       -145487.05   -145783.49       296.43   300.5
0.355       -145487.11   -145783.88       296.77   300.9
0.356       -145487.07   -145784.07       297.00   301.1
0.357       -145487.03   -145784.06       297.04   301.1
0.358       -145487.00   -145783.88       296.88   301.0
0.359       -145487.00   -145783.57       296.57   300.7
0.360       -145486.96   -145783.17       296.21   300.3
0.361       -145487.54   -145782.74       295.20   299.3
0.362       -145487.64   -145782.34       294.70   298.8
0.363       -145487.65   -145781.99       294.34   298.4
0.364       -145487.63   -145781.76       294.13   298.2
0.365       -145487.58   -145781.67       294.09   298.2
0.366       -145487.61   -145781.76       294.16   298.2
0.367       -145487.63   -145782.04       294.41   298.5
0.368       -145487.66   -145782.48       294.82   298.9
0.369       -145487.61   -145783.01       295.41   299.5
0.370       -145487.58   -145783.56       295.98   300.1
0.371       -145487.67   -145783.98       296.31   300.4
0.372       -145487.72   -145784.19       296.47   300.6
0.373       -145488.80   -145784.11       295.32   299.4
0.374       -145488.83   -145783.74       294.91   299.0
0.375       -145488.91   -145783.09       294.18   298.2
0.376       -145488.92   -145782.25       293.33   297.4
0.377       -145488.83   -145781.33       292.50   296.5
0.378       -145488.86   -145780.45       291.58   295.6
0.379       -145488.84   -145779.73       290.89   294.9
0.380       -145488.81   -145779.27       290.46   294.5
0.381       -145488.77   -145779.14       290.37   294.4
0.382       -145488.87   -145779.36       290.50   294.5
0.383       -145488.89   -145779.89       291.00   295.0
0.384       -145488.91   -145780.63       291.71   295.7
0.385       -145480.52   -145781.37       300.86   305.0
0.386       -145480.57   -145781.89       301.32   305.5
0.387       -145480.60   -145782.11       301.51   305.7
0.388       -145480.63   -145782.01       301.38   305.5
0.389       -145480.63   -145781.61       300.98   305.1
0.390       -145480.56   -145780.96       300.40   304.5
0.391       -145480.57   -145780.16       299.59   303.7
0.392       -145480.61   -145779.29       298.68   302.8
0.393       -145480.64   -145778.44       297.80   301.9
0.394       -145480.63   -145777.68       297.05   301.1
0.395       -145480.59   -145777.08       296.48   300.6
0.396       -145480.56   -145776.65       296.09   300.2
0.397       -145480.92   -145776.40       295.48   299.6
0.398       -145480.96   -145776.32       295.36   299.4
0.399       -145480.90   -145776.40       295.49   299.6
0.400       -145480.89   -145776.60       295.71   299.8
0.401       -145480.87   -145776.90       296.02   300.1
0.402       -145480.99   -145777.23       296.24   300.3
0.403       -145480.98   -145777.51       296.53   300.6
0.404       -145480.95   -145777.70       296.74   300.8
0.405       -145480.94   -145777.70       296.77   300.9
0.406       -145481.00   -145777.51       296.51   300.6
0.407       -145480.94   -145777.13       296.18   300.3
0.408       -145480.98   -145776.61       295.63   299.7
0.409       -145480.46   -145776.02       295.57   299.6
0.410       -145480.48   -145775.48       294.99   299.1
0.411       -145480.40   -145775.04       294.64   298.7
0.412       -145480.40   -145774.75       294.35   298.4
0.413       -145480.43   -145774.62       294.19   298.3
0.414       -145480.36   -145774.61       294.25   298.3
0.415       -145480.28   -145774.67       294.39   298.5
0.416       -145480.27   -145774.72       294.45   298.5
0.417       -145480.31   -145774.73       294.42   298.5
0.418       -145480.23   -145774.68       294.45   298.5
0.419       -145480.10   -145774.57       294.47   298.5
0.420       -145480.07   -145774.44       294.37   298.4
0.421       -145477.01   -145774.27       297.26   301.4
0.422       -145476.99   -145774.05       297.07   301.2
0.423       -145476.85   -145773.84       296.99   301.1
0.424       -145476.82   -145773.66       296.84   300.9
0.425       -145476.86   -145773.57       296.70   300.8
0.426       -145476.95   -145773.61       296.66   300.8
0.427       -145476.97   -145773.81       296.84   300.9
0.428       -145477.04   -145774.19       297.15   301.3
0.429       -145476.97   -145774.73       297.75   301.9
0.430       -145477.01   -145775.41       298.40   302.5
0.431       -145477.03   -145776.19       299.16   303.3
0.432       -145477.14   -145776.99       299.85   304.0
0.433       -145484.98   -145777.85       292.88   296.9
0.434       -145485.06   -145778.84       293.78   297.8
0.435       -145485.09   -145779.85       294.76   298.8
0.436       -145485.03   -145780.81       295.78   299.9
0.437       -145484.92   -145781.61       296.69   300.8
0.438       -145484.90   -145782.19       297.29   301.4
0.439       -145484.86   -145782.48       297.62   301.7
0.440       -145484.94   -145782.44       297.51   301.6
0.441       -145485.02   -145782.12       297.10   301.2
0.442       -145485.00   -145781.57       296.57   300.7
0.443       -145485.01   -145780.88       295.86   299.9
0.444       -145484.97   -145780.15       295.18   299.3
0.445       -145483.50   -145779.47       295.97   300.1
0.446       -145483.47   -145778.91       295.44   299.5
0.447       -145483.52   -145778.51       294.99   299.1
0.448       -145483.49   -145778.31       294.82   298.9
0.449       -145483.44   -145778.27       294.84   298.9
0.450       -145483.44   -145778.33       294.89   299.0
0.451       -145483.36   -145778.42       295.06   299.1
0.452       -145483.33   -145778.46       295.13   299.2
0.453       -145483.30   -145778.40       295.10   299.2
0.454       -145483.34   -145778.20       294.86   298.9
0.455       -145483.38   -145777.88       294.51   298.6
0.456       -145483.36   -145777.47       294.11   298.2
0.457       -145479.74   -145776.97       297.23   301.3
0.458       -145479.74   -145776.44       296.70   300.8
0.459       -145479.71   -145775.98       296.27   300.4
0.460       -145479.74   -145775.72       295.98   300.1
0.461       -145479.67   -145775.74       296.07   300.2
0.462       -145479.60   -145776.07       296.47   300.6
0.463       -145479.52   -145776.67       297.15   301.3
0.464       -145479.48   -145777.46       297.98   302.1
0.465       -145479.46   -145778.29       298.84   303.0
0.466       -145479.50   -145779.05       299.54   303.7
0.467       -145479.45   -145779.60       300.15   304.3
0.468       -145479.49   -145779.85       300.36   304.5
0.469       -145488.28   -145779.89       291.61   295.6
0.470       -145488.24   -145779.86       291.62   295.6
0.471       -145488.26   -145779.75       291.49   295.5
0.472       -145488.18   -145779.60       291.42   295.4
0.473       -145488.17   -145779.42       291.25   295.3
0.474       -145488.14   -145779.28       291.14   295.2
0.475       -145488.16   -145779.22       291.07   295.1
0.476       -145488.14   -145779.30       291.16   295.2
0.477       -145488.18   -145779.54       291.36   295.4
0.478       -145488.18   -145779.97       291.78   295.8
0.479       -145488.25   -145780.54       292.30   296.3
0.480       -145488.26   -145781.24       292.99   297.0
0.481       -145482.35   -145781.92       299.56   303.7
0.482       -145482.34   -145782.39       300.05   304.2
0.483       -145482.34   -145782.60       300.26   304.4
0.484       -145482.33   -145782.52       300.18   304.3
0.485       -145482.38   -145782.16       299.79   303.9
0.486       -145482.32   -145781.58       299.26   303.4
0.487       -145482.34   -145780.85       298.52   302.6
0.488       -145482.31   -145780.08       297.77   301.9
0.489       -145482.31   -145779.40       297.09   301.2
0.490       -145482.34   -145778.92       296.58   300.7
0.491       -145482.40   -145778.71       296.31   300.4
0.492       -145482.39   -145778.81       296.43   300.5
0.493       -145483.39   -145779.20       295.81   299.9
0.494       -145483.41   -145779.78       296.37   300.5
0.495       -145483.39   -145780.42       297.02   301.1
0.496       -145483.33   -145780.95       297.62   301.7
0.497       -145483.34   -145781.21       297.87   302.0
0.498       -145483.32   -145781.11       297.79   301.9
0.499       -145483.35   -145780.63       297.28   301.4
0.500       -145483.27   -145779.82       296.55   300.6
0.501       -145483.25   -145778.79       295.55   299.6
0.502       -145483.29   -145777.70       294.40   298.5
0.503       -145483.35   -145776.70       293.35   297.4
0.504       -145483.33   -145775.96       292.63   296.7
0.505       -145476.70   -145775.45       298.76   302.9
0.506       -145476.70   -145775.13       298.43   302.5
0.507       -145476.70   -145774.99       298.30   302.4
0.508       -145476.65   -145775.00       298.36   302.5
0.509       -145476.67   -145775.10       298.43   302.5
0.510       -145476.66   -145775.23       298.57   302.7
0.511       -145476.68   -145775.33       298.65   302.8
0.512       -145476.66   -145775.41       298.75   302.9
0.513       -145476.58   -145775.47       298.89   303.0
0.514       -145476.58   -145775.52       298.95   303.1
0.515       -145476.73   -145775.61       298.88   303.0
0.516       -145476.72   -145775.77       299.05   303.2
0.517       -145482.90   -145776.09       293.19   297.2
0.518       -145482.91   -145776.62       293.71   297.8
0.519       -145482.94   -145777.31       294.37   298.4
0.520       -145482.96   -145778.06       295.09   299.2
0.521       -145482.95   -145778.77       295.82   299.9
0.522       -145482.87   -145779.38       296.51   300.6
0.523       -145482.88   -145779.84       296.96   301.1
0.524       -145482.85   -145780.15       297.30   301.4
0.525       -145482.82   -145780.33       297.52   301.6
0.526       -145482.80   -145780.45       297.65   301.8
0.527       -145482.85   -145780.53       297.68   301.8
0.528       -145482.83   -145780.60       297.77   301.9
0.529       -145486.52   -145780.71       294.19   298.3
0.530       -145486.53   -145780.89       294.36   298.4
0.531       -145486.52   -145781.09       294.56   298.6
0.532       -145486.54   -145781.26       294.71   298.8
0.533       -145486.50   -145781.36       294.86   298.9
0.534       -145486.47   -145781.39       294.92   299.0
0.535       -145486.44   -145781.38       294.94   299.0
0.536       -145486.40   -145781.35       294.96   299.0
0.537       -145486.41   -145781.34       294.93   299.0
0.538       -145486.47   -145781.35       294.88   299.0
0.539       -145486.43   -145781.37       294.93   299.0
0.540       -145486.39   -145781.37       294.99   299.1
0.541       -145484.58   -145781.33       296.76   300.9
0.542       -145484.62   -145781.19       296.57   300.7
0.543       -145484.60   -145780.97       296.38   300.5
0.544       -145484.74   -145780.70       295.96   300.0
0.545       -145484.72   -145780.41       295.69   299.8
0.546       -145484.61   -145780.14       295.53   299.6
0.547       -145484.67   -145779.93       295.25   299.3
0.548       -145484.72   -145779.78       295.05   299.1
0.549       -145484.77   -145779.70       294.92   299.0
0.550       -145484.73   -145779.66       294.94   299.0
0.551       -145484.72   -145779.66       294.94   299.0
0.552       -145484.73   -145779.66       294.93   299.0
0.553       -145482.79   -145779.63       296.84   300.9
0.554       -145482.75   -145779.53       296.77   300.9
0.555       -145482.76   -145779.36       296.60   300.7
0.556       -145482.74   -145779.12       296.38   300.5
0.557       -145482.70   -145778.84       296.14   300.2
0.558       -145482.66   -145778.53       295.87   300.0
0.559       -145482.66   -145778.21       295.55   299.6
0.560       -145482.65   -145777.92       295.27   299.3
0.561       -145482.67   -145777.70       295.03   299.1
0.562       -145482.72   -145777.59       294.87   298.9
0.563       -145482.77   -145777.61       294.83   298.9
0.564       -145482.67   -145777.72       295.06   299.1
0.565       -145480.95   -145777.89       296.94   301.0
0.566       -145480.99   -145778.02       297.04   301.1
0.567       -145481.02   -145778.10       297.08   301.2
0.568       -145481.08   -145778.09       297.01   301.1
0.569       -145481.09   -145778.00       296.91   301.0
0.570       -145480.92   -145777.83       296.91   301.0
0.571       -145480.90   -145777.62       296.72   300.8
0.572       -145480.91   -145777.39       296.48   300.6
0.573       -145480.87   -145777.20       296.33   300.4
0.574       -145480.93   -145777.10       296.17   300.3
